"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"151","HU12752065",1,0,0,0
"152","HU726609",6,0,0.001,0.0909090909090909
"153","HU11952035",3,0,0,0
"154","HU735386",4,0,0.001,0.0909090909090909
"155","HU10699003",2,0,0,0
"156","HU427834",1,0,0,0
"157","HU54187766",1,0,0,0
"158","HU21064467",2,0,0,0
"159","HU10488511",1,0,0,0
"160","HU14421392",1,0,0,0
"161","HU10578863",8,0,0.001,0.0909090909090909
"162","HU10863877",3,0,0.001,0.0909090909090909
"163","HU15000201",1,0,0,0
"164","HU391601",1,0,0,0
"165","HU10804908",2,0,0,0
"166","HU493091",4,0,0,0
"167","HU11906508",14,0,0.001,0.0909090909090909
"168","HU734202",17,0,0.002,0.181818181818182
"169","HU724407",1,0,0,0
"170","HU10642166",30,0,0.003,0.272727272727273
"171","HU731531",2,0,0,0
"172","HU11225427",4,0,0.001,0.0909090909090909
"173","HU724012",15,0,0.001,0.0909090909090909
"174","HU731234",3,0,0,0
"175","HU720124",2,0,0,0
"176","HU13565884",13,0,0.001,0.0909090909090909
"177","HU764058",1,0,0,0
"178","HU11794280",6,0,0.001,0.0909090909090909
"179","HU15000249",2,0,0,0
"180","HU724540",38,0,0.002,0.181818181818182
"181","HU577027",1,0,0,0
"182","HU15000130",1,0,0,0
"183","HU501024",22,0,0.001,0.0909090909090909
"184","HU12810370",3,0,0,0
"185","HU329013",1,0,0,0
"186","HU12036172",13,0,0.001,0.0909090909090909
"187","HU735638",33,0,0.003,0.272727272727273
"188","HU15000275",1,0,0,0
"189","HU15000320",1,0,0,0
"190","HU379579",1,0,0,0
"191","HU14555699",4,0,0.001,0.0909090909090909
"192","HU548344",1,0,0,0
"193","HU12950490",2,0,0.001,0.0909090909090909
"194","HU735715",18,0,0.002,0.181818181818182
"195","HU15000112",6,0,0.001,0.0909090909090909
"196","HU732769",4,0,0.001,0.0909090909090909
"197","HU10584363",1,0,0,0
"198","HU728548",3,0,0.001,0.0909090909090909
"199","HU13271565",1,0,0,0
"200","HU726885",5,0,0.001,0.0909090909090909
"201","HU733469",3,0,0.001,0.0909090909090909
"202","HU14530603",3,0,0.001,0.0909090909090909
"203","HU18088074",1,0,0,0
"204","HU12004269",2,0,0.001,0.0909090909090909
"205","HU15000364",2,0,0,0
"206","HU308416",4,0,0.001,0.0909090909090909
"207","HU15000103",1,0,0,0
"208","HU15000099",25,0,0.001,0.0909090909090909
"209","HU733591",7,0,0.001,0.0909090909090909
"210","HU10941362",30,0,0.002,0.181818181818182
"211","HU12606816",1,0,0,0
"212","HU12464780",5,0,0,0
"213","HU10935532",5,0,0,0
"214","HU443041",1,0,0,0
"215","HU13206471",1,0,0,0
"216","HU308427",2,0,0.001,0.0909090909090909
"217","HU15000171",2,0,0.001,0.0909090909090909
"218","HU300081",3,0,0,0
"219","HU11017505",2,0,0,0
"220","HU726906",10,0,0.001,0.0909090909090909
"221","HU15000216",20,0,0.001,0.0909090909090909
