"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"113","HU10605455",1,0,0.004,0.130434782608696
"114","HU408055",1,0,0.003,0.0869565217391304
"115","HU384061",1,0,0.003,0.0869565217391304
"116","HU728548",1,0,0.004,0.130434782608696
"117","HU14778900",1,0,0.004,0.130434782608696
"118","HU727705",1,0,0.002,0.0434782608695652
"119","HU15000305",2,0,0.003,0.0869565217391304
"120","HU10464784",1,0,0.003,0.0869565217391304
"121","HU15000150",1,0,0.003,0.0869565217391304
"122","HU10893850",34,0,0.012,0.478260869565217
"123","HU13253332",1,0,0.001,0
"124","HU734444",2,0,0.003,0.0869565217391304
"125","HU12915145",1,0,0.002,0.0434782608695652
"126","HU360023",1,0,0.004,0.130434782608696
"127","HU10499700",1,0,0.004,0.130434782608696
"128","HU83",1,0,0.001,0
"129","HU731773",1,0,0.004,0.130434782608696
"130","HU13852773",1,0,0.004,0.130434782608696
"131","HU13169165",1,0,0.003,0.0869565217391304
"132","HU726269",1,0,0.004,0.130434782608696
"133","HU71605014",1,0,0.004,0.130434782608696
"134","HU724913",1,0,0.004,0.130434782608696
"135","HU15000178",1,0,0.004,0.130434782608696
"136","HU10220065",1,0,0.003,0.0869565217391304
"137","HU10751257",3,0,0.003,0.0869565217391304
"138","HU10851395",1,0,0.003,0.0869565217391304
"139","HU730105",10,0,0.013,0.521739130434783
"140","HU13260015",1,0,0.002,0.0434782608695652
"141","HU731784",1,0,0.004,0.130434782608696
"142","HU11243461",1,0,0.004,0.130434782608696
"143","HU14664340",1,0,0.003,0.0869565217391304
"144","HU311487",1,0,0.004,0.130434782608696
"145","HU10434206",1,0,0.004,0.130434782608696
"146","HU325774",1,0,0.004,0.130434782608696
"147","HU13434717",1,0,0.004,0.130434782608696
"148","HU724737",1,0,0.004,0.130434782608696
"149","HU20455495",1,0,0.004,0.130434782608696
"150","HU13960894",1,0,0.001,0
"151","HU491020",1,0,0.004,0.130434782608696
"152","HU12475182",1,0,0.004,0.130434782608696
"153","HU342515",1,0,0.004,0.130434782608696
"154","HU11555683",1,0,0.004,0.130434782608696
"155","HU11222637",3,0,0.004,0.130434782608696
"156","HU725723",1,0,0.003,0.0869565217391304
"157","HU10418453",2,0,0.005,0.173913043478261
"158","HU12879744",3,0,0.003,0.0869565217391304
"159","HU396859",1,0,0.004,0.130434782608696
"160","HU12095838",1,0,0.004,0.130434782608696
