"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"45","HU12657331",1,0,0.007,0.0297619047619048
"46","HU12561234",1,0,0.007,0.0297619047619048
"47","HU14259386",15,0,0.015,0.0773809523809524
"48","HU325774",1,0,0.007,0.0297619047619048
"49","HU13434717",1,0,0.007,0.0297619047619048
"50","HU721538",1,0,0.007,0.0297619047619048
"51","HU12463129",1,0,0.007,0.0297619047619048
"52","HU18079519",1,0,0.007,0.0297619047619048
"53","HU10325586",1,0,0.007,0.0297619047619048
"54","HU325235",4,0,0.015,0.0773809523809524
"55","HU10728350",1,0,0.004,0.0119047619047619
"56","HU10266775",1,0,0.002,0
"57","HU14967605",3,0,0.004,0.0119047619047619
"58","HU10798102",1,0,0.004,0.0119047619047619
"59","HU54825972",1,0,0.002,0
"60","HU15000307",1,0,0.002,0
"61","HU60047559",1,0,0.002,0
"62","HU49124196",2,0,0.003,0.00595238095238095
"63","HU62148319",3,0,0.004,0.0119047619047619
"64","HU49281510",1,0,0.002,0
"65","HU54821538",1,0,0.002,0
"66","HU18089996",1,0,0.007,0.0297619047619048
"67","HU13283896",1,0,0.007,0.0297619047619048
"68","HU13406183",3,0,0.004,0.0119047619047619
"69","HU730864",1,0,0.007,0.0297619047619048
"70","HU13127136",1,0,0.007,0.0297619047619048
"71","HU13660532",1,0,0.004,0.0119047619047619
"72","HU13736686",1,0,0.007,0.0297619047619048
"73","HU13790921",1,0,0.007,0.0297619047619048
"74","HU56463817",1,0,0.002,0
"75","HU10852303",1,0,0.004,0.0119047619047619
"76","HU28209047",1,0,0.003,0.00595238095238095
"77","HU49288816",4,0,0.005,0.0178571428571429
"78","HU22941156",8,0,0.008,0.0357142857142857
"79","HU64646026",3,0,0.004,0.0119047619047619
"80","HU60039686",1,0,0.002,0
"81","HU62444323",3,0,0.004,0.0119047619047619
"82","HU15560256",1,0,0.002,0
"83","HU12311228",1,0,0.002,0
"84","HU60035170",2,0,0.003,0.00595238095238095
"85","HU65100225",2,0,0.003,0.00595238095238095
"86","HU60057084",2,0,0.003,0.00595238095238095
"87","HU22576545",1,0,0.002,0
"88","HU15000388",1,0,0.002,0
"89","HU14275263",1,0,0.002,0
"90","HU20080224",1,0,0.002,0
"91","HU60044903",1,0,0.002,0
"92","HU10829767",1,0,0.005,0.0178571428571429
"93","HU65437979",5,0,0.006,0.0238095238095238
"94","HU15000264",1,0,0.002,0
"95","HU65318281",1,0,0.002,0
"96","HU15000417",1,0,0.002,0
"97","HU10382594",1,0,0.002,0
"98","HU15000077",1,0,0.002,0
"99","HU63420867",1,0,0.002,0
"100","HU10682894",1,0,0.002,0
"101","HU15000175",1,0,0.002,0
"102","HU22460316",2,0,0.003,0.00595238095238095
"103","HU21949357",1,0,0.002,0
"104","HU15000263",1,0,0.002,0
"105","HU11344579",1,0,0.002,0
"106","HU14696961",2,0,0.003,0.00595238095238095
"107","HU13019510",1,0,0.002,0
"108","HU15000350",1,0,0.002,0
"109","HU61042557",1,0,0.002,0
"110","HU15000141",1,0,0.002,0
"111","HU15000072",1,0,0.004,0.0119047619047619
"112","HU10644371",1,0,0.007,0.0297619047619048
"113","HU12644449",1,0,0.007,0.0297619047619048
"114","HU20644633",2,0,0.008,0.0357142857142857
"115","HU21814097",1,0,0.007,0.0297619047619048
"116","HU10377064",1,0,0.007,0.0297619047619048
"117","HU20933713",1,0,0.007,0.0297619047619048
"118","HU10908679",1,0,0.007,0.0297619047619048
"119","HU12166602",1,0,0.007,0.0297619047619048
"120","HU13337926",1,0,0.007,0.0297619047619048
"121","HU597308",1,0,0.007,0.0297619047619048
"122","HU15000427",1,0,0.007,0.0297619047619048
"123","HU10250976",1,0,0.004,0.0119047619047619
"124","HU15592145",1,0,0.007,0.0297619047619048
"125","HU15000393",1,0,0.007,0.0297619047619048
"126","HU329969",1,0,0.007,0.0297619047619048
"127","HU13954332",1,0,0.007,0.0297619047619048
"128","HU485168",1,0,0.007,0.0297619047619048
"129","HU13628084",1,0,0.007,0.0297619047619048
"130","HU13992855",1,0,0.004,0.0119047619047619
"131","HU583385",1,0,0.007,0.0297619047619048
"132","HU13862387",1,0,0.007,0.0297619047619048
"133","HU311607",2,0,0.007,0.0297619047619048
"134","HU12500899",2,0,0.007,0.0297619047619048
"135","HU11097844",1,0,0.004,0.0119047619047619
"136","HU735694",1,0,0.007,0.0297619047619048
"137","HU12268113",1,0,0.007,0.0297619047619048
"138","HU731904",1,0,0.007,0.0297619047619048
"139","HU10752258",1,0,0.007,0.0297619047619048
"140","HU15000149",1,0,0.004,0.0119047619047619
"141","HU15000286",1,0,0.004,0.0119047619047619
"142","HU308450",1,0,0.007,0.0297619047619048
"143","HU13596583",1,0,0.007,0.0297619047619048
"144","HU10935013",2,0,0.006,0.0238095238095238
