"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"1","SK00003328",21,0,0.006,0.230769230769231
"2","SK30228247",1,0,0,0
"3","SK31651402",12,0,0.003,0.115384615384615
"4","SK31568963",5,0,0.001,0.0384615384615385
"5","SK35802723",3,0,0.001,0.0384615384615385
"6","SK31611788",9,0,0.003,0.115384615384615
"7","SK31721079",7,0,0.002,0.0769230769230769
"8","SK31333320",18,0,0.005,0.192307692307692
"9","SK31651518",21,0,0.006,0.230769230769231
"10","SK36526185",6,0,0.002,0.0769230769230769
"11","SK34128344",6,0,0.002,0.0769230769230769
"12","SK17317282",31,0,0.009,0.346153846153846
"13","SK00151491",2,0,0.001,0.0384615384615385
"14","SK31356648",8,0,0.003,0.115384615384615
"15","SK00151564",1,0,0.001,0.0384615384615385
"16","SK17316260",1,0,0.001,0.0384615384615385
"17","SK00151866",14,0,0.007,0.269230769230769
"18","SK31345212",1,0,0.001,0.0384615384615385
"19","SK36461733",7,0,0.002,0.0769230769230769
"20","SK35683066",23,0,0.01,0.384615384615385
"21","SK31439926",1,0,0.001,0.0384615384615385
"22","SK35730170",1,0,0.001,0.0384615384615385
"23","SK31427006",2,0,0.001,0.0384615384615385
"24","SK36388807",1,0,0.001,0.0384615384615385
"25","SK36028606",5,0,0.002,0.0769230769230769
"26","SK35684615",1,0,0.001,0.0384615384615385
"27","SK36465330",2,0,0.001,0.0384615384615385
"28","SK36518492",1,0,0.001,0.0384615384615385
"29","SK31690360",16,0,0.007,0.269230769230769
"30","SK35912782",1,0,0.001,0.0384615384615385
"31","SK36302031",1,0,0.001,0.0384615384615385
"32","SK00156621",3,0,0.002,0.0769230769230769
"33","SK43811850",1,0,0.001,0.0384615384615385
"34","SK34112103",8,0,0.003,0.115384615384615
"35","SK10975594",1,0,0.001,0.0384615384615385
"36","SK00156752",2,0,0.002,0.0769230769230769
"37","SK36522457",1,0,0.001,0.0384615384615385
"38","SK30808430",1,0,0.001,0.0384615384615385
"39","SK00157716",1,0,0.001,0.0384615384615385
"40","SK31355161",5,0,0.003,0.115384615384615
"41","SK00159476",1,0,0.001,0.0384615384615385
"42","SK36168386",2,0,0.002,0.0769230769230769
"43","SK00165182",2,0,0.001,0.0384615384615385
"44","SK00165361",1,0,0.001,0.0384615384615385
"45","SK31321275",2,0,0.002,0.0769230769230769
"46","SK00166481",1,0,0.001,0.0384615384615385
"47","SK36390151",12,0,0.006,0.230769230769231
"48","SK00179094",1,0,0.001,0.0384615384615385
"49","SK37885529",1,0,0.001,0.0384615384615385
"50","SK00179663",1,0,0.001,0.0384615384615385
"51","SK36582387",1,0,0.001,0.0384615384615385
"52","SK00227811",1,0,0.001,0.0384615384615385
"53","SK36191892",5,0,0.003,0.115384615384615
"54","SK00304557",1,0,0.001,0.0384615384615385
"55","SK18046428",3,0,0.002,0.0769230769230769
"56","SK00304671",1,0,0.001,0.0384615384615385
"57","SK00896225",4,0,0.003,0.115384615384615
"58","SK00304786",1,0,0.001,0.0384615384615385
"59","SK00304913",2,0,0.001,0.0384615384615385
"60","SK36328375",8,0,0.004,0.153846153846154
"61","SK00304956",1,0,0.001,0.0384615384615385
"62","SK35786639",1,0,0.001,0.0384615384615385
"63","SK00305022",1,0,0.001,0.0384615384615385
"64","SK00305103",1,0,0.001,0.0384615384615385
"65","SK35738511",1,0,0.001,0.0384615384615385
"66","SK00305383",1,0,0.001,0.0384615384615385
"67","SK36236403",1,0,0.001,0.0384615384615385
"68","SK00305413",1,0,0.001,0.0384615384615385
"69","SK31408320",1,0,0.001,0.0384615384615385
"70","SK00305537",1,0,0.001,0.0384615384615385
"71","SK00305553",1,0,0.001,0.0384615384615385
"72","SK36231738",1,0,0.001,0.0384615384615385
"73","SK00305642",1,0,0.001,0.0384615384615385
"74","SK36261483",2,0,0.002,0.0769230769230769
"75","SK00305685",1,0,0.001,0.0384615384615385
"76","SK00305766",1,0,0.001,0.0384615384615385
"77","SK31422748",1,0,0.001,0.0384615384615385
"78","SK00305898",1,0,0.001,0.0384615384615385
"79","SK31105696",1,0,0.001,0.0384615384615385
"80","SK00305936",1,0,0.001,0.0384615384615385
"81","SK36219282",1,0,0.001,0.0384615384615385
"82","SK00306011",1,0,0.001,0.0384615384615385
"83","SK36228427",2,0,0.002,0.0769230769230769
"84","SK00306126",1,0,0.001,0.0384615384615385
"85","SK17330165",4,0,0.002,0.0769230769230769
"86","SK00306169",1,0,0.001,0.0384615384615385
"87","SK00306177",1,0,0.001,0.0384615384615385
"88","SK36258547",1,0,0.001,0.0384615384615385
"89","SK00306185",1,0,0,0
"90","SK00306215",1,0,0.001,0.0384615384615385
"91","SK36519481",1,0,0.001,0.0384615384615385
"92","SK00306282",2,0,0.002,0.0769230769230769
"93","SK31413153",1,0,0.001,0.0384615384615385
"94","SK35718625",1,0,0.001,0.0384615384615385
"95","SK00306312",1,0,0.001,0.0384615384615385
"96","SK17593808",1,0,0.001,0.0384615384615385
"97","SK00306363",1,0,0.001,0.0384615384615385
"98","SK36521671",2,0,0.002,0.0769230769230769
"99","SK00306444",1,0,0.001,0.0384615384615385
"100","SK36526002",4,0,0.003,0.115384615384615
"101","SK00306452",1,0,0.001,0.0384615384615385
"102","SK31412157",1,0,0.001,0.0384615384615385
"103","SK00306487",1,0,0.001,0.0384615384615385
"104","SK31428568",3,0,0.002,0.0769230769230769
"105","SK00306525",2,0,0.001,0.0384615384615385
"106","SK34116711",1,0,0.001,0.0384615384615385
"107","SK00306550",2,0,0.002,0.0769230769230769
"108","SK31429220",1,0,0.001,0.0384615384615385
"109","SK00306606",1,0,0.001,0.0384615384615385
"110","SK00306711",1,0,0.001,0.0384615384615385
"111","SK34107100",2,0,0.002,0.0769230769230769
"112","SK00306916",1,0,0.001,0.0384615384615385
"113","SK36557277",1,0,0.001,0.0384615384615385
"114","SK00306975",1,0,0.001,0.0384615384615385
"115","SK34109919",2,0,0.002,0.0769230769230769
"116","SK00307092",1,0,0.001,0.0384615384615385
"117","SK30071216",1,0,0.001,0.0384615384615385
"118","SK00307203",2,0,0.001,0.0384615384615385
"119","SK36524735",3,0,0.002,0.0769230769230769
"120","SK00307416",1,0,0.001,0.0384615384615385
"121","SK36547441",1,0,0.001,0.0384615384615385
"122","SK00307513",1,0,0.001,0.0384615384615385
"123","SK00307700",1,0,0.001,0.0384615384615385
