"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"186","SK35833106",1,0,0.002,0.0384615384615385
"187","SK36034380",1,0,0.002,0.0384615384615385
"188","SK00319961",1,0,0.002,0.0384615384615385
"189","SK36404322",2,0,0.004,0.115384615384615
"190","SK00319651",1,0,0.001,0
"191","SK44046758",1,0,0.002,0.0384615384615385
"192","SK14079526",1,0,0.002,0.0384615384615385
"193","SK00308641",1,0,0.003,0.0769230769230769
"194","SK19015003",1,0,0.003,0.0769230769230769
"195","SK00332399",1,0,0.001,0
"196","SK00332933",4,0,0.004,0.115384615384615
"197","SK00323233",1,0,0.003,0.0769230769230769
"198","SK35802570",2,0,0.005,0.153846153846154
"199","SK36536008",2,0,0.003,0.0769230769230769
"200","SK00166481",1,0,0.002,0.0384615384615385
"201","SK00151866",18,0,0.02,0.730769230769231
"202","SK35684615",2,0,0.002,0.0384615384615385
"203","SK36673749",1,0,0.001,0
"204","SK36425630",1,0,0.001,0
"205","SK37906160",4,0,0.003,0.0769230769230769
"206","SK36392821",4,0,0.003,0.0769230769230769
"207","SK00314463",1,0,0.002,0.0384615384615385
"208","SK00156752",1,0,0.002,0.0384615384615385
"209","SK35812354",1,0,0.002,0.0384615384615385
"210","SK00316938",1,0,0.003,0.0769230769230769
"211","SK36449598",2,0,0.005,0.153846153846154
"212","SK00321591",1,0,0.003,0.0769230769230769
"213","SK36372072",1,0,0.003,0.0769230769230769
"214","SK00329932",1,0,0.001,0
"215","SK00305936",3,0,0.003,0.0769230769230769
"216","SK00309371",1,0,0.003,0.0769230769230769
"217","SK36564052",1,0,0.003,0.0769230769230769
"218","SK00307203",1,0,0.002,0.0384615384615385
"219","SK31588794",1,0,0.001,0
"220","SK00321842",2,0,0.003,0.0769230769230769
"221","SK31663834",2,0,0.003,0.0769230769230769
"222","SK14183293",1,0,0.001,0
"223","SK36395463",2,0,0.004,0.115384615384615
"224","SK00328758",2,0,0.003,0.0769230769230769
"225","SK36183792",2,0,0.003,0.0769230769230769
"226","SK35822163",1,0,0.003,0.0769230769230769
"227","SK35718625",2,0,0.003,0.0769230769230769
"228","SK35889969",1,0,0.002,0.0384615384615385
