"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"129","HU12537178",3,0,0,0
"130","HU372383",5,0,0.001,0.125
"131","HU11142463",3,0,0,0
"132","HU18533835",2,0,0,0
"133","HU12764073",9,0,0.001,0.125
"134","HU728571",3,0,0.001,0.125
"135","HU12110508",2,0,0,0
"136","HU730435",5,0,0.001,0.125
"137","HU12000980",10,0,0.001,0.125
"138","HU14794636",1,0,0,0
"139","HU549989",1,0,0,0
"140","HU11580317",1,0,0,0
"141","HU732231",1,0,0,0
"142","HU14555699",1,0,0,0
"143","HU735991",2,0,0,0
"144","HU11585271",5,0,0,0
"145","HU734224",4,0,0.001,0.125
"146","HU10741911",7,0,0.001,0.125
"147","HU300553",6,0,0.001,0.125
"148","HU10490086",6,0,0.001,0.125
"149","HU731290",4,0,0.001,0.125
"150","HU10250385",15,0,0.002,0.25
"151","HU727398",7,0,0.001,0.125
"152","HU10429549",12,0,0.001,0.125
"153","HU355256",1,0,0,0
"154","HU13678357",1,0,0,0
"155","HU732550",2,0,0.001,0.125
"156","HU11496621",1,0,0,0
"157","HU728010",6,0,0.001,0.125
"158","HU726995",9,0,0.001,0.125
"159","HU10785234",6,0,0.001,0.125
"160","HU724308",1,0,0,0
"161","HU10321056",1,0,0,0
"162","HU730149",1,0,0,0
"163","HU13031565",1,0,0,0
"164","HU725987",2,0,0,0
"165","HU11999021",2,0,0,0
"166","HU726928",6,0,0.001,0.125
"167","HU14080036",2,0,0,0
"168","HU730369",8,0,0.001,0.125
"169","HU14400276",5,0,0.001,0.125
"170","HU19830180",2,0,0,0
"171","HU15000321",2,0,0,0
"172","HU14038091",1,0,0,0
"173","HU428149",2,0,0,0
"174","HU345000",5,0,0,0
"175","HU11041939",5,0,0,0
"176","HU13769947",1,0,0,0
"177","HU323880",5,0,0.001,0.125
"178","HU11428455",1,0,0,0
"179","HU11103413",3,0,0.001,0.125
"180","HU10237401",2,0,0,0
"181","HU729655",4,0,0.001,0.125
"182","HU10573978",2,0,0,0
"183","HU11164511",1,0,0,0
"184","HU10678547",2,0,0,0
"185","HU736129",3,0,0.001,0.125
"186","HU12354124",2,0,0,0
"187","HU592172",7,0,0.001,0.125
"188","HU10458466",8,0,0.001,0.125
"189","HU731267",8,0,0.001,0.125
"190","HU725536",4,0,0,0
"191","HU10624854",8,0,0.001,0.125
"192","HU366960",3,0,0,0
"193","HU46614382",2,0,0,0
"194","HU730194",9,0,0.001,0.125
"195","HU11066901",14,0,0.001,0.125
"196","HU11149422",4,0,0,0
"197","HU735650",12,0,0.001,0.125
"198","HU14081109",5,0,0,0
"199","HU18159422",11,0,0.002,0.25
"200","HU13307455",1,0,0,0
"201","HU732792",4,0,0.001,0.125
"202","HU11501268",4,0,0.001,0.125
"203","HU725624",1,0,0,0
"204","HU14135851",1,0,0,0
"205","HU14928978",5,0,0.001,0.125
"206","HU11453859",1,0,0,0
"207","HU725316",3,0,0,0
"208","HU734390",3,0,0,0
"209","HU12675588",2,0,0,0
"210","HU730501",2,0,0,0
"211","HU12974760",2,0,0,0
"212","HU349921",4,0,0.001,0.125
"213","HU12569658",2,0,0,0
"214","HU730402",1,0,0,0
"215","HU24463920",1,0,0,0
"216","HU726478",12,0,0.002,0.25
"217","HU11174242",2,0,0,0
"218","HU15000005",4,0,0.001,0.125
"219","HU766986",2,0,0,0
"220","HU15000329",2,0,0,0
"221","HU12913480",4,0,0,0
"222","HU727222",5,0,0.001,0.125
"223","HU29422942",3,0,0.001,0.125
"224","HU583154",2,0,0,0
"225","HU15000140",1,0,0,0
"226","HU730105",20,0,0.002,0.25
"227","HU14275335",1,0,0,0
"228","HU732297",3,0,0.001,0.125
"229","HU25655621",1,0,0,0
"230","HU728834",1,0,0,0
"231","HU12509300",5,0,0.001,0.125
"232","HU729622",5,0,0.001,0.125
"233","HU10562318",1,0,0,0
"234","HU441805",2,0,0,0
"235","HU21019845",1,0,0,0
"236","HU14344633",1,0,0,0
"237","HU732725",7,0,0.001,0.125
"238","HU732318",2,0,0,0
"239","HU329190",1,0,0,0
"240","HU15000041",2,0,0.001,0.125
"241","HU430960",2,0,0,0
"242","HU11121158",1,0,0,0
"243","HU752138",2,0,0.001,0.125
"244","HU10561049",1,0,0,0
"245","HU10678736",13,0,0.001,0.125
"246","HU11263225",3,0,0,0
"247","HU729325",35,0,0.004,0.5
"248","HU11062811",3,0,0,0
"249","HU13901987",2,0,0,0
"250","HU730358",1,0,0,0
"251","HU11426628",42,0,0.003,0.375
"252","HU11183185",1,0,0,0
"253","HU730347",3,0,0,0
"254","HU734158",8,0,0.001,0.125
"255","HU15000237",1,0,0,0
"256","HU733634",13,0,0.002,0.25
"257","HU13872403",2,0,0,0
"258","HU729446",1,0,0,0
"259","HU360023",1,0,0,0
"260","HU725514",4,0,0.001,0.125
"261","HU11042851",6,0,0.001,0.125
"262","HU10081798",2,0,0,0
"263","HU15000129",2,0,0,0
"264","HU18055342",10,0,0.001,0.125
"265","HU10759884",1,0,0,0
"266","HU15000382",2,0,0,0
"267","HU10893850",70,0,0.006,0.75
"268","HU726489",4,0,0.001,0.125
"269","HU15000281",3,0,0.001,0.125
"270","HU15000198",1,0,0,0
"271","HU428886",4,0,0.001,0.125
"272","HU10773381",1,0,0,0
"273","HU731333",4,0,0.001,0.125
"274","HU15000387",1,0,0,0
"275","HU336060",3,0,0,0
"276","HU15000004",4,0,0.001,0.125
"277","HU11185417",4,0,0,0
"278","HU732044",4,0,0.001,0.125
"279","HU10260308",1,0,0,0
"280","HU15000066",2,0,0,0
"281","HU308373",4,0,0.001,0.125
"282","HU10477676",1,0,0,0
"283","HU336280",2,0,0,0
"284","HU15000051",2,0,0,0
"285","HU729370",4,0,0.001,0.125
"286","HU12852749",1,0,0,0
"287","HU728702",2,0,0,0
"288","HU12119600",7,0,0.001,0.125
"289","HU725723",4,0,0.001,0.125
"290","HU13750774",1,0,0,0
"291","HU730381",4,0,0.001,0.125
"292","HU733591",6,0,0.001,0.125
"293","HU14564477",5,0,0.001,0.125
"294","HU725349",1,0,0,0
"295","HU729754",3,0,0.001,0.125
"296","HU11169987",3,0,0,0
"297","HU311344",2,0,0.001,0.125
"298","HU14842997",1,0,0,0
"299","HU724540",11,0,0.001,0.125
"300","HU15000099",2,0,0,0
"301","HU728405",5,0,0.001,0.125
"302","HU11157553",2,0,0,0
"303","HU724913",6,0,0.001,0.125
"304","HU728339",3,0,0.001,0.125
"305","HU15000121",1,0,0,0
"306","HU15000192",2,0,0,0
"307","HU734334",3,0,0.001,0.125
"308","HU23277548",1,0,0,0
"309","HU14622854",1,0,0,0
"310","HU734477",4,0,0.001,0.125
"311","HU10702136",4,0,0.001,0.125
"312","HU725097",9,0,0.001,0.125
"313","HU13961149",37,0,0.003,0.375
"314","HU730798",1,0,0,0
"315","HU11815011",1,0,0,0
"316","HU14829996",2,0,0,0
"317","HU789938",1,0,0,0
"318","HU10392380",4,0,0.001,0.125
"319","HU13749183",2,0,0,0
"320","HU21866197",2,0,0,0
"321","HU727145",4,0,0.001,0.125
"322","HU22043265",1,0,0,0
"323","HU735287",3,0,0,0
"324","HU15000227",3,0,0,0
"325","HU726917",13,0,0.001,0.125
"326","HU11392486",7,0,0.001,0.125
"327","HU14569355",1,0,0,0
"328","HU15000335",1,0,0,0
"329","HU15000092",3,0,0,0
"330","HU735793",17,0,0.002,0.25
"331","HU12998353",4,0,0,0
"332","HU732824",3,0,0,0
"333","HU11878063",3,0,0,0
"334","HU728351",7,0,0.001,0.125
"335","HU724319",19,0,0.002,0.25
"336","HU15000114",12,0,0.001,0.125
"337","HU325785",1,0,0,0
"338","HU11286305",9,0,0.001,0.125
"339","HU728043",23,0,0.002,0.25
"340","HU14857496",1,0,0,0
"341","HU724429",9,0,0.001,0.125
"342","HU10642166",8,0,0.001,0.125
"343","HU728328",10,0,0.001,0.125
"344","HU14298903",3,0,0,0
"345","HU14605749",99,29,0.008,1
"346","HU725954",1,0,0,0
"347","HU308900",9,0,0.002,0.25
"348","HU15000261",1,0,0,0
"349","HU734455",34,0,0.004,0.5
"350","HU10429257",8,0,0.001,0.125
"351","HU735649",12,0,0.002,0.25
"352","HU10452556",19,0,0.002,0.25
"353","HU490650",16,0,0.001,0.125
"354","HU10247091",1,0,0,0
"355","HU11058832",1,0,0,0
"356","HU15000307",1,0,0,0
"357","HU63012422",2,0,0,0
"358","HU728735",6,0,0.001,0.125
"359","HU13643843",1,0,0,0
"360","HU587163",3,0,0,0
"361","HU11017505",6,0,0.001,0.125
"362","HU726906",14,0,0.002,0.25
"363","HU11596532",1,0,0,0
"364","HU12936027",4,0,0,0
"365","HU726456",6,0,0.001,0.125
"366","HU11983624",4,0,0.001,0.125
"367","HU729820",5,0,0.001,0.125
"368","HU22671190",1,0,0,0
"369","HU19897253",2,0,0,0
"370","HU15000428",2,0,0,0
"371","HU358686",5,0,0.001,0.125
"372","HU15000279",1,0,0,0
"373","HU493958",1,0,0,0
"374","HU10763540",1,0,0,0
"375","HU10678750",1,0,0,0
"376","HU734202",17,0,0.002,0.25
"377","HU10578863",14,0,0.002,0.25
"378","HU728922",2,0,0,0
"379","HU13695802",1,0,0,0
"380","HU726599",2,0,0,0
"381","HU14522163",4,0,0.001,0.125
"382","HU11799034",3,0,0,0
"383","HU731245",9,0,0.001,0.125
"384","HU22678922",1,0,0,0
"385","HU515135",3,0,0.001,0.125
"386","HU13295206",1,0,0,0
"387","HU735605",31,0,0.003,0.375
"388","HU11892577",2,0,0,0
"389","HU15000318",2,0,0,0
"390","HU11392668",6,0,0.001,0.125
"391","HU726445",4,0,0.001,0.125
"392","HU23075102",1,0,0,0
"393","HU46438713",1,0,0,0
"394","HU735704",2,0,0,0
"395","HU308955",1,0,0,0
"396","HU15000025",1,0,0,0
"397","HU479228",1,0,0,0
"398","HU20072320",1,0,0,0
"399","HU14784675",1,0,0,0
"400","HU10646328",2,0,0,0
"401","HU731487",5,0,0.001,0.125
"402","HU15000149",1,0,0,0
"403","HU484996",45,0,0.004,0.5
"404","HU13754606",2,0,0,0
"405","HU724045",3,0,0.001,0.125
"406","HU15000058",2,0,0,0
"407","HU22157382",3,0,0,0
"408","HU734059",3,0,0.001,0.125
"409","HU20208918",1,0,0,0
"410","HU11346966",1,0,0,0
"411","HU728032",6,0,0.001,0.125
"412","HU13825937",1,0,0,0
"413","HU734378",3,0,0.001,0.125
"414","HU14760381",1,0,0,0
"415","HU454074",1,0,0,0
"416","HU14765018",2,0,0.001,0.125
"417","HU14823495",2,0,0.001,0.125
"418","HU10352841",1,0,0,0
"419","HU13020163",1,0,0,0
"420","HU10224038",4,0,0.001,0.125
"421","HU22609030",1,0,0,0
"422","HU20693448",1,0,0,0
"423","HU21740251",1,0,0,0
"424","HU453208",3,0,0.001,0.125
"425","HU49257162",1,0,0,0
"426","HU598646",5,0,0.001,0.125
"427","HU11779225",1,0,0,0
"428","HU10816772",63,0,0.004,0.5
"429","HU10887219",2,0,0,0
"430","HU726973",1,0,0,0
"431","HU12984381",1,0,0,0
"432","HU308438",14,0,0.002,0.25
"433","HU12402179",1,0,0,0
"434","HU13910796",9,0,0.001,0.125
"435","HU329398",4,0,0.001,0.125
"436","HU11451077",1,0,0,0
"437","HU735616",9,0,0.001,0.125
"438","HU12006436",2,0,0,0
"439","HU597045",7,0,0.001,0.125
"440","HU14598492",4,0,0.001,0.125
"441","HU12971671",7,0,0.001,0.125
"442","HU724638",1,0,0,0
"443","HU731542",3,0,0.001,0.125
"444","HU14376869",1,0,0,0
"445","HU492676",4,0,0,0
"446","HU14794863",4,0,0,0
"447","HU730084",2,0,0.001,0.125
"448","HU13261731",1,0,0,0
"449","HU25670198",1,0,0,0
"450","HU11935944",2,0,0,0
"451","HU13788164",1,0,0,0
"452","HU724012",16,0,0.001,0.125
"453","HU13276072",2,0,0,0
"454","HU11906522",11,0,0.001,0.125
"455","HU501024",1,0,0,0
"456","HU12216013",1,0,0,0
"457","HU14836569",2,0,0,0
"458","HU11196912",3,0,0,0
"459","HU731904",1,0,0,0
"460","HU22390608",3,0,0.001,0.125
"461","HU308791",24,0,0.003,0.375
"462","HU14444427",1,0,0,0
"463","HU10818183",4,0,0,0
"464","HU395171",8,0,0.001,0.125
"465","HU13426868",2,0,0,0
"466","HU10473500",3,0,0,0
"467","HU733656",18,0,0.002,0.25
"468","HU14779554",3,0,0,0
"469","HU729392",3,0,0,0
"470","HU10683833",10,0,0.001,0.125
"471","HU14004296",1,0,0,0
"472","HU12468681",1,0,0,0
"473","HU14205947",1,0,0,0
"474","HU11842132",1,0,0,0
"475","HU10815410",1,0,0,0
"476","HU22757937",3,0,0,0
"477","HU23061659",1,0,0,0
"478","HU21764291",2,0,0,0
"479","HU11522638",1,0,0,0
"480","HU10898824",124,0,0.006,0.75
"481","HU13186256",7,0,0,0
"482","HU12460377",2,0,0,0
"483","HU12037575",3,0,0,0
"484","HU10617690",2,0,0,0
"485","HU327888",2,0,0,0
"486","HU10579503",7,0,0.001,0.125
"487","HU14776355",1,0,0,0
"488","HU727002",9,0,0.001,0.125
"489","HU10484500",1,0,0,0
"490","HU735627",15,0,0.002,0.25
"491","HU12199341",1,0,0,0
"492","HU735771",6,0,0.001,0.125
"493","HU20692722",1,0,0,0
"494","HU11863557",4,0,0.001,0.125
"495","HU329804",2,0,0.001,0.125
"496","HU13360421",1,0,0,0
"497","HU22298393",9,0,0.001,0.125
"498","HU735858",77,0,0.006,0.75
"499","HU12594605",9,0,0.001,0.125
"500","HU11812111",2,0,0,0
"501","HU735584",72,0,0.005,0.625
"502","HU22875624",13,0,0.001,0.125
"503","HU14702365",1,0,0,0
"504","HU12548604",1,0,0,0
"505","HU13392932",2,0,0,0
"506","HU734301",4,0,0.001,0.125
"507","HU10570140",1,0,0,0
"508","HU11205027",7,0,0.001,0.125
"509","HU10601633",4,0,0.001,0.125
"510","HU11882190",1,0,0,0
"511","HU10845462",1,0,0,0
"512","HU545321",3,0,0,0
"513","HU20964247",3,0,0,0
"514","HU729347",2,0,0,0
"515","HU10435537",2,0,0,0
"516","HU728692",1,0,0,0
"517","HU339214",1,0,0,0
"518","HU724858",1,0,0,0
"519","HU10233809",2,0,0.001,0.125
"520","HU726313",1,0,0,0
"521","HU11493051",1,0,0,0
"522","HU12685776",8,0,0.001,0.125
"523","HU13621616",3,0,0.001,0.125
"524","HU730545",2,0,0,0
"525","HU726632",1,0,0,0
"526","HU14755105",1,0,0,0
"527","HU334770",2,0,0.001,0.125
"528","HU11995539",1,0,0,0
"529","HU442781",1,0,0,0
"530","HU11498874",3,0,0.001,0.125
"531","HU325763",12,0,0.002,0.25
"532","HU12773497",1,0,0,0
"533","HU733623",4,0,0.001,0.125
"534","HU14904134",13,0,0.001,0.125
"535","HU727200",3,0,0,0
"536","HU10335712",2,0,0,0
"537","HU490638",2,0,0.001,0.125
"538","HU13854799",1,0,0,0
"539","HU726423",1,0,0,0
"540","HU45222704",1,0,0,0
"541","HU728450",2,0,0,0
"542","HU404947",1,0,0,0
"543","HU11983899",1,0,0,0
"544","HU727091",1,0,0,0
"545","HU12590261",1,0,0,0
"546","HU728504",8,0,0.001,0.125
"547","HU11826884",1,0,0,0
"548","HU10738885",10,0,0.001,0.125
"549","HU732329",2,0,0,0
"550","HU10600948",2,0,0,0
"551","HU726193",4,0,0.001,0.125
"552","HU739713",1,0,0,0
"553","HU12561997",1,0,0,0
"554","HU735715",23,0,0.002,0.25
"555","HU11266101",15,0,0.002,0.25
"556","HU428215",1,0,0,0
"557","HU12487712",1,0,0,0
"558","HU726027",1,0,0,0
"559","HU430014",7,0,0.001,0.125
"560","HU724199",1,0,0,0
"561","HU11540445",2,0,0,0
"562","HU726687",1,0,0,0
"563","HU10600120",2,0,0.001,0.125
"564","HU451677",1,0,0,0
"565","HU11736116",1,0,0,0
"566","HU10941362",14,0,0.001,0.125
"567","HU15000254",2,0,0,0
"568","HU725976",3,0,0.001,0.125
"569","HU21230769",3,0,0.001,0.125
"570","HU726049",1,0,0,0
"571","HU13792679",33,0,0.002,0.25
"572","HU11099004",15,0,0.001,0.125
"573","HU13690807",2,0,0,0
"574","HU726247",1,0,0,0
"575","HU21777619",3,0,0,0
"576","HU22298317",1,0,0,0
"577","HU12864836",1,0,0,0
"578","HU312747",2,0,0,0
"579","HU10317314",2,0,0,0
"580","HU734169",4,0,0,0
"581","HU12656189",11,0,0.001,0.125
"582","HU10442540",4,0,0,0
"583","HU722722",4,0,0.001,0.125
"584","HU11321310",3,0,0.001,0.125
"585","HU735276",2,0,0,0
"586","HU13875475",4,0,0.001,0.125
"587","HU735803",8,0,0.001,0.125
"588","HU14095377",1,0,0,0
"589","HU726281",2,0,0.001,0.125
"590","HU22638744",1,0,0,0
"591","HU725129",1,0,0,0
"592","HU13250573",1,0,0,0
"593","HU733469",1,0,0,0
"594","HU14530603",4,0,0.001,0.125
"595","HU376765",1,0,0,0
"596","HU11354286",2,0,0.001,0.125
"597","HU11186580",1,0,0,0
"598","HU10454871",8,0,0.001,0.125
"599","HU18533093",1,0,0,0
"600","HU10621143",3,0,0,0
"601","HU18549878",1,0,0,0
"602","HU726346",1,0,0,0
"603","HU13196358",2,0,0,0
"604","HU10845761",3,0,0,0
"605","HU730161",1,0,0,0
"606","HU10660612",3,0,0,0
"607","HU359144",1,0,0,0
"608","HU13142902",1,0,0,0
"609","HU728241",2,0,0,0
"610","HU11460037",3,0,0.001,0.125
"611","HU730325",3,0,0.001,0.125
"612","HU13437105",1,0,0,0
"613","HU308735",1,0,0,0
"614","HU13460033",1,0,0,0
"615","HU21444395",1,0,0,0
"616","HU729435",1,0,0,0
"617","HU11925804",1,0,0,0
"618","HU399520",1,0,0,0
"619","HU15000348",1,0,0,0
"620","HU733018",4,0,0.001,0.125
"621","HU13279776",2,0,0,0
"622","HU10706587",1,0,0,0
"623","HU728438",2,0,0,0
"624","HU13189228",2,0,0,0
"625","HU169",1,0,0,0
"626","HU731948",1,0,0,0
"627","HU11837530",1,0,0,0
"628","HU734730",1,0,0,0
"629","HU11856001",2,0,0,0
"630","HU727529",2,0,0,0
"631","HU11875204",7,0,0.001,0.125
"632","HU308416",3,0,0.001,0.125
"633","HU11053727",6,0,0.001,0.125
"634","HU735595",12,0,0.002,0.25
"635","HU11401429",1,0,0,0
"636","HU11355256",4,0,0.001,0.125
"637","HU730644",6,0,0.001,0.125
"638","HU10732614",7,0,0.001,0.125
"639","HU10727201",3,0,0,0
"640","HU730941",1,0,0,0
"641","HU13839129",6,0,0.001,0.125
"642","HU12322211",1,0,0,0
"643","HU735847",3,0,0.001,0.125
"644","HU12737976",2,0,0,0
"645","HU726863",1,0,0,0
"646","HU14613605",1,0,0,0
"647","HU10008676",3,0,0,0
"648","HU15000182",1,0,0,0
"649","HU731410",3,0,0.001,0.125
"650","HU13748429",1,0,0,0
"651","HU728537",3,0,0,0
"652","HU13739139",4,0,0.001,0.125
"653","HU388959",4,0,0.001,0.125
"654","HU10712434",3,0,0,0
"655","HU725811",2,0,0,0
"656","HU11886716",5,0,0.001,0.125
"657","HU18018521",1,0,0,0
"658","HU11267339",1,0,0,0
"659","HU546405",1,0,0,0
"660","HU13223490",5,0,0.001,0.125
"661","HU490276",29,0,0.002,0.25
"662","HU12855900",13,0,0.001,0.125
"663","HU25264157",1,0,0,0
"664","HU10352315",1,0,0,0
"665","HU13923097",4,0,0,0
"666","HU14287147",4,0,0,0
"667","HU443162",1,0,0,0
"668","HU15000098",1,0,0,0
"669","HU733612",6,0,0.001,0.125
"670","HU10459340",3,0,0.001,0.125
"671","HU10724789",3,0,0.001,0.125
"672","HU14021992",2,0,0,0
"673","HU13295684",4,0,0,0
"674","HU366212",1,0,0,0
"675","HU11464749",4,0,0.001,0.125
"676","HU728395",2,0,0,0
"677","HU730138",2,0,0,0
"678","HU311498",2,0,0,0
"679","HU12193228",1,0,0,0
"680","HU587206",2,0,0,0
"681","HU726830",2,0,0,0
"682","HU14115176",2,0,0,0
"683","HU732978",2,0,0,0
"684","HU12658363",3,0,0.001,0.125
"685","HU760555",3,0,0.001,0.125
"686","HU732077",1,0,0,0
"687","HU51752578",1,0,0,0
"688","HU545387",2,0,0.001,0.125
"689","HU13281636",1,0,0,0
"690","HU13899893",100,0,0.004,0.5
"691","HU11864596",18,0,0.001,0.125
"692","HU15000218",12,0,0.001,0.125
"693","HU729556",1,0,0,0
"694","HU11167026",2,0,0.001,0.125
"695","HU325774",11,0,0.001,0.125
"696","HU15000293",2,0,0,0
"697","HU12147715",20,0,0.002,0.25
"698","HU12277692",1,0,0,0
"699","HU15000262",9,0,0.001,0.125
"700","HU15000413",18,0,0.001,0.125
"701","HU12178445",1,0,0,0
"702","HU10446915",1,0,0,0
"703","HU15000384",1,0,0,0
"704","HU350855",1,0,0,0
"705","HU13707824",2,0,0.001,0.125
"706","HU725141",1,0,0,0
"707","HU14663868",1,0,0,0
"708","HU11998910",3,0,0.001,0.125
"709","HU13557667",2,0,0,0
"710","HU15000292",3,0,0,0
"711","HU450274",1,0,0,0
"712","HU13629229",1,0,0,0
"713","HU336169",1,0,0,0
"714","HU730523",1,0,0,0
"715","HU13045726",1,0,0,0
"716","HU11135003",1,0,0,0
"717","HU15000197",1,0,0,0
"718","HU733920",3,0,0.001,0.125
"719","HU19979560",1,0,0,0
"720","HU13933292",1,0,0,0
"721","HU577193",1,0,0,0
"722","HU11943628",2,0,0,0
"723","HU11248772",1,0,0,0
"724","HU10234116",33,0,0.001,0.125
"725","HU451062",1,0,0,0
"726","HU14699074",1,0,0,0
"727","HU727354",2,0,0,0
"728","HU11107235",1,0,0,0
"729","HU490331",3,0,0.001,0.125
"730","HU14666380",1,0,0,0
"731","HU329750",7,0,0.001,0.125
"732","HU12117354",2,0,0,0
"733","HU52291973",1,0,0,0
"734","HU725228",3,0,0.001,0.125
"735","HU28041481",1,0,0,0
"736","HU730754",1,0,0,0
"737","HU10429532",4,0,0.001,0.125
"738","HU733074",2,0,0,0
"739","HU12137125",2,0,0,0
"740","HU379249",1,0,0,0
"741","HU12943968",1,0,0,0
"742","HU11808352",1,0,0,0
"743","HU416560",1,0,0,0
"744","HU11295145",2,0,0,0
"745","HU490737",1,0,0,0
"746","HU13978767",2,0,0.001,0.125
"747","HU403807",2,0,0,0
"748","HU10404797",4,0,0,0
"749","HU15000006",1,0,0,0
"750","HU12134548",11,0,0,0
"751","HU22265324",2,0,0,0
"752","HU10369476",1,0,0,0
"753","HU13217471",4,0,0.001,0.125
"754","HU728746",1,0,0,0
"755","HU726182",4,0,0.001,0.125
"756","HU10830107",1,0,0,0
"757","HU547600",1,0,0,0
"758","HU366894",4,0,0,0
"759","HU11271727",3,0,0.001,0.125
"760","HU13854476",1,0,0,0
"761","HU733227",1,0,0,0
"762","HU15000399",1,0,0,0
"763","HU14514166",1,0,0,0
"764","HU12440771",1,0,0,0
"765","HU724924",4,0,0.001,0.125
"766","HU14769737",1,0,0,0
"767","HU11581624",3,0,0.001,0.125
"768","HU724649",1,0,0,0
"769","HU13255499",4,0,0,0
"770","HU12855728",3,0,0,0
"771","HU397692",1,0,0,0
"772","HU308461",5,0,0.001,0.125
