"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"164","HU730105",18,0,0.002,0.25
"165","HU13992477",2,0,0,0
"166","HU10953538",1,0,0,0
"167","HU13851325",3,0,0.001,0.125
"168","HU23356890",2,0,0.001,0.125
"169","HU545321",6,0,0.001,0.125
"170","HU20964247",5,0,0.001,0.125
"171","HU344739",1,0,0,0
"172","HU10241837",2,0,0.001,0.125
"173","HU728779",1,0,0.001,0.125
"174","HU11685096",1,0,0.001,0.125
"175","HU10000010",2,0,0.001,0.125
"176","HU15000062",2,0,0.001,0.125
"177","HU300519",4,0,0.001,0.125
"178","HU12632596",1,0,0,0
"179","HU733920",3,0,0.001,0.125
"180","HU14928978",1,0,0,0
"181","HU11592277",1,0,0,0
"182","HU15000184",2,0,0.001,0.125
"183","HU731784",5,0,0.001,0.125
"184","HU11775805",1,0,0,0
"185","HU372383",2,0,0,0
"186","HU766986",1,0,0,0
"187","HU15000329",2,0,0.001,0.125
"188","HU15000359",1,0,0,0
"189","HU730644",3,0,0.001,0.125
"190","HU15000279",2,0,0,0
"191","HU727947",1,0,0.001,0.125
"192","HU15000375",1,0,0.001,0.125
"193","HU319746",1,0,0.001,0.125
"194","HU10720338",1,0,0.001,0.125
"195","HU13385826",6,0,0.001,0.125
"196","HU735704",11,0,0.001,0.125
"197","HU10429549",5,0,0.001,0.125
"198","HU329749",3,0,0,0
"199","HU348353",2,0,0.001,0.125
"200","HU10773178",3,0,0.001,0.125
"201","HU10954395",1,0,0,0
"202","HU733481",1,0,0.001,0.125
"203","HU14530603",1,0,0.001,0.125
"204","HU727969",1,0,0.001,0.125
"205","HU11462651",1,0,0.001,0.125
"206","HU12647064",2,0,0.001,0.125
"207","HU15000146",3,0,0.001,0.125
"208","HU727749",1,0,0,0
"209","HU752051",1,0,0.001,0.125
"210","HU10238701",1,0,0.001,0.125
"211","HU12872187",1,0,0,0
"212","HU318408",4,0,0.001,0.125
"213","HU15000346",4,0,0.001,0.125
"214","HU10363315",6,0,0.001,0.125
"215","HU13223490",7,0,0.001,0.125
"216","HU15000069",2,0,0,0
"217","HU15000077",2,0,0,0
"218","HU12657331",1,0,0.001,0.125
"219","HU12053517",1,0,0.001,0.125
"220","HU545453",1,0,0,0
"221","HU15000143",2,0,0.001,0.125
"222","HU726522",1,0,0,0
"223","HU12558218",9,0,0.001,0.125
"224","HU726357",1,0,0,0
"225","HU11066877",11,0,0.001,0.125
"226","HU11426628",18,0,0.002,0.25
"227","HU579625",1,0,0,0
"228","HU22927800",3,0,0.001,0.125
"229","HU342515",1,0,0.001,0.125
"230","HU20320850",1,0,0.001,0.125
"231","HU427021",2,0,0,0
"232","HU15000348",3,0,0.001,0.125
"233","HU728339",5,0,0.001,0.125
"234","HU10893850",28,0,0.003,0.375
"235","HU11693062",5,0,0.001,0.125
"236","HU12939271",1,0,0,0
"237","HU11447476",2,0,0,0
"238","HU501024",2,0,0.001,0.125
"239","HU11895051",3,0,0.001,0.125
"240","HU726489",7,0,0.002,0.25
"241","HU23492772",2,0,0.001,0.125
"242","HU731597",8,0,0.002,0.25
"243","HU14377736",2,0,0,0
"244","HU733568",6,0,0.001,0.125
"245","HU23101243",2,0,0,0
"246","HU733623",6,0,0.002,0.25
"247","HU26866336",1,0,0,0
"248","HU21740251",3,0,0,0
"249","HU734763",1,0,0,0
"250","HU10642166",8,0,0.001,0.125
"251","HU305019",1,0,0,0
"252","HU11863557",2,0,0.001,0.125
"253","HU725097",3,0,0.001,0.125
"254","HU15000010",2,0,0.001,0.125
"255","HU13319353",1,0,0,0
"256","HU726731",10,0,0.002,0.25
"257","HU18456190",3,0,0.001,0.125
"258","HU15000047",2,0,0,0
"259","HU12257900",1,0,0,0
"260","HU733557",2,0,0.001,0.125
"261","HU12998353",7,0,0.001,0.125
"262","HU731289",2,0,0,0
"263","HU14008915",9,0,0.002,0.25
"264","HU730897",3,0,0.001,0.125
"265","HU10661929",1,0,0,0
"266","HU13792679",20,0,0.002,0.25
"267","HU11099004",7,0,0.001,0.125
"268","HU731542",1,0,0.001,0.125
"269","HU15000385",1,0,0.001,0.125
"270","HU11392486",7,0,0.001,0.125
"271","HU11508485",10,0,0.001,0.125
"272","HU12863323",1,0,0,0
"273","HU733766",7,0,0.002,0.25
"274","HU11305718",1,0,0,0
"275","HU23389845",2,0,0,0
"276","HU18091715",2,0,0.001,0.125
"277","HU14915529",1,0,0,0
"278","HU12813108",1,0,0,0
"279","HU734444",6,0,0.001,0.125
"280","HU13772987",7,0,0.001,0.125
"281","HU14925889",3,0,0.001,0.125
"282","HU14006229",1,0,0,0
"283","HU732879",12,0,0.002,0.25
"284","HU729325",9,0,0.002,0.25
"285","HU15379913",1,0,0,0
"286","HU735825",1,0,0.001,0.125
"287","HU13749080",1,0,0.001,0.125
"288","HU408055",1,0,0,0
"289","HU12503139",1,0,0,0
"290","HU735605",16,0,0.004,0.5
"291","HU13667766",1,0,0,0
"292","HU323868",5,0,0.001,0.125
"293","HU15000060",3,0,0.001,0.125
"294","HU11670803",1,0,0,0
"295","HU11506115",2,0,0,0
"296","HU11273169",8,0,0.001,0.125
"297","HU587097",1,0,0.001,0.125
"298","HU15000360",1,0,0.001,0.125
"299","HU728504",4,0,0.001,0.125
"300","HU13769947",1,0,0,0
"301","HU726434",2,0,0.001,0.125
"302","HU11963877",14,0,0.001,0.125
"303","HU789938",4,0,0.001,0.125
"304","HU10607017",1,0,0,0
"305","HU329750",29,0,0.004,0.5
"306","HU12870941",1,0,0,0
"307","HU14572890",1,0,0,0
"308","HU11399483",2,0,0,0
"309","HU11593955",1,0,0,0
"310","HU10639205",2,0,0,0
"311","HU13664529",6,0,0.001,0.125
"312","HU12562091",3,0,0.001,0.125
"313","HU10338234",2,0,0,0
"314","HU724627",5,0,0.001,0.125
"315","HU10484500",1,0,0,0
"316","HU734202",5,0,0.001,0.125
"317","HU10630646",1,0,0,0
"318","HU12062515",1,0,0,0
"319","HU10578863",7,0,0.001,0.125
"320","HU329804",14,0,0.002,0.25
"321","HU10756056",3,0,0,0
"322","HU12076934",1,0,0,0
"323","HU736349",3,0,0.001,0.125
"324","HU20156976",1,0,0,0
"325","HU13571425",1,0,0,0
"326","HU15000436",2,0,0,0
"327","HU12617490",9,0,0.001,0.125
"328","HU735991",3,0,0.001,0.125
"329","HU11066523",1,0,0,0
"330","HU10774911",9,0,0.001,0.125
"331","HU12969395",5,0,0.001,0.125
"332","HU12575309",17,0,0.001,0.125
"333","HU10441288",8,0,0.001,0.125
"334","HU409810",1,0,0,0
"335","HU727738",1,0,0,0
"336","HU10747838",2,0,0.001,0.125
"337","HU583099",3,0,0.001,0.125
"338","HU11043292",1,0,0,0
"339","HU725305",1,0,0,0
"340","HU11042851",4,0,0.001,0.125
"341","HU726874",1,0,0.001,0.125
"342","HU10352281",1,0,0.001,0.125
"343","HU308472",7,0,0.002,0.25
"344","HU15000017",1,0,0,0
"345","HU734532",2,0,0.001,0.125
"346","HU11585271",3,0,0.001,0.125
"347","HU11226002",5,0,0.001,0.125
"348","HU10381328",6,0,0.001,0.125
"349","HU731344",1,0,0.001,0.125
"350","HU15000377",1,0,0.001,0.125
"351","HU730204",2,0,0.001,0.125
"352","HU11469957",1,0,0,0
"353","HU321150",1,0,0.001,0.125
"354","HU14474462",1,0,0.001,0.125
"355","HU681029",1,0,0.001,0.125
"356","HU11967015",1,0,0.001,0.125
"357","HU14564477",1,0,0,0
"358","HU366212",5,0,0.001,0.125
"359","HU11464749",3,0,0.001,0.125
"360","HU14542130",1,0,0.001,0.125
"361","HU13427694",1,0,0.001,0.125
"362","HU583088",1,0,0,0
"363","HU735364",3,0,0.001,0.125
"364","HU12919321",3,0,0.001,0.125
"365","HU11391069",4,0,0.001,0.125
"366","HU15000420",2,0,0,0
"367","HU18455058",3,0,0.001,0.125
"368","HU12906989",3,0,0.001,0.125
"369","HU725031",1,0,0,0
"370","HU428215",3,0,0.001,0.125
"371","HU12487712",4,0,0.001,0.125
"372","HU734169",2,0,0.001,0.125
"373","HU13941770",1,0,0,0
"374","HU366894",1,0,0,0
"375","HU11975201",3,0,0.001,0.125
"376","HU22265324",3,0,0.001,0.125
"377","HU15000292",5,0,0.001,0.125
"378","HU724650",4,0,0.001,0.125
"379","HU441926",2,0,0.001,0.125
"380","HU12866003",2,0,0.001,0.125
"381","HU387370",3,0,0.001,0.125
"382","HU23468939",2,0,0.001,0.125
"383","HU726027",1,0,0,0
"384","HU308438",6,0,0.002,0.25
"385","HU11049872",3,0,0.001,0.125
"386","HU726490",9,0,0.001,0.125
"387","HU12610008",2,0,0,0
"388","HU11053727",8,0,0.002,0.25
"389","HU732275",1,0,0.001,0.125
"390","HU14299526",1,0,0.001,0.125
"391","HU312747",2,0,0.001,0.125
"392","HU10317314",2,0,0.001,0.125
"393","HU728955",1,0,0,0
"394","HU11062811",4,0,0.001,0.125
"395","HU15000111",4,0,0.001,0.125
"396","HU11017505",3,0,0.001,0.125
"397","HU589365",3,0,0.001,0.125
"398","HU12656189",6,0,0.001,0.125
"399","HU15000122",2,0,0.001,0.125
"400","HU727002",1,0,0,0
"401","HU10335712",2,0,0.001,0.125
"402","HU726544",1,0,0.001,0.125
"403","HU13656436",1,0,0.001,0.125
"404","HU726654",1,0,0,0
"405","HU734257",1,0,0,0
"406","HU11232399",3,0,0.001,0.125
"407","HU735858",18,0,0.003,0.375
"408","HU733106",2,0,0.001,0.125
"409","HU12119600",2,0,0.001,0.125
"410","HU348298",1,0,0,0
"411","HU11974585",2,0,0.001,0.125
"412","HU13125811",1,0,0,0
"413","HU349471",1,0,0,0
"414","HU587163",1,0,0,0
"415","HU727354",1,0,0,0
"416","HU11107235",3,0,0.001,0.125
"417","HU727958",1,0,0,0
"418","HU10426285",3,0,0.001,0.125
"419","HU724090",7,0,0.001,0.125
"420","HU13994431",1,0,0,0
"421","HU13980335",1,0,0,0
"422","HU11319962",4,0,0.001,0.125
"423","HU13842516",6,0,0.001,0.125
"424","HU308483",4,0,0.001,0.125
"425","HU10941362",5,0,0.001,0.125
"426","HU726588",2,0,0,0
"427","HU490650",14,0,0.002,0.25
"428","HU12913480",6,0,0.001,0.125
"429","HU14868623",1,0,0,0
"430","HU11930884",7,0,0.001,0.125
"431","HU732792",2,0,0.001,0.125
"432","HU11501268",1,0,0,0
"433","HU729370",4,0,0.001,0.125
"434","HU13919001",1,0,0,0
"435","HU725536",2,0,0,0
"436","HU10000003",1,0,0.001,0.125
"437","HU25658019",1,0,0.001,0.125
"438","HU727222",6,0,0.001,0.125
"439","HU29422942",10,0,0.002,0.25
"440","HU19859589",1,0,0.001,0.125
"441","HU15000135",1,0,0.001,0.125
"442","HU731630",6,0,0.001,0.125
"443","HU10628906",3,0,0.001,0.125
"444","HU731300",1,0,0,0
"445","HU13937856",1,0,0,0
"446","HU10695968",2,0,0,0
"447","HU14677342",4,0,0.001,0.125
"448","HU727332",1,0,0,0
"449","HU309886",1,0,0.001,0.125
"450","HU13863199",1,0,0.001,0.125
"451","HU725064",1,0,0.001,0.125
"452","HU11058203",1,0,0.001,0.125
"453","HU414214",1,0,0.001,0.125
"454","HU15000182",1,0,0.001,0.125
"455","HU493309",1,0,0,0
"456","HU11009807",4,0,0.001,0.125
"457","HU14929979",1,0,0,0
"458","HU728395",1,0,0,0
"459","HU13445762",3,0,0.001,0.125
"460","HU14731880",3,0,0.001,0.125
"461","HU10491496",2,0,0.001,0.125
"462","HU730491",1,0,0.001,0.125
"463","HU13988560",1,0,0.001,0.125
"464","HU381707",2,0,0,0
"465","HU726973",3,0,0.001,0.125
"466","HU10442540",1,0,0,0
"467","HU735726",54,0,0.005,0.625
"468","HU13565884",8,0,0.001,0.125
"469","HU307387",1,0,0.001,0.125
"470","HU14038565",1,0,0.001,0.125
"471","HU733283",3,0,0.001,0.125
"472","HU375175",1,0,0.001,0.125
"473","HU14647091",1,0,0.001,0.125
"474","HU730688",3,0,0.001,0.125
"475","HU13792590",2,0,0,0
"476","HU320988",2,0,0,0
"477","HU11456649",3,0,0.001,0.125
"478","HU493233",1,0,0.001,0.125
"479","HU14345098",1,0,0.001,0.125
"480","HU579483",1,0,0.001,0.125
"481","HU12429583",1,0,0.001,0.125
"482","HU726478",6,0,0.002,0.25
"483","HU15000259",1,0,0,0
"484","HU727189",1,0,0.001,0.125
"485","HU12348411",1,0,0.001,0.125
"486","HU10724789",3,0,0.001,0.125
"487","HU14021992",2,0,0.001,0.125
"488","HU731553",1,0,0,0
"489","HU13934097",2,0,0.001,0.125
"490","HU429344",5,0,0.001,0.125
"491","HU773087",3,0,0.001,0.125
"492","HU15000366",1,0,0,0
"493","HU735836",5,0,0.001,0.125
"494","HU14740510",3,0,0.001,0.125
"495","HU725327",2,0,0.001,0.125
"496","HU22921158",2,0,0.001,0.125
"497","HU503006",12,0,0.002,0.25
"498","HU10678736",13,0,0.002,0.25
"499","HU12017539",3,0,0,0
"500","HU12073601",3,0,0.001,0.125
"501","HU23501894",5,0,0.001,0.125
"502","HU12308240",2,0,0.001,0.125
"503","HU311344",5,0,0.001,0.125
"504","HU13117429",2,0,0,0
"505","HU22932244",1,0,0,0
"506","HU731014",1,0,0,0
"507","HU13839129",9,0,0.001,0.125
"508","HU729622",2,0,0.001,0.125
"509","HU10562318",1,0,0,0
"510","HU732990",1,0,0,0
"511","HU773955",1,0,0.001,0.125
"512","HU13748429",1,0,0.001,0.125
"513","HU725503",3,0,0.001,0.125
"514","HU10495892",1,0,0,0
"515","HU388113",1,0,0.001,0.125
"516","HU11183185",1,0,0.001,0.125
"517","HU15000406",1,0,0,0
"518","HU726687",4,0,0.001,0.125
"519","HU11651521",1,0,0,0
"520","HU329970",4,0,0.001,0.125
"521","HU10418680",3,0,0.001,0.125
"522","HU323880",1,0,0,0
"523","HU726928",8,0,0.002,0.25
"524","HU725163",2,0,0.001,0.125
"525","HU11042215",1,0,0,0
"526","HU731861",13,0,0.001,0.125
"527","HU14012066",4,0,0,0
"528","HU724924",2,0,0.001,0.125
"529","HU11092708",1,0,0,0
"530","HU10753170",1,0,0.001,0.125
"531","HU13011718",1,0,0.001,0.125
"532","HU12246704",1,0,0,0
"533","HU12147715",21,0,0.004,0.5
"534","HU725767",3,0,0,0
"535","HU11808352",3,0,0.001,0.125
"536","HU731267",2,0,0,0
"537","HU13104795",1,0,0,0
"538","HU18600076",2,0,0.001,0.125
"539","HU12966770",2,0,0.001,0.125
"540","HU728933",1,0,0,0
"541","HU10680476",2,0,0.001,0.125
"542","HU732901",2,0,0.001,0.125
"543","HU10250385",2,0,0.001,0.125
"544","HU18229329",1,0,0.001,0.125
"545","HU23540215",1,0,0.001,0.125
"546","HU735793",5,0,0.001,0.125
"547","HU11772149",1,0,0,0
"548","HU752183",1,0,0.001,0.125
"549","HU10781797",1,0,0.001,0.125
"550","HU309172",2,0,0.001,0.125
"551","HU12634354",3,0,0.001,0.125
"552","HU445627",2,0,0.001,0.125
"553","HU14999824",2,0,0.001,0.125
"554","HU15000162",2,0,0,0
"555","HU730677",3,0,0.001,0.125
"556","HU725426",2,0,0.001,0.125
"557","HU308461",1,0,0,0
"558","HU26463414",1,0,0,0
"559","HU725592",4,0,0.001,0.125
"560","HU21325762",3,0,0.001,0.125
"561","HU22744708",1,0,0,0
"562","HU736031",1,0,0.001,0.125
"563","HU14683213",1,0,0.001,0.125
"564","HU730194",2,0,0,0
"565","HU12067541",6,0,0.001,0.125
"566","HU484996",9,0,0.002,0.25
"567","HU12684407",4,0,0.001,0.125
"568","HU14345191",1,0,0,0
"569","HU11049566",1,0,0,0
"570","HU13899893",13,0,0.002,0.25
"571","HU10234116",4,0,0.001,0.125
"572","HU15000218",5,0,0.001,0.125
"573","HU734378",4,0,0.001,0.125
"574","HU11355256",3,0,0.001,0.125
"575","HU725822",1,0,0,0
"576","HU12873717",1,0,0,0
"577","HU11145198",1,0,0.001,0.125
"578","HU11142463",1,0,0.001,0.125
"579","HU733634",5,0,0.001,0.125
"580","HU14367438",1,0,0,0
"581","HU490276",12,0,0.002,0.25
"582","HU12855900",2,0,0,0
"583","HU725569",1,0,0,0
"584","HU23370603",6,0,0.001,0.125
"585","HU735319",2,0,0.001,0.125
"586","HU15000330",2,0,0.001,0.125
"587","HU732329",1,0,0,0
"588","HU13528908",2,0,0.001,0.125
"589","HU504003",9,0,0.002,0.25
"590","HU15000118",1,0,0,0
"591","HU432656",1,0,0,0
"592","HU730259",2,0,0.001,0.125
"593","HU11267339",1,0,0,0
"594","HU762285",1,0,0.001,0.125
"595","HU13032858",1,0,0.001,0.125
"596","HU752017",1,0,0.001,0.125
"597","HU12842726",1,0,0.001,0.125
"598","HU12098336",114,0,0.007,0.875
"599","HU73412270",22,0,0.001,0.125
"600","HU14400276",1,0,0,0
"601","HU20749941",4,0,0.001,0.125
"602","HU41045417",11,0,0.001,0.125
"603","HU15000290",1,0,0,0
"604","HU22682523",3,0,0.001,0.125
"605","HU731234",1,0,0.001,0.125
"606","HU10551150",1,0,0.001,0.125
"607","HU542276",1,0,0.001,0.125
"608","HU11037936",1,0,0.001,0.125
"609","HU327888",1,0,0,0
"610","HU14014972",1,0,0,0
"611","HU726863",1,0,0,0
"612","HU15000171",2,0,0.001,0.125
"613","HU725646",9,0,0.001,0.125
"614","HU10238433",4,0,0.001,0.125
"615","HU773065",6,0,0.001,0.125
"616","HU22997281",2,0,0,0
"617","HU724638",2,0,0.001,0.125
"618","HU732198",1,0,0,0
"619","HU22604255",1,0,0.001,0.125
"620","HU12064452",1,0,0.001,0.125
"621","HU585455",2,0,0.001,0.125
"622","HU21230769",2,0,0.001,0.125
"623","HU308746",49,0,0.005,0.625
"624","HU11887827",10,0,0.002,0.25
"625","HU20783185",4,0,0.001,0.125
"626","HU733393",2,0,0.001,0.125
"627","HU15000204",1,0,0,0
"628","HU22205856",17,0,0.001,0.125
"629","HU13158419",12,0,0.001,0.125
"630","HU10927865",1,0,0,0
"631","HU10930245",3,0,0,0
"632","HU774512",2,0,0.001,0.125
"633","HU15000393",1,0,0,0
"634","HU731113",6,0,0.002,0.25
"635","HU13217471",2,0,0.001,0.125
"636","HU752028",3,0,0.001,0.125
"637","HU10326491",3,0,0.001,0.125
"638","HU12319020",9,0,0.001,0.125
"639","HU728032",4,0,0.001,0.125
"640","HU10690767",4,1,0.001,0.125
"641","HU730358",2,0,0.001,0.125
"642","HU10660612",4,0,0.001,0.125
"643","HU506205",1,0,0.001,0.125
"644","HU12028089",1,0,0.001,0.125
"645","HU19942975",1,0,0,0
"646","HU15000091",2,0,0.001,0.125
"647","HU726038",1,0,0,0
"648","HU14939772",2,0,0.001,0.125
"649","HU729590",4,0,0.001,0.125
"650","HU10646328",1,0,0,0
"651","HU10490165",1,0,0,0
"652","HU727772",1,0,0,0
"653","HU12467398",2,0,0.001,0.125
"654","HU11588308",1,0,0,0
"655","HU13313670",1,0,0,0
"656","HU731487",3,0,0,0
"657","HU724793",2,0,0,0
"658","HU10000002",1,0,0,0
"659","HU15000086",2,0,0,0
"660","HU789246",2,0,0,0
"661","HU10676428",3,0,0.001,0.125
"662","HU11205027",5,0,0.001,0.125
"663","HU348474",1,0,0,0
"664","HU579636",2,0,0.001,0.125
"665","HU13539654",2,0,0.001,0.125
"666","HU727200",11,0,0.002,0.25
"667","HU12711453",2,0,0,0
"668","HU735869",2,0,0.001,0.125
"669","HU15000098",2,0,0.001,0.125
"670","HU734334",1,0,0.001,0.125
"671","HU13028367",1,0,0.001,0.125
"672","HU14207846",6,0,0,0
"673","HU14933855",6,0,0,0
"674","HU726599",1,0,0.001,0.125
"675","HU10670721",1,0,0.001,0.125
"676","HU15000170",2,0,0.001,0.125
"677","HU732011",4,0,0.001,0.125
"678","HU12427615",2,0,0,0
"679","HU349921",2,0,0.001,0.125
"680","HU15000417",6,0,0,0
"681","HU13923097",2,0,0.001,0.125
"682","HU40904379",7,0,0,0
"683","HU10322260",9,0,0.001,0.125
"684","HU11241256",1,0,0.001,0.125
"685","HU10576335",1,0,0.001,0.125
"686","HU445517",1,0,0.001,0.125
"687","HU13473183",1,0,0.001,0.125
"688","HU11782636",2,0,0,0
"689","HU13734103",1,0,0.001,0.125
"690","HU23386914",1,0,0.001,0.125
"691","HU22710013",1,0,0,0
"692","HU729028",1,0,0,0
"693","HU15000296",2,0,0,0
"694","HU730402",5,0,0.001,0.125
"695","HU15000422",2,0,0,0
"696","HU731915",1,0,0.001,0.125
"697","HU22956734",1,0,0.001,0.125
"698","HU12166602",5,0,0.001,0.125
"699","HU10588147",1,0,0,0
"700","HU14544723",1,0,0,0
"701","HU14863477",5,0,0.001,0.125
"702","HU14157552",1,0,0,0
"703","HU10477676",1,0,0,0
"704","HU731102",1,0,0,0
"705","HU10452556",12,0,0.002,0.25
"706","HU18922060",1,0,0.001,0.125
"707","HU11799034",1,0,0.001,0.125
"708","HU733371",1,0,0,0
"709","HU13948605",1,0,0,0
"710","HU725262",4,0,0.001,0.125
"711","HU10683338",1,0,0.001,0.125
"712","HU11113625",1,0,0.001,0.125
"713","HU308735",1,0,0.001,0.125
"714","HU11870993",1,0,0.001,0.125
"715","HU728746",2,0,0.001,0.125
"716","HU24480190",1,0,0,0
"717","HU22260336",1,0,0.001,0.125
"718","HU15000219",1,0,0.001,0.125
"719","HU15000061",1,0,0,0
"720","HU10311239",1,0,0,0
"721","HU378011",1,0,0,0
"722","HU366717",1,0,0,0
"723","HU22791920",2,0,0,0
