"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"76","SK00326470",2,0,0.004,0.0512820512820513
"77","SK36170151",1,0,0.002,0
"78","SK00151866",4,0,0.007,0.128205128205128
"79","SK36834921",3,0,0.004,0.0512820512820513
"80","SK00313114",3,0,0.005,0.0769230769230769
"81","SK36526185",4,0,0.006,0.102564102564103
"82","SK00327646",4,0,0.006,0.102564102564103
"83","SK37861298",8,0,0.01,0.205128205128205
"84","SK00311464",2,0,0.003,0.0256410256410256
"85","SK31631134",5,0,0.006,0.102564102564103
"86","SK00165182",4,0,0.006,0.102564102564103
"87","SK31651402",13,0,0.013,0.282051282051282
"88","SK00309150",1,0,0.002,0
"89","SK00317667",1,0,0.002,0
"90","SK31322301",2,0,0.003,0.0256410256410256
"91","SK31606458",3,0,0.004,0.0512820512820513
"92","SK00323560",1,0,0.002,0
"93","SK00399957",2,0,0.007,0.128205128205128
"94","SK35859423",1,0,0.004,0.0512820512820513
"95","SK00311162",3,0,0.007,0.128205128205128
"96","SK17623588",2,0,0.005,0.0769230769230769
"97","SK36693936",3,0,0.004,0.0512820512820513
"98","SK45472718",1,0,0.002,0
"99","SK44004231",1,0,0.002,0
"100","SK37915568",2,0,0.004,0.0512820512820513
"101","SK37836901",3,0,0.005,0.0769230769230769
"102","SK00896225",2,0,0.004,0.0512820512820513
"103","SK00312614",2,0,0.003,0.0256410256410256
"104","SK36394645",4,0,0.005,0.0769230769230769
"105","SK00326283",1,0,0.002,0
"106","SK36625604",1,0,0.002,0
"107","SK31611788",4,0,0.006,0.102564102564103
"108","SK30232295",1,0,0.005,0.0769230769230769
"109","SK35802570",1,0,0.005,0.0769230769230769
"110","SK00606707",1,0,0.002,0
"111","SK00315737",1,0,0.002,0
"112","SK00308641",2,0,0.003,0.0256410256410256
"113","SK35912651",1,0,0.002,0
"114","SK17310016",5,0,0.006,0.102564102564103
"115","SK36380041",3,0,0.004,0.0512820512820513
"116","SK00311863",1,0,0.005,0.0769230769230769
"117","SK36301311",1,0,0.005,0.0769230769230769
"118","SK36126624",7,0,0.009,0.179487179487179
"119","SK00326518",2,0,0.003,0.0256410256410256
"120","SK43941664",5,0,0.007,0.128205128205128
"121","SK00312789",2,0,0.003,0.0256410256410256
"122","SK00691135",11,0,0.013,0.282051282051282
"123","SK37936859",18,0,0.018,0.41025641025641
"124","SK36646571",1,0,0.002,0
"125","SK36168335",2,0,0.004,0.0512820512820513
"126","SK00331503",1,0,0.002,0
"127","SK37870475",4,0,0.007,0.128205128205128
"128","SK17147387",1,0,0.002,0
"129","SK00321842",1,0,0.002,0
"130","SK00331899",2,0,0.003,0.0256410256410256
"131","SK00397610",1,0,0.002,0
"132","SK36191892",3,0,0.004,0.0512820512820513
"133","SK36022047",3,0,0.004,0.0512820512820513
"134","SK36582387",2,0,0.003,0.0256410256410256
"135","SK35883502",1,0,0.002,0
"136","SK35814730",1,0,0.002,0
"137","SK30808901",1,0,0.002,0
"138","SK31104266",1,0,0.002,0
"139","SK30807484",1,0,0.005,0.0769230769230769
"140","SK36504424",1,0,0.005,0.0769230769230769
"141","SK31663834",2,0,0.004,0.0512820512820513
"142","SK17789281",1,0,0.003,0.0256410256410256
"143","SK31657095",1,0,0.003,0.0256410256410256
"144","SK00306169",1,0,0.005,0.0769230769230769
"145","SK34104402",1,0,0.005,0.0769230769230769
"146","SK00320439",1,0,0.002,0
"147","SK30416094",1,0,0.005,0.0769230769230769
"148","SK35680601",1,0,0.005,0.0769230769230769
"149","SK42054575",2,0,0.003,0.0256410256410256
"150","SK00365327",1,0,0.002,0
"151","SK00156752",1,0,0.002,0
"152","SK36425630",1,0,0.002,0
"153","SK00324493",1,0,0.002,0
"154","SK36078913",1,0,0.005,0.0769230769230769
"155","SK34116516",1,0,0.005,0.0769230769230769
"156","SK00738395",1,0,0.002,0
"157","SK00306185",2,0,0.004,0.0512820512820513
"158","SK43989268",1,0,0.002,0
"159","SK44802030",1,0,0.002,0
"160","SK00315397",1,0,0.005,0.0769230769230769
"161","SK36445941",1,0,0.005,0.0769230769230769
"162","SK36430391",2,0,0.003,0.0256410256410256
"163","SK00212008",2,0,0.005,0.0769230769230769
"164","SK00604542",2,0,0.005,0.0769230769230769
"165","SK36236403",1,0,0.002,0
"166","SK36168572",2,0,0.003,0.0256410256410256
"167","SK36565334",2,0,0.003,0.0256410256410256
"168","SK30844789",1,0,0.003,0.0256410256410256
"169","SK00325490",1,0,0.002,0
"170","SK42196868",1,0,0.002,0
"171","SK31802338",1,0,0.004,0.0512820512820513
"172","SK00397440",1,0,0.002,0
"173","SK31648924",3,0,0.003,0.0256410256410256
"174","SK31660215",2,0,0.002,0
"175","SK30845572",1,0,0.002,0
"176","SK00397687",2,0,0.007,0.128205128205128
"177","SK36409375",1,0,0.004,0.0512820512820513
"178","SK31588794",1,0,0.002,0
"179","SK45966354",2,0,0.003,0.0256410256410256
"180","SK00684422",1,0,0.002,0
"181","SK14302331",1,0,0.002,0
"182","SK36770396",1,0,0.002,0
"183","SK45304726",1,0,0.004,0.0512820512820513
"184","SK46708111",1,0,0.002,0
"185","SK36412678",1,0,0.002,0
"186","SK36554812",2,0,0.003,0.0256410256410256
"187","SK35839465",1,0,0.002,0
"188","SK00688967",1,0,0.002,0
"189","SK45869545",1,0,0.002,0
"190","SK45929076",1,0,0.002,0
"191","SK00321125",1,0,0.005,0.0769230769230769
"192","SK36059901",1,0,0.005,0.0769230769230769
"193","SK00164712",1,0,0.005,0.0769230769230769
"194","SK36239542",1,0,0.005,0.0769230769230769
"195","SK00397482",2,0,0.007,0.128205128205128
"196","SK31429220",1,0,0.004,0.0512820512820513
"197","SK36530328",1,0,0.004,0.0512820512820513
"198","SK31606857",1,0,0.004,0.0512820512820513
"199","SK36392821",1,0,0.002,0
"200","SK30228883",1,0,0.002,0
"201","SK36426661",1,0,0.002,0
"202","SK44259867",1,0,0.002,0
