"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"200","HU13866958",1,0,0.005,0.15
"201","HU308450",1,0,0.005,0.15
"202","HU13596583",1,0,0.005,0.15
"203","HU327888",1,0,0.005,0.15
"204","HU49269503",1,0,0.005,0.15
"205","HU732879",2,0,0.007,0.25
"206","HU13011660",1,0,0.004,0.1
"207","HU22628374",1,0,0.003,0.05
"208","HU735418",1,0,0.005,0.15
"209","HU14189379",1,0,0.005,0.15
"210","HU728339",1,0,0.005,0.15
"211","HU22882156",1,0,0.005,0.15
"212","HU11859633",1,0,0.003,0.05
"213","HU14329977",1,0,0.004,0.1
"214","HU725536",1,0,0.005,0.15
"215","HU11056139",1,0,0.005,0.15
"216","HU733557",1,0,0.004,0.1
