"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"1","HU732725",6,0,0.001,0.0909090909090909
"2","HU10950676",7,0,0.001,0.0909090909090909
"3","HU725592",2,0,0,0
"4","HU11974585",3,0,0.001,0.0909090909090909
"5","HU724045",3,0,0.001,0.0909090909090909
"6","HU13842516",2,0,0,0
"7","HU542308",9,0,0.001,0.0909090909090909
"8","HU15000090",2,0,0,0
"9","HU15000312",1,0,0,0
"10","HU10482254",6,0,0.001,0.0909090909090909
"11","HU12543331",4,0,0.001,0.0909090909090909
"12","HU11257426",1,0,0,0
"13","HU10941362",4,0,0.001,0.0909090909090909
"14","HU10706587",2,0,0,0
"15","HU725646",2,0,0.001,0.0909090909090909
"16","HU11580317",2,0,0.001,0.0909090909090909
"17","HU10442540",1,0,0,0
"18","HU724463",3,0,0.001,0.0909090909090909
"19","HU10553602",3,0,0,0
"20","HU10053308",1,0,0.001,0.0909090909090909
"21","HU11432207",1,0,0.001,0.0909090909090909
"22","HU13479763",1,0,0.001,0.0909090909090909
"23","HU13092010",1,0,0.001,0.0909090909090909
"24","HU12035786",1,0,0.001,0.0909090909090909
"25","HU12488256",1,0,0.001,0.0909090909090909
"26","HU735649",5,0,0.001,0.0909090909090909
"27","HU12810370",8,0,0.001,0.0909090909090909
"28","HU731630",1,0,0,0
"29","HU12141867",119,0,0.011,1
"30","HU10845761",1,0,0,0
"31","HU12679719",1,0,0,0
"32","HU735595",5,0,0.001,0.0909090909090909
"33","HU15000245",1,0,0,0
"34","HU18455058",6,0,0.001,0.0909090909090909
"35","HU13910167",90,0,0.008,0.727272727272727
"36","HU731553",2,0,0.001,0.0909090909090909
"37","HU13934097",2,0,0.001,0.0909090909090909
"38","HU732352",2,0,0,0
"39","HU15000008",1,0,0,0
"40","HU724319",12,0,0.001,0.0909090909090909
"41","HU10865271",1,0,0,0
"42","HU18065877",1,0,0,0
"43","HU12004269",3,0,0.001,0.0909090909090909
"44","HU728142",1,0,0,0
"45","HU11469830",4,0,0.001,0.0909090909090909
"46","HU11337717",1,0,0,0
"47","HU12809813",2,0,0.001,0.0909090909090909
"48","HU11152668",5,0,0.001,0.0909090909090909
"49","HU11986270",7,0,0.001,0.0909090909090909
"50","HU727189",2,0,0,0
"51","HU10642166",21,0,0.003,0.272727272727273
"52","HU542319",1,0,0.001,0.0909090909090909
"53","HU15761581",1,0,0.001,0.0909090909090909
"54","HU733436",3,0,0,0
"55","HU10623293",9,0,0.001,0.0909090909090909
"56","HU735715",17,0,0.002,0.181818181818182
"57","HU13932985",1,0,0,0
"58","HU14290675",2,0,0.001,0.0909090909090909
"59","HU11380272",2,0,0.001,0.0909090909090909
"60","HU730314",1,0,0,0
"61","HU10452556",32,0,0.003,0.272727272727273
"62","HU727529",2,0,0,0
"63","HU10441240",2,0,0,0
"64","HU492313",1,0,0,0
"65","HU12222094",3,0,0,0
"66","HU731256",6,0,0.001,0.0909090909090909
"67","HU13523398",7,0,0.001,0.0909090909090909
"68","HU732055",2,0,0.001,0.0909090909090909
"69","HU12926743",1,0,0,0
"70","HU11303682",1,0,0,0
"71","HU730853",4,0,0.001,0.0909090909090909
"72","HU735638",25,0,0.003,0.272727272727273
"73","HU10000017",6,0,0.001,0.0909090909090909
"74","HU15000437",2,0,0,0
"75","HU10856417",25,0,0.003,0.272727272727273
"76","HU10846810",1,0,0,0
