"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"1","HU726478",7,0,0.015,0.777777777777778
"2","HU15000074",1,0,0.002,0.0555555555555556
"3","HU327888",1,0,0.002,0.0555555555555556
"4","HU10259470",5,0,0.007,0.333333333333333
"5","HU20773935",1,0,0.002,0.0555555555555556
"6","HU729622",8,0,0.008,0.388888888888889
"7","HU12093252",6,0,0.006,0.277777777777778
"8","HU734181",2,0,0.006,0.277777777777778
"9","HU54314836",1,0,0.003,0.111111111111111
"10","HU20366560",1,0,0.002,0.0555555555555556
"11","HU12573974",1,0,0.002,0.0555555555555556
"12","HU724429",5,0,0.008,0.388888888888889
"13","HU13940511",1,0,0.002,0.0555555555555556
"14","HU733557",2,0,0.004,0.166666666666667
"15","HU11364278",2,0,0.004,0.166666666666667
"16","HU13972709",1,0,0.002,0.0555555555555556
"17","HU726391",3,0,0.006,0.277777777777778
"18","HU10398506",1,0,0.002,0.0555555555555556
"19","HU735748",2,0,0.004,0.166666666666667
"20","HU12257728",3,0,0.005,0.222222222222222
"21","HU399520",2,0,0.004,0.166666666666667
"22","HU10336476",4,0,0.008,0.388888888888889
"23","HU327877",1,0,0.004,0.166666666666667
"24","HU10853892",1,0,0.004,0.166666666666667
"25","HU733591",1,0,0.004,0.166666666666667
"26","HU10921144",1,0,0.004,0.166666666666667
"27","HU724045",3,0,0.008,0.388888888888889
"28","HU11016982",1,0,0.003,0.111111111111111
"29","HU726906",3,0,0.008,0.388888888888889
"30","HU11596367",1,0,0.003,0.111111111111111
"31","HU727002",2,0,0.006,0.277777777777778
"32","HU10974702",1,0,0.003,0.111111111111111
"33","HU372383",1,0,0.004,0.166666666666667
"34","HU10603611",1,0,0.004,0.166666666666667
"35","HU13851325",1,0,0.004,0.166666666666667
"36","HU12739208",1,0,0.004,0.166666666666667
"37","HU329750",4,0,0.008,0.388888888888889
"38","HU10981739",2,0,0.004,0.166666666666667
"39","HU733283",3,0,0.006,0.277777777777778
"40","HU26439080",2,0,0.004,0.166666666666667
"41","HU730161",1,0,0.004,0.166666666666667
"42","HU10398513",1,0,0.004,0.166666666666667
"43","HU730864",1,0,0.004,0.166666666666667
"44","HU14153503",1,0,0.004,0.166666666666667
"45","HU10222115",1,0,0.002,0.0555555555555556
"46","HU12023682",1,0,0.001,0
"47","HU22825351",1,0,0.002,0.0555555555555556
"48","HU735793",1,0,0.004,0.166666666666667
"49","HU12938263",1,0,0.004,0.166666666666667
"50","HU11889094",1,0,0.003,0.111111111111111
"51","HU735825",1,0,0.004,0.166666666666667
"52","HU10905896",1,0,0.004,0.166666666666667
"53","HU731267",1,0,0.004,0.166666666666667
"54","HU10711402",1,0,0.004,0.166666666666667
"55","HU726599",1,0,0.004,0.166666666666667
"56","HU12762631",1,0,0.004,0.166666666666667
"57","HU727529",3,0,0.005,0.222222222222222
"58","HU15000236",2,0,0.003,0.111111111111111
"59","HU11906522",2,0,0.006,0.277777777777778
"60","HU10790575",1,0,0.003,0.111111111111111
"61","HU10569731",7,0,0.011,0.555555555555555
"62","HU12068528",1,0,0.003,0.111111111111111
"63","HU727705",1,0,0.004,0.166666666666667
"64","HU10956469",1,0,0.004,0.166666666666667
"65","HU408055",1,0,0.002,0.0555555555555556
"66","HU28562832",1,0,0.003,0.111111111111111
"67","HU725053",1,0,0.004,0.166666666666667
"68","HU13224082",1,0,0.004,0.166666666666667
"69","HU14857496",1,0,0.004,0.166666666666667
"70","HU11240482",1,0,0.004,0.166666666666667
"71","HU764058",1,0,0.004,0.166666666666667
"72","HU10618615",1,0,0.004,0.166666666666667
"73","HU726511",1,0,0.002,0.0555555555555556
"74","HU731092",1,0,0.004,0.166666666666667
"75","HU10952939",1,0,0.004,0.166666666666667
"76","HU734444",1,0,0.003,0.111111111111111
"77","HU10499700",2,0,0.006,0.277777777777778
"78","HU735627",2,0,0.005,0.222222222222222
"79","HU76524789",1,0,0.003,0.111111111111111
"80","HU729325",1,0,0.004,0.166666666666667
"81","HU13343385",1,0,0.004,0.166666666666667
"82","HU731256",1,0,0.004,0.166666666666667
"83","HU13960894",1,0,0.004,0.166666666666667
"84","HU728021",1,0,0.002,0.0555555555555556
"85","HU14460706",1,0,0.002,0.0555555555555556
"86","HU11582395",3,0,0.006,0.277777777777778
"87","HU731311",1,0,0.003,0.111111111111111
"88","HU10236486",2,0,0.005,0.222222222222222
"89","HU727882",1,0,0.004,0.166666666666667
"90","HU11971829",1,0,0.004,0.166666666666667
"91","HU735638",10,0,0.014,0.722222222222222
"92","HU20189213",1,0,0.002,0.0555555555555556
"93","HU402536",1,0,0.004,0.166666666666667
"94","HU11244905",1,0,0.004,0.166666666666667
"95","HU731300",1,0,0.004,0.166666666666667
"96","HU10820847",1,0,0.004,0.166666666666667
"97","HU300014",1,0,0.004,0.166666666666667
"98","HU13709307",1,0,0.004,0.166666666666667
"99","HU733436",2,0,0.005,0.222222222222222
"100","HU13952392",1,0,0.003,0.111111111111111
"101","HU18680188",2,0,0.006,0.277777777777778
"102","HU12206894",1,0,0.003,0.111111111111111
"103","HU728944",1,0,0.004,0.166666666666667
"104","HU10464784",1,0,0.004,0.166666666666667
"105","HU329815",5,0,0.008,0.388888888888889
"106","HU13506726",2,0,0.004,0.166666666666667
"107","HU725503",1,0,0.003,0.111111111111111
"108","HU18677375",2,0,0.006,0.277777777777778
"109","HU12826708",2,0,0.003,0.111111111111111
"110","HU726973",1,0,0.004,0.166666666666667
"111","HU11001036",1,0,0.004,0.166666666666667
"112","HU22197326",1,0,0.004,0.166666666666667
"113","HU15000147",1,0,0.004,0.166666666666667
"114","HU735595",1,0,0.004,0.166666666666667
"115","HU10522532",1,0,0.004,0.166666666666667
"116","HU12753781",3,0,0.007,0.333333333333333
"117","HU10417050",2,0,0.004,0.166666666666667
"118","HU549989",1,0,0.004,0.166666666666667
"119","HU11497495",1,0,0.004,0.166666666666667
"120","HU733656",2,0,0.005,0.222222222222222
"121","HU10762666",1,0,0.003,0.111111111111111
"122","HU729600",2,0,0.006,0.277777777777778
"123","HU12593398",1,0,0.003,0.111111111111111
"124","HU12495630",1,0,0.004,0.166666666666667
"125","HU12579509",1,0,0.004,0.166666666666667
"126","HU21931941",1,0,0.003,0.111111111111111
"127","HU726445",2,0,0.004,0.166666666666667
"128","HU308823",1,0,0.004,0.166666666666667
"129","HU11956266",1,0,0.004,0.166666666666667
"130","HU13960571",1,0,0.002,0.0555555555555556
"131","HU10941568",1,0,0.002,0.0555555555555556
"132","HU10751257",4,0,0.005,0.222222222222222
"133","HU366003",1,0,0.002,0.0555555555555556
"134","HU13935809",1,0,0.002,0.0555555555555556
"135","HU724308",1,0,0.002,0.0555555555555556
"136","HU10504770",2,0,0.003,0.111111111111111
"137","HU329794",2,0,0.005,0.222222222222222
"138","HU308438",1,0,0.004,0.166666666666667
"139","HU15000062",1,0,0.004,0.166666666666667
"140","HU323868",2,0,0.006,0.277777777777778
"141","HU23246052",1,0,0.003,0.111111111111111
"142","HU13169165",1,0,0.002,0.0555555555555556
"143","HU10416547",1,0,0.001,0
"144","HU15327868",1,0,0.003,0.111111111111111
"145","HU725349",1,0,0.003,0.111111111111111
"146","HU10457726",2,0,0.005,0.222222222222222
"147","HU21096538",1,0,0.002,0.0555555555555556
"148","HU360023",1,0,0.003,0.111111111111111
"149","HU308450",1,0,0.004,0.166666666666667
"150","HU14580646",1,0,0.004,0.166666666666667
"151","HU396552",1,0,0.004,0.166666666666667
"152","HU14452321",1,0,0.004,0.166666666666667
"153","HU15000087",1,0,0.003,0.111111111111111
"154","HU14816523",1,0,0.004,0.166666666666667
"155","HU10213007",1,0,0.004,0.166666666666667
"156","HU15329750",1,0,0.004,0.166666666666667
"157","HU10442344",1,0,0.004,0.166666666666667
"158","HU14223383",1,0,0.003,0.111111111111111
"159","HU731773",1,0,0.004,0.166666666666667
"160","HU12263974",1,0,0.004,0.166666666666667
"161","HU10000017",1,0,0.003,0.111111111111111
"162","HU10832972",2,0,0.005,0.222222222222222
"163","HU14511022",1,0,0.003,0.111111111111111
"164","HU14465299",1,0,0.003,0.111111111111111
"165","HU731290",1,0,0.004,0.166666666666667
"166","HU10725591",1,0,0.004,0.166666666666667
"167","HU20638119",1,0,0.004,0.166666666666667
"168","HU10303744",1,0,0.004,0.166666666666667
"169","HU729590",1,0,0.004,0.166666666666667
"170","HU11472454",1,0,0.004,0.166666666666667
"171","HU76022",1,0,0.004,0.166666666666667
"172","HU11863973",1,0,0.004,0.166666666666667
"173","HU24513001",1,0,0.002,0.0555555555555556
"174","HU10496374",2,0,0.004,0.166666666666667
"175","HU20783185",1,0,0.003,0.111111111111111
"176","HU725514",2,0,0.005,0.222222222222222
"177","HU12154481",2,0,0.006,0.277777777777778
"178","HU13842217",1,0,0.003,0.111111111111111
"179","HU14661048",1,0,0.003,0.111111111111111
"180","HU10244438",1,0,0.003,0.111111111111111
"181","HU733371",2,0,0.006,0.277777777777778
"182","HU11290315",1,0,0.003,0.111111111111111
"183","HU391502",1,0,0.004,0.166666666666667
"184","HU12490934",1,0,0.004,0.166666666666667
"185","HU11287052",1,0,0.003,0.111111111111111
"186","HU726490",1,0,0.004,0.166666666666667
"187","HU12468320",1,0,0.004,0.166666666666667
"188","HU729611",1,0,0.003,0.111111111111111
"189","HU725361",6,0,0.006,0.277777777777778
"190","HU13623168",3,0,0.003,0.111111111111111
"191","HU734301",1,0,0.004,0.166666666666667
"192","HU27666469",1,0,0.004,0.166666666666667
"193","HU355937",1,0,0.004,0.166666666666667
"194","HU14007440",1,0,0.004,0.166666666666667
"195","HU14605749",2,0,0.004,0.166666666666667
"196","HU15000412",2,0,0.004,0.166666666666667
"197","HU735847",2,0,0.004,0.166666666666667
"198","HU732693",2,0,0.005,0.222222222222222
"199","HU12614277",1,0,0.003,0.111111111111111
"200","HU732495",1,0,0.004,0.166666666666667
"201","HU12462221",1,0,0.004,0.166666666666667
"202","HU12311747",1,0,0.003,0.111111111111111
"203","HU21599770",1,0,0.003,0.111111111111111
"204","HU11474762",3,0,0.003,0.111111111111111
"205","HU730105",25,0,0.019,1
"206","HU12299197",1,0,0.001,0
"207","HU12132704",1,0,0.001,0
"208","HU308384",1,0,0.004,0.166666666666667
"209","HU10637784",1,0,0.004,0.166666666666667
"210","HU726159",1,0,0.004,0.166666666666667
"211","HU12736384",1,0,0.004,0.166666666666667
"212","HU727761",1,0,0.004,0.166666666666667
"213","HU11122582",1,0,0.004,0.166666666666667
"214","HU724902",1,0,0.004,0.166666666666667
"215","HU12166482",1,0,0.004,0.166666666666667
"216","HU760775",1,0,0.004,0.166666666666667
"217","HU15000118",1,0,0.004,0.166666666666667
"218","HU731805",1,0,0.001,0
"219","HU10554885",8,0,0.006,0.277777777777778
"220","HU309765",1,0,0.004,0.166666666666667
"221","HU11555683",1,0,0.004,0.166666666666667
"222","HU15000126",1,0,0.002,0.0555555555555556
"223","HU10732009",2,0,0.003,0.111111111111111
"224","HU587273",1,0,0.004,0.166666666666667
"225","HU11563776",1,0,0.004,0.166666666666667
"226","HU432524",1,0,0.004,0.166666666666667
"227","HU11775616",1,0,0.004,0.166666666666667
"228","HU12245136",1,0,0.003,0.111111111111111
"229","HU20597407",1,0,0.001,0
"230","HU12712485",1,0,0.001,0
"231","HU10605455",1,0,0.002,0.0555555555555556
"232","HU12629769",10,0,0.007,0.333333333333333
"233","HU729633",1,0,0.004,0.166666666666667
"234","HU28349033",1,0,0.004,0.166666666666667
"235","HU735605",1,0,0.004,0.166666666666667
"236","HU11828707",1,0,0.004,0.166666666666667
"237","HU726456",1,0,0.004,0.166666666666667
"238","HU11008851",1,0,0.004,0.166666666666667
"239","HU11901486",3,0,0.003,0.111111111111111
"240","HU325752",1,0,0.002,0.0555555555555556
"241","HU388959",3,0,0.004,0.166666666666667
"242","HU731849",1,0,0.004,0.166666666666667
"243","HU12017560",1,0,0.004,0.166666666666667
