"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"131","HU15000036",1,0,0.004,0.038961038961039
"132","HU15000276",1,0,0.003,0.025974025974026
"133","HU15334338",1,0,0.001,0
"134","HU15000263",3,0,0.003,0.025974025974026
"135","HU12934245",1,0,0.003,0.025974025974026
"136","HU10867527",3,0,0.005,0.051948051948052
"137","HU10011953",1,0,0.004,0.038961038961039
"138","HU12390607",1,0,0.004,0.038961038961039
"139","HU14605749",1,0,0.004,0.038961038961039
"140","HU11018661",1,0,0.004,0.038961038961039
"141","HU13320047",1,0,0.002,0.012987012987013
"142","HU215",2,0,0.004,0.038961038961039
"143","HU60168201",1,0,0.001,0
"144","HU11147729",1,0,0.001,0
"145","HU597649",2,0,0.004,0.038961038961039
"146","HU12282799",2,0,0.004,0.038961038961039
"147","HU62299783",1,0,0.001,0
"148","HU752183",1,0,0.004,0.038961038961039
"149","HU12252730",1,0,0.004,0.038961038961039
"150","HU328995",1,0,0.004,0.038961038961039
"151","HU12949641",1,0,0.004,0.038961038961039
"152","HU329013",1,0,0.002,0.012987012987013
"153","HU11898229",1,0,0.002,0.012987012987013
"154","HU12305924",1,0,0.002,0.012987012987013
"155","HU50594160",1,0,0.003,0.025974025974026
"156","HU65135622",1,0,0.001,0
"157","HU63331097",1,0,0.001,0
"158","HU15000052",1,0,0.001,0
"159","HU494450",1,0,0.004,0.038961038961039
"160","HU12739882",1,0,0.004,0.038961038961039
"161","HU63079667",1,0,0.001,0
"162","HU63747777",1,0,0.001,0
"163","HU51875693",1,0,0.001,0
"164","HU62155346",1,0,0.001,0
"165","HU77925437",1,0,0.001,0
"166","HU15000142",1,0,0.003,0.025974025974026
"167","HU15000235",1,0,0.003,0.025974025974026
"168","HU15000308",1,0,0.003,0.025974025974026
"169","HU63084520",1,0,0.001,0
"170","HU308955",2,0,0.006,0.0649350649350649
"171","HU12617407",1,0,0.003,0.025974025974026
"172","HU64081843",2,0,0.002,0.012987012987013
"173","HU15000158",1,0,0.001,0
"174","HU725503",1,0,0.004,0.038961038961039
"175","HU13760010",1,0,0.004,0.038961038961039
"176","HU11513654",3,0,0.003,0.025974025974026
"177","HU60273350",1,0,0.001,0
"178","HU49413654",1,0,0.001,0
"179","HU14108390",1,0,0.004,0.038961038961039
"180","HU14016235",1,0,0.004,0.038961038961039
