"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"110","CZ27195147",14,0,0.002,0.125
"111","CZ00209813",1,0,0,0
"112","CZ44961219",8,0,0.001,0.0625
"113","CZ00254061",6,0,0.001,0.0625
"114","CZ00296643",19,0,0.003,0.1875
"115","CZ70889660",3,0,0.001,0.0625
"116","CZ49551281",3,0,0.001,0.0625
"117","CZ48391212",1,0,0,0
"118","CZ27473295",3,0,0.001,0.0625
"119","CZ41197518",4,0,0.001,0.0625
"120","CZ60838744",111,0,0.016,1
"121","CZ00268321",13,0,0.002,0.125
"122","CZ25956019",10,0,0.001,0.0625
"123","CZ41432037",3,0,0.001,0.0625
"124","CZ00245836",4,0,0.001,0.0625
"125","CZ60077344",2,0,0.001,0.0625
"126","CZ48203351",2,0,0.001,0.0625
"127","CZ49623061",6,0,0.001,0.0625
"128","CZ00260428",4,0,0.001,0.0625
"129","CZ25890981",2,0,0,0
"130","CZ27256537",1,0,0,0
"131","CZ00262978",17,0,0.002,0.125
"132","CZ46975616",13,0,0.002,0.125
"133","CZ48145122",1,0,0.001,0.0625
"134","CZ46504303",1,0,0.001,0.0625
"135","CZ00843989",7,0,0.002,0.125
"136","CZ63322731",1,0,0,0
"137","CZ00262340",17,0,0.003,0.1875
"138","CZ25038192",3,0,0.001,0.0625
"139","CZ44961367",4,0,0.001,0.0625
"140","CZ25702556",6,0,0.002,0.125
"141","CZ62161172",2,0,0.001,0.0625
"142","CZ00284220",1,0,0,0
"143","CZ26229455",2,0,0.001,0.0625
"144","CZ62305620",2,0,0,0
"145","CZ75123924",3,0,0.001,0.0625
"146","CZ27102246",2,0,0.001,0.0625
"147","CZ00845451",54,0,0.009,0.5625
"148","CZ25864092",2,0,0,0
"149","CZ00297488",8,0,0.001,0.0625
"150","CZ25607618",8,0,0.001,0.0625
"151","CZ00278360",5,0,0.001,0.0625
"152","CZ26227525",2,0,0,0
"153","CZ00270059",3,0,0.002,0.125
"154","CZ25284959",1,0,0.001,0.0625
"155","CZ25488627",3,0,0.001,0.0625
"156","CZ00297437",5,0,0.001,0.0625
"157","CZ42864771",3,0,0.001,0.0625
"158","CZ00020478",94,0,0.013,0.8125
"159","CZ00216305",15,0,0.002,0.125
"160","CZ18565832",1,0,0,0
"161","CZ27265480",2,0,0,0
"162","CZ25117947",3,0,0.001,0.0625
"163","CZ00293881",12,0,0.002,0.125
"164","CZ46980318",4,0,0.001,0.0625
"165","CZ16355822",2,0,0,0
"166","CZ00216275",5,0,0.001,0.0625
"167","CZ27481107",2,0,0,0
"168","CZ12085936",2,0,0,0
"169","CZ00285455",2,0,0,0
"170","CZ47471174",3,0,0.001,0.0625
"171","CZ00669806",5,0,0.001,0.0625
"172","CZ25045997",7,0,0.001,0.0625
"173","CZ45192286",18,0,0.003,0.1875
"174","CZ70883521",4,0,0.001,0.0625
"175","CZ45274649",2,0,0.001,0.0625
"176","CZ46900829",1,0,0.001,0.0625
"177","CZ45146802",11,0,0.002,0.125
"178","CZ25014391",1,0,0,0
"179","CZ25407317",4,0,0.001,0.0625
"180","CZ41601645",3,0,0.001,0.0625
"181","CZ00250627",9,0,0.001,0.0625
"182","CZ60851546",5,0,0.001,0.0625
"183","CZ00284459",5,0,0.001,0.0625
"184","CZ65993390",75,0,0.009,0.5625
"185","CZ27371522",1,0,0,0
"186","CZ28580001",2,0,0.001,0.0625
"187","CZ25342100",4,0,0.001,0.0625
"188","CZ42407559",3,0,0.001,0.0625
"189","CZ00006963",4,0,0.001,0.0625
"190","CZ62242105",5,0,0.001,0.0625
"191","CZ27442438",2,0,0,0
"192","CZ26419823",7,0,0.001,0.0625
"193","CZ48589829",1,0,0,0
"194","CZ26508583",4,0,0.001,0.0625
"195","CZ70889546",25,0,0.003,0.1875
"196","CZ25671464",6,0,0.001,0.0625
"197","CZ00241687",16,0,0.002,0.125
"198","CZ45244618",1,0,0,0
"199","CZ25837982",5,0,0.001,0.0625
"200","CZ25957481",1,0,0,0
"201","CZ25640623",1,0,0,0
"202","CZ00579661",1,0,0.001,0.0625
"203","CZ16210956",1,0,0.001,0.0625
"204","CZ00064467",1,0,0,0
"205","CZ48026921",13,0,0.002,0.125
"206","CZ00260771",2,0,0.001,0.0625
"207","CZ26768607",8,0,0.002,0.125
"208","CZ70994234",18,0,0.003,0.1875
"209","CZ48029483",5,0,0.001,0.0625
"210","CZ00276227",5,0,0.001,0.0625
"211","CZ00304387",6,0,0.001,0.0625
"212","CZ25692810",4,0,0.001,0.0625
"213","CZ46995803",3,0,0,0
"214","CZ00092096",3,0,0.001,0.0625
"215","CZ00207608",2,0,0.001,0.0625
"216","CZ00254657",11,0,0.002,0.125
"217","CZ28954874",9,0,0.002,0.125
"218","CZ25686011",1,0,0,0
"219","CZ00244899",3,0,0.001,0.0625
"220","CZ00837237",1,0,0.001,0.0625
"221","CZ25860852",1,0,0.001,0.0625
"222","CZ00303836",1,0,0.001,0.0625
"223","CZ46578463",2,0,0.001,0.0625
"224","CZ60555530",1,0,0.001,0.0625
"225","CZ48027511",1,0,0.001,0.0625
"226","CZ61989592",22,0,0.004,0.25
"227","CZ13642464",4,0,0.001,0.0625
"228","CZ00266027",3,0,0.001,0.0625
"229","CZ25019171",3,0,0.001,0.0625
"230","CZ00256552",3,0,0.001,0.0625
"231","CZ25201506",1,0,0,0
"232","CZ00639524",6,0,0.001,0.0625
"233","CZ26196662",6,0,0.001,0.0625
"234","CZ00277908",1,0,0,0
"235","CZ00277177",5,0,0.001,0.0625
"236","CZ15034682",5,0,0.001,0.0625
"237","CZ00255645",1,0,0,0
"238","CZ62509641",6,0,0.001,0.0625
"239","CZ00288772",2,0,0.001,0.0625
"240","CZ25374311",5,0,0.001,0.0625
"241","CZ67981801",10,0,0.001,0.0625
"242","CZ00233129",2,0,0.001,0.0625
"243","CZ00279846",2,0,0.001,0.0625
"244","CZ00063941",7,0,0.001,0.0625
"245","CZ64653137",1,0,0,0
"246","CZ63834197",50,0,0.006,0.375
"247","CZ45273910",30,0,0.004,0.25
"248","CZ49766929",2,0,0,0
"249","CZ00286010",14,0,0.002,0.125
"250","CZ46978194",7,0,0.001,0.0625
"251","CZ00293199",2,0,0,0
"252","CZ60701455",6,0,0.001,0.0625
"253","CZ00279102",2,0,0.001,0.0625
"254","CZ48150347",4,0,0.001,0.0625
"255","CZ60749393",1,0,0,0
"256","CZ00288934",1,0,0,0
"257","CZ70883611",1,0,0.001,0.0625
"258","CZ25206729",1,0,0.001,0.0625
"259","CZ25527380",5,0,0.001,0.0625
"260","CZ00245267",2,0,0.001,0.0625
"261","CZ00635901",2,0,0,0
"262","CZ25878778",8,0,0.002,0.125
"263","CZ00292923",1,0,0,0
"264","CZ25317628",18,0,0.002,0.125
"265","CZ70892156",32,0,0.005,0.3125
"266","CZ25004638",3,0,0.001,0.0625
"267","CZ49969111",1,0,0.001,0.0625
"268","CZ26035782",1,0,0.001,0.0625
"269","CZ00285030",2,0,0,0
"270","CZ63839407",1,0,0,0
"271","CZ18630197",5,0,0.001,0.0625
"272","CZ00063703",4,0,0.001,0.0625
"273","CZ48036315",4,0,0.001,0.0625
"274","CZ60193468",2,0,0.001,0.0625
"275","CZ25721551",1,0,0.001,0.0625
"276","CZ00303461",10,0,0.002,0.125
"277","CZ25385551",7,0,0.001,0.0625
"278","CZ00081531",6,0,0.001,0.0625
"279","CZ00006947",28,0,0.005,0.3125
"280","CZ25547631",2,0,0,0
"281","CZ00272876",1,0,0,0
"282","CZ00297577",3,0,0.001,0.0625
"283","CZ27765857",2,0,0.001,0.0625
"284","CZ00262871",2,0,0,0
"285","CZ00290629",8,0,0.001,0.0625
"286","CZ00259586",5,0,0.001,0.0625
"287","CZ00303640",1,0,0,0
"288","CZ25898671",4,0,0.001,0.0625
"289","CZ00287172",3,0,0.001,0.0625
"290","CZ27752771",3,0,0.001,0.0625
"291","CZ46992138",3,0,0.001,0.0625
"292","CZ00007536",8,0,0.002,0.125
"293","CZ44569769",1,0,0,0
"294","CZ00252069",1,0,0,0
"295","CZ26374919",10,0,0.002,0.125
"296","CZ00277444",3,0,0.001,0.0625
"297","CZ64618951",5,0,0.001,0.0625
"298","CZ00231126",8,0,0.002,0.125
"299","CZ47813059",2,0,0.001,0.0625
"300","CZ65142756",1,0,0.001,0.0625
"301","CZ45245053",1,0,0,0
"302","CZ00236977",6,0,0.001,0.0625
"303","CZ27677109",9,0,0.001,0.0625
"304","CZ63886464",2,0,0.001,0.0625
"305","CZ00246875",5,0,0.001,0.0625
"306","CZ00286753",1,0,0,0
"307","CZ25183052",4,0,0.001,0.0625
"308","CZ46967184",1,0,0.001,0.0625
"309","CZ25172654",1,0,0.001,0.0625
"310","CZ00264474",1,0,0.001,0.0625
"311","CZ27956377",2,0,0.001,0.0625
"312","CZ00098892",3,0,0.001,0.0625
"313","CZ60609460",26,0,0.005,0.3125
"314","CZ26385759",4,0,0.001,0.0625
"315","CZ00283924",2,0,0.001,0.0625
"316","CZ28302371",1,0,0.001,0.0625
"317","CZ00063584",5,0,0.001,0.0625
"318","CZ29011299",3,0,0.001,0.0625
"319","CZ00164801",2,0,0.001,0.0625
"320","CZ61061557",1,0,0.001,0.0625
"321","CZ00244732",16,0,0.003,0.1875
"322","CZ00006572",1,0,0.001,0.0625
"323","CZ27455777",1,0,0.001,0.0625
"324","CZ00063410",3,0,0.001,0.0625
"325","CZ60753013",3,0,0.001,0.0625
"326","CZ41190840",4,0,0.001,0.0625
"327","CZ70891320",21,0,0.003,0.1875
"328","CZ49790480",1,0,0.001,0.0625
"329","CZ41692292",1,0,0.001,0.0625
"330","CZ25226801",1,0,0,0
"331","CZ00002739",10,0,0.002,0.125
"332","CZ60360844",1,0,0.001,0.0625
"333","CZ70889988",33,0,0.005,0.3125
"334","CZ25033514",11,0,0.002,0.125
"335","CZ46356967",1,0,0,0
"336","CZ62156489",3,0,0.001,0.0625
"337","CZ25520059",2,0,0.001,0.0625
"338","CZ70890021",16,0,0.003,0.1875
"339","CZ00567892",3,0,0.001,0.0625
"340","CZ45357269",2,0,0.001,0.0625
"341","CZ46747885",3,0,0.001,0.0625
"342","CZ00499838",1,0,0,0
"343","CZ00262854",15,0,0.002,0.125
"344","CZ27732037",1,0,0,0
"345","CZ00270211",8,0,0.002,0.125
"346","CZ46994955",1,0,0,0
"347","CZ25110977",6,0,0.001,0.0625
"348","CZ00299308",18,0,0.003,0.1875
"349","CZ26380340",5,0,0.001,0.0625
"350","CZ47781734",4,0,0.001,0.0625
"351","CZ46980059",6,0,0.001,0.0625
"352","CZ00638994",1,0,0,0
"353","CZ00274046",10,0,0.002,0.125
"354","CZ00064211",2,0,0.001,0.0625
"355","CZ42196868",29,0,0.004,0.25
"356","CZ00272868",6,0,0.001,0.0625
"357","CZ25275062",2,0,0,0
"358","CZ25649868",1,0,0.001,0.0625
"359","CZ28420403",7,0,0.001,0.0625
"360","CZ46346741",2,0,0,0
"361","CZ70960399",24,0,0.003,0.1875
"362","CZ00239453",2,0,0.001,0.0625
"363","CZ25917838",2,0,0.001,0.0625
"364","CZ47310588",1,0,0,0
"365","CZ00063517",6,0,0.001,0.0625
"366","CZ27283933",1,0,0,0
"367","CZ00278955",2,0,0.001,0.0625
"368","CZ63220369",1,0,0,0
"369","CZ61388963",3,0,0.001,0.0625
"370","CZ60460580",4,0,0.001,0.0625
"371","CZ00240702",3,0,0.001,0.0625
"372","CZ48392855",1,0,0,0
"373","CZ70885869",1,0,0,0
"374","CZ45797072",1,0,0,0
"375","CZ45309612",16,0,0.003,0.1875
"376","CZ25504487",2,0,0.001,0.0625
"377","CZ46578617",2,0,0,0
"378","CZ15047784",1,0,0,0
"379","CZ00000582",4,0,0.001,0.0625
"380","CZ27243591",2,0,0.001,0.0625
"381","CZ70890650",11,0,0.002,0.125
"382","CZ25406523",5,0,0.001,0.0625
"383","CZ70889953",25,0,0.004,0.25
"384","CZ61324230",4,0,0.001,0.0625
"385","CZ00565679",8,0,0.001,0.0625
"386","CZ00253014",8,0,0.001,0.0625
"387","CZ00295841",5,0,0.001,0.0625
"388","CZ25344447",4,0,0.001,0.0625
"389","CZ62360213",11,0,0.002,0.125
"390","CZ28455401",1,0,0,0
"391","CZ00216224",9,0,0.002,0.125
"392","CZ25337009",5,0,0.001,0.0625
"393","CZ00842001",1,0,0.001,0.0625
"394","CZ13649710",1,0,0.001,0.0625
"395","CZ14501678",1,0,0,0
"396","CZ00291471",7,0,0.001,0.0625
"397","CZ26908387",1,0,0,0
"398","CZ60826851",2,0,0.001,0.0625
"399","CZ26026279",3,0,0.001,0.0625
"400","CZ00301825",6,0,0.002,0.125
"401","CZ27769585",1,0,0,0
"402","CZ10466452",4,0,0.001,0.0625
"403","CZ25105825",1,0,0,0
"404","CZ63493675",7,0,0.001,0.0625
"405","CZ00023272",2,0,0.001,0.0625
"406","CZ25686763",2,0,0.001,0.0625
"407","CZ44567022",4,0,0.001,0.0625
"408","CZ42407133",1,0,0,0
"409","CZ00261904",6,0,0.001,0.0625
"410","CZ49101927",2,0,0.001,0.0625
"411","CZ25016695",3,0,0.001,0.0625
"412","CZ28618891",7,0,0.001,0.0625
"413","CZ45195706",5,0,0.001,0.0625
"414","CZ00298077",8,0,0.001,0.0625
"415","CZ00261912",6,0,0.001,0.0625
"416","CZ25506820",6,0,0.001,0.0625
"417","CZ00296562",9,0,0.002,0.125
"418","CZ26792770",1,0,0,0
"419","CZ47906898",4,0,0.001,0.0625
"420","CZ61989100",13,0,0.003,0.1875
"421","CZ47785977",4,0,0.001,0.0625
"422","CZ25151541",2,0,0,0
"423","CZ72051612",3,0,0.001,0.0625
"424","CZ60460709",7,0,0.002,0.125
"425","CZ00023001",4,0,0.001,0.0625
"426","CZ18198074",3,0,0.001,0.0625
"427","CZ49710371",2,0,0.001,0.0625
"428","CZ25018094",3,0,0.001,0.0625
"429","CZ00256129",3,0,0.001,0.0625
"430","CZ40526151",2,0,0.001,0.0625
"431","CZ47672234",1,0,0.001,0.0625
"432","CZ62300911",1,0,0.001,0.0625
"433","CZ26177005",27,0,0.004,0.25
"434","CZ26212005",6,0,0.001,0.0625
"435","CZ25581058",4,0,0.001,0.0625
"436","CZ69797111",1,0,0.001,0.0625
"437","CZ49708708",1,0,0.001,0.0625
"438","CZ25524241",5,0,0.001,0.0625
"439","CZ70890013",18,0,0.003,0.1875
"440","CZ63147165",6,0,0.001,0.0625
"441","CZ26138891",1,0,0,0
"442","CZ15544451",1,0,0,0
"443","CZ47536586",2,0,0.001,0.0625
"444","CZ63144719",4,0,0.001,0.0625
"445","CZ15058620",2,0,0,0
"446","CZ40614948",12,0,0.001,0.0625
"447","CZ45538093",3,0,0.001,0.0625
"448","CZ27789012",2,0,0.001,0.0625
"449","CZ46347542",2,0,0,0
"450","CZ64511359",6,0,0.001,0.0625
"451","CZ44569432",1,0,0,0
"452","CZ70890692",9,0,0.002,0.125
"453","CZ25519786",1,0,0,0
"454","CZ75032333",10,0,0.002,0.125
"455","CZ25001787",1,0,0,0
"456","CZ26802015",1,0,0,0
"457","CZ26950421",1,0,0,0
"458","CZ25627376",1,0,0,0
"459","CZ70890005",12,0,0.002,0.125
"460","CZ18227015",2,0,0,0
"461","CZ27713130",2,0,0,0
"462","CZ25606468",6,0,0.001,0.0625
"463","CZ27756971",1,0,0,0
"464","CZ00063461",8,0,0.002,0.125
"465","CZ45193118",5,0,0.001,0.0625
"466","CZ25519760",1,0,0,0
"467","CZ49023977",1,0,0,0
"468","CZ60469226",2,0,0,0
"469","CZ00267449",6,0,0.001,0.0625
"470","CZ60932171",6,0,0.001,0.0625
"471","CZ25896873",3,0,0.001,0.0625
"472","CZ47114444",5,0,0.001,0.0625
"473","CZ43875572",1,0,0,0
"474","CZ25302809",3,0,0.001,0.0625
"475","CZ26510634",1,0,0,0
"476","CZ00259349",2,0,0.001,0.0625
"477","CZ40523284",4,0,0.001,0.0625
"478","CZ45474281",2,0,0,0
"479","CZ60076658",15,0,0.003,0.1875
"480","CZ26799375",2,0,0,0
"481","CZ60323825",2,0,0,0
"482","CZ27744892",3,0,0.001,0.0625
"483","CZ45192464",4,0,0.001,0.0625
"484","CZ60733098",4,0,0.001,0.0625
"485","CZ46904859",1,0,0,0
"486","CZ25410946",2,0,0,0
"487","CZ26728435",1,0,0,0
"488","CZ28232836",1,0,0,0
"489","CZ25335545",13,0,0.002,0.125
"490","CZ11452072",2,0,0.001,0.0625
"491","CZ28335830",2,0,0,0
"492","CZ00676853",1,0,0,0
"493","CZ25028316",5,0,0.001,0.0625
"494","CZ00000205",4,0,0.001,0.0625
"495","CZ00063797",13,0,0.003,0.1875
"496","CZ18826016",1,0,0,0
"497","CZ62954181",1,0,0,0
"498","CZ47239701",4,0,0.001,0.0625
"499","CZ64617874",1,0,0,0
"500","CZ28184343",1,0,0,0
"501","CZ00558010",2,0,0,0
"502","CZ62414402",3,0,0.001,0.0625
"503","CZ25385747",2,0,0,0
"504","CZ45357307",8,0,0.001,0.0625
"505","CZ12615498",3,0,0,0
"506","CZ25485024",1,0,0,0
"507","CZ29112133",2,0,0,0
"508","CZ46900918",3,0,0.001,0.0625
"509","CZ49436589",2,0,0,0
"510","CZ25172328",6,0,0.001,0.0625
"511","CZ26874130",2,0,0.001,0.0625
"512","CZ00234877",2,0,0.001,0.0625
"513","CZ25023829",2,0,0.001,0.0625
"514","CZ00262781",4,0,0.001,0.0625
"515","CZ00209805",2,0,0,0
"516","CZ46504788",5,0,0.001,0.0625
"517","CZ46974687",3,0,0.001,0.0625
"518","CZ25844849",2,0,0,0
"519","CZ26792222",1,0,0,0
"520","CZ46980989",2,0,0,0
"521","CZ00075370",18,0,0.004,0.25
"522","CZ64833852",2,0,0,0
"523","CZ00023337",2,0,0.001,0.0625
"524","CZ46960180",2,0,0.001,0.0625
"525","CZ70946078",12,0,0.002,0.125
"526","CZ41609620",1,0,0,0
"527","CZ47911182",4,0,0.001,0.0625
"528","CZ28042484",1,0,0,0
"529","CZ46995480",1,0,0,0
"530","CZ27349187",2,0,0,0
"531","CZ27449416",3,0,0,0
"532","CZ25793349",2,0,0,0
"533","CZ25367501",4,0,0.001,0.0625
"534","CZ13690299",2,0,0,0
"535","CZ26255618",1,0,0,0
"536","CZ60162694",10,0,0.002,0.125
"537","CZ27762157",1,0,0,0
"538","CZ27142094",2,0,0,0
"539","CZ00007064",1,0,0.001,0.0625
"540","CZ25101137",1,0,0.001,0.0625
"541","CZ47676175",2,0,0,0
"542","CZ27356876",1,0,0,0
"543","CZ00266094",43,0,0.004,0.25
"544","CZ47286334",10,0,0.001,0.0625
"545","CZ00204382",2,0,0,0
"546","CZ26961474",4,0,0.001,0.0625
"547","CZ44567987",1,0,0,0
"548","CZ10600833",2,0,0,0
"549","CZ26330890",1,0,0,0
"550","CZ47215275",3,0,0,0
"551","CZ00277037",7,0,0.001,0.0625
"552","CZ27736962",2,0,0,0
"553","CZ18628966",1,0,0,0
"554","CZ45804371",1,0,0,0
"555","CZ25352679",1,0,0,0
"556","CZ41084900",4,0,0.001,0.0625
"557","CZ61383082",4,0,0.001,0.0625
"558","CZ25636332",3,0,0.001,0.0625
"559","CZ46904395",4,0,0.001,0.0625
"560","CZ43792553",2,0,0,0
"561","CZ70891095",27,0,0.004,0.25
"562","CZ45798290",4,0,0.001,0.0625
"563","CZ64615391",2,0,0,0
"564","CZ48585955",1,0,0,0
"565","CZ25532219",1,0,0,0
"566","CZ27092348",1,0,0,0
"567","CZ26198827",1,0,0,0
"568","CZ26849437",1,0,0,0
"569","CZ26906953",1,0,0,0
"570","CZ45193509",1,0,0,0
"571","CZ27557235",1,0,0,0
"572","CZ25512111",1,0,0,0
"573","CZ26230470",3,0,0.001,0.0625
"574","CZ26750066",1,0,0,0
"575","CZ60193531",3,0,0.002,0.125
"576","CZ26937077",1,0,0.001,0.0625
"577","CZ44847548",1,0,0,0
"578","CZ00272841",1,0,0,0
"579","CZ25397087",8,0,0.002,0.125
"580","CZ00027014",1,0,0.001,0.0625
"581","CZ25219685",1,0,0.001,0.0625
"582","CZ00234516",6,0,0.001,0.0625
"583","CZ49458892",1,0,0,0
"584","CZ72050250",2,0,0.001,0.0625
"585","CZ45537585",2,0,0.001,0.0625
"586","CZ00253979",4,0,0.001,0.0625
"587","CZ27720161",1,0,0,0
"588","CZ00272566",2,0,0,0
"589","CZ00303747",1,0,0,0
"590","CZ47973749",2,0,0.001,0.0625
"591","CZ44555601",2,0,0,0
"592","CZ00300063",2,0,0.001,0.0625
"593","CZ64610225",4,0,0.001,0.0625
"594","CZ47813750",1,0,0,0
"595","CZ25656635",1,0,0,0
"596","CZ00301311",4,0,0.001,0.0625
"597","CZ00576832",1,0,0,0
"598","CZ47452081",1,0,0,0
"599","CZ00260444",2,0,0.001,0.0625
"600","CZ00276944",2,0,0,0
"601","CZ00231401",1,0,0,0
"602","CZ00282707",1,0,0.001,0.0625
"603","CZ46964541",1,0,0.001,0.0625
"604","CZ00271632",5,0,0.001,0.0625
"605","CZ00252000",1,0,0.001,0.0625
"606","CZ47239743",1,0,0.001,0.0625
"607","CZ63145057",1,0,0,0
"608","CZ00294900",3,0,0.001,0.0625
"609","CZ26908930",1,0,0,0
"610","CZ46961062",1,0,0,0
"611","CZ25244833",1,0,0,0
"612","CZ00095711",5,0,0.001,0.0625
"613","CZ00023299",2,0,0,0
"614","CZ43227864",1,0,0,0
"615","CZ00005886",2,0,0,0
"616","CZ75125285",4,0,0.001,0.0625
"617","CZ00027006",1,0,0,0
"618","CZ00237051",1,0,0,0
"619","CZ64581764",1,0,0,0
"620","CZ45355886",1,0,0,0
"621","CZ45311005",1,0,0,0
"622","CZ49433431",1,0,0.001,0.0625
"623","CZ00231312",5,0,0.001,0.0625
"624","CZ60779969",5,0,0.001,0.0625
"625","CZ46992707",1,0,0,0
"626","CZ26843528",1,0,0,0
"627","CZ00291463",7,0,0.002,0.125
"628","CZ00147389",1,0,0,0
"629","CZ26244918",2,0,0,0
"630","CZ28575431",1,0,0,0
"631","CZ28317122",1,0,0,0
"632","CZ49454501",9,0,0.001,0.0625
"633","CZ60071346",1,0,0,0
"634","CZ47697121",1,0,0,0
"635","CZ25869523",10,0,0.001,0.0625
"636","CZ00276987",1,0,0,0
"637","CZ00287351",2,0,0.001,0.0625
"638","CZ00260231",3,0,0.001,0.0625
"639","CZ25219740",2,0,0.001,0.0625
"640","CZ00251810",3,0,0.001,0.0625
"641","CZ00282979",1,0,0.001,0.0625
"642","CZ19012985",1,0,0.001,0.0625
"643","CZ00258628",1,0,0.001,0.0625
"644","CZ46883037",1,0,0.001,0.0625
"645","CZ27478246",1,0,0.001,0.0625
"646","CZ49814851",1,0,0.001,0.0625
"647","CZ00575917",3,0,0.001,0.0625
"648","CZ70883378",1,0,0,0
"649","CZ45356815",3,0,0.001,0.0625
"650","CZ70947023",1,0,0,0
"651","CZ27256456",1,0,0.001,0.0625
"652","CZ28202937",1,0,0.001,0.0625
"653","CZ00023221",2,0,0,0
