id,Contracts,Bridging Capacity,Influence
SK00308358,1,0,0.001
SK00308412,1,0,0.001
SK00308439,2,0,0.001
SK00308536,3,0,0.001
SK00308641,1,0,0.001
SK36438367,1,0,0.001
SK00308692,1,0,0.001
SK00308749,1,0,0.001
SK00308765,1,0,0.001
SK31580637,2,0,0.002
SK00308897,1,0,0.001
SK36555801,4,0,0.002
SK00308951,1,0,0.001
SK00309109,1,0,0.001
SK36519324,1,0,0.001
SK00309150,1,0,0.001
SK00309281,1,0,0.001
SK00309311,1,0,0.001
SK36673749,1,0,0.001
SK00309320,1,0,0.001
SK00309338,1,0,0.001
SK34112596,1,0,0.001
SK00309371,1,0,0.001
SK36564052,1,0,0.001
SK00309451,1,0,0.001
SK43941664,5,0,0.004
SK00309524,3,0,0.002
SK31320082,1,0,0.001
SK3161875,1,0,0.001
SK00309541,2,0,0.001
SK36239542,3,0,0.001
SK00309613,2,0,0.001
SK36328294,1,0,0.001
SK31409539,2,0,0.001
SK00309672,2,0,0.001
SK43900542,2,0,0.001
SK00309745,5,0,0.002
SK31631134,11,0,0.005
SK36298891,1,0,0.001
SK31431968,2,0,0.001
SK00309974,3,0,0.001
SK00309982,5,0,0.002
SK31617794,1,0,0.001
SK36257362,1,0,0.001
SK00310026,1,0,0.001
SK00310069,1,0,0.001
SK36058939,2,0,0.002
SK00310182,1,0,0.001
SK35802570,1,0,0.001
SK00310603,1,0,0.001
SK36394335,2,0,0.001
SK00310832,1,0,0.001
SK00310964,1,0,0.001
SK31429424,1,0,0.001
SK00311081,1,0,0.001
SK31637965,4,0,0.003
SK00311120,1,0,0.001
SK36536008,3,0,0.001
SK00311162,6,0,0.002
SK17623588,2,0,0.001
SK00311286,1,0,0.001
SK00311413,2,0,0.001
SK42053561,2,0,0.001
SK00311472,1,0,0.001
SK35680601,1,0,0.001
SK00311561,1,0,0.001
SK00311685,1,0,0.001
SK36301311,4,0,0.002
SK00311812,2,0,0.002
SK36834921,1,0,0.001
SK00207098,1,0,0.001
SK00311839,1,0,0.001
SK00311863,5,0,0.002
SK00311910,1,0,0.001
SK36218740,5,0,0.003
SK00311928,1,0,0.001
SK36750654,1,0,0.001
SK00312002,1,0,0.001
SK00312037,3,0,0.002
SK34115901,1,0,0.001
SK31411908,1,0,0.001
SK00312061,1,0,0.001
SK35765607,2,0,0.002
SK00312088,1,0,0.001
SK31619959,1,0,0.001
SK00312096,1,0,0.001
SK00312321,1,0,0.001
SK31432735,1,0,0.001
SK00312398,1,0,0.001
SK44101937,1,0,0.001
SK00312509,2,0,0.001
SK00312584,1,0,0.001
SK00312622,1,0,0.001
SK31426000,1,0,0.001
SK00312673,1,0,0.001
SK00312738,1,0,0.001
SK00312789,1,0,0.001
SK31580611,2,0,0.001
SK00313106,1,0,0.001
SK00313114,2,0,0.001
SK00313181,2,0,0.001
SK31581293,1,0,0.001
SK00313211,2,0,0.001
SK35889969,2,0,0.001
SK00313271,2,0,0.001
SK31622216,1,0,0.001
SK00313301,3,0,0.001
SK00313319,1,0,0.001
SK31627943,2,0,0.002
SK00313459,1,0,0.001
SK36644404,1,0,0.001
SK00313491,1,0,0.001
SK00313688,1,0,0.001
SK31601618,3,0,0.002
SK00313696,1,0,0.001
SK36168335,10,0,0.005
SK00313726,1,0,0.001
SK00313751,1,0,0.001
SK00313904,1,0,0.001
SK31580645,2,0,0.002
SK00313971,2,0,0.001
SK32242280,3,0,0.002
SK36379905,2,0,0.002
SK00313980,1,0,0.001
SK30223849,3,0,0.002
SK00314072,1,0,0.001
SK30228883,1,0,0.001
SK00314081,1,0,0.001
SK36382604,1,0,0.001
SK00314099,4,0,0.002
SK36397971,2,0,0.001
SK10844023,1,0,0.001
SK36395463,2,0,0.001
SK36392821,3,0,0.002
SK00314102,1,0,0.000
SK00314129,1,0,0.001
SK36377902,1,0,0.001
SK00314145,1,0,0.001
SK00314170,1,0,0.001
SK36404322,8,0,0.004
SK00314196,1,0,0.001
SK00314226,2,0,0.001
SK00314285,1,0,0.001
SK44622287,5,0,0.003
SK00314293,1,0,0.001
SK00314307,1,0,0.001
SK36391409,1,0,0.001
SK00314404,2,0,0.001
SK36405141,2,0,0.001
SK00314421,1,0,0.000
SK31563732,11,0,0.003
SK00314447,1,0,0.001
SK00314463,2,0,0.001
SK00314510,1,0,0.001
SK00314544,1,0,0.001
SK14167361,2,0,0.002
SK00314676,1,0,0.001
SK36373249,2,0,0.002
SK00314684,1,0,0.001
SK00314692,1,0,0.001
SK36294144,4,0,0.003
SK00314749,1,0,0.001
SK00314846,1,0,0.001
SK00314897,3,0,0.001
SK00314901,1,0,0.001
SK00693294,1,0,0.001
SK00315001,1,0,0.001
SK00315010,1,0,0.001
SK00315036,1,0,0.001
SK00315044,1,0,0.001
SK00315231,1,0,0.001
SK36445941,4,0,0.002
SK00315346,1,0,0.001
SK17789281,2,0,0.002
SK00315494,2,0,0.001
SK31606296,3,0,0.002
SK00315524,1,0,0.001
SK31634770,9,0,0.005
SK00315559,2,0,0.001
SK36378844,2,0,0.001
SK00315567,1,0,0.001
SK36824551,1,0,0.001
SK00315664,1,0,0.000
SK00315699,2,0,0.001
SK36440906,2,0,0.001
SK00315737,4,0,0.002
SK36375926,1,0,0.001
SK36455849,2,0,0.001
SK00315745,1,0,0.001
SK00316041,1,0,0.001
SK36183792,6,0,0.004
SK00316091,1,0,0.001
SK14183293,3,0,0.002
SK00316121,1,0,0.001
SK00316130,1,0,0.001
SK31588794,3,0,0.002
SK00316181,4,0,0.003
SK36031534,1,0,0.001
SK36623768,1,0,0.001
SK00316792,3,0,0.002
SK36836656,1,0,0.001
SK00317004,1,0,0.001
SK31643841,2,0,0.002
SK00317021,1,0,0.001
SK00317063,1,0,0.001
SK36014559,2,0,0.001
SK00317080,1,0,0.001
SK00317101,1,0,0.001
SK00317152,1,0,0.001
SK00317195,1,0,0.001
SK00317438,1,0,0.001
SK00317471,1,0,0.001
SK00317586,1,0,0.001
SK36683744,1,0,0.001
SK00317667,2,0,0.001
SK00317748,2,0,0.001
SK00318001,1,0,0.001
SK00318051,1,0,0.001
SK36797006,1,0,0.001
SK00318086,1,0,0.001
SK36302953,1,0,0.001
SK00318094,1,0,0.001
SK10952977,2,0,0.002
SK00318256,1,0,0.001
SK00318337,2,0,0.002
SK36298972,1,0,0.001
SK00318353,1,0,0.001
SK36326372,2,0,0.002
SK00318361,2,0,0.001
SK35701412,2,0,0.001
SK00318396,1,0,0.001
SK00318442,2,0,0.002
SK41850165,1,0,0.001
SK00318604,1,0,0.001
SK00318787,1,0,0.001
SK00318833,1,0,0.001
SK17320429,7,0,0.004
SK00319091,1,0,0.001
SK36435309,1,0,0.001
SK00319562,1,0,0.001
SK33252459,1,0,0.001
SK00319651,2,0,0.001
SK00319805,3,0,0.002
SK36004073,2,0,0.001
SK31585795,1,0,0.001
SK31616089,3,0,0.002
SK00319902,1,0,0.001
SK00320234,1,0,0.001
SK36014354,5,0,0.003
SK00320439,6,0,0.003
SK36054372,1,0,0.001
SK34104402,4,0,0.002
SK00320501,2,0,0.001
SK30226597,1,0,0.001
SK00320609,1,0,0.001
SK00320781,1,0,0.001
SK00320943,1,0,0.001
SK00321028,1,0,0.001
SK00321117,1,0,0.001
SK36057088,4,0,0.002
SK00321125,5,0,0.002
SK36236420,1,0,0.001
SK00321133,1,0,0.001
SK00321192,1,0,0.001
SK31559182,2,0,0.002
SK00321231,1,0,0.001
SK00321257,1,0,0.001
SK00321273,1,0,0.001
SK36394645,2,0,0.001
SK00321303,1,0,0.001
SK00321575,2,0,0.001
SK00321613,1,0,0.001
SK10982868,1,0,0.001
SK00321699,3,0,0.002
SK36396338,1,0,0.001
SK00321711,1,0,0.001
SK00321796,4,0,0.002
SK00321842,3,0,0.002
SK36490733,2,0,0.001
SK35740655,2,0,0.001
SK00321982,2,0,0.001
SK00322024,1,0,0.001
SK00322377,1,0,0.001
SK37885430,5,0,0.003
SK00322741,1,0,0.001
SK36474614,1,0,0.001
SK00322865,1,0,0.001
SK31714030,1,0,0.001
SK00322954,1,0,0.001
SK31684343,5,0,0.002
SK00323021,3,0,0.001
SK37885499,1,0,0.001
SK00323101,1,0,0.001
SK31722849,3,0,0.002
SK00323179,1,0,0.001
SK36473332,2,0,0.002
SK00323187,1,0,0.000
SK00323233,1,0,0.001
SK31680321,1,0,0.001
SK00323560,3,0,0.002
SK31692648,1,0,0.001
SK00323578,1,0,0.001
SK36502979,1,0,0.001
SK00323586,1,0,0.001
SK00324001,1,0,0.001
SK00324060,1,0,0.001
SK00324264,1,0,0.001
SK00324639,1,0,0.001
SK00324655,2,0,0.001
SK31663834,5,0,0.003
SK00324868,1,0,0.001
SK36203611,5,0,0.004
SK00324973,1,0,0.001
SK36749818,1,0,0.001
SK00325058,1,0,0.001
SK37885545,1,0,0.001
SK00325228,1,0,0.001
SK36198731,1,0,0.001
SK00325490,7,0,0.004
SK31695132,1,0,0.001
SK31662919,2,0,0.001
SK35925094,1,0,0.001
SK36191621,1,0,0.001
SK00325571,1,0,0.001
SK00325791,2,0,0.001
SK31704069,1,0,0.001
SK00325813,2,0,0.001
SK00326241,1,0,0.001
SK36490466,1,0,0.001
SK00326283,3,0,0.002
SK31671152,1,0,0.001
SK00326321,2,0,0.001
SK00326330,1,0,0.001
SK00326470,4,0,0.002
SK31679030,1,0,0.001
SK36447421,1,0,0.001
SK00326518,1,0,0.001
SK00326526,2,0,0.001
SK31649971,1,0,0.001
SK00326569,1,0,0.001
SK00326585,1,0,0.001
SK00326607,3,0,0.002
SK17147387,5,0,0.002
SK36460141,1,0,0.001
SK00326623,1,0,0.001
SK00326631,1,0,0.001
SK31665926,2,0,0.002
SK00326674,1,0,0.001
SK31733239,1,0,0.001
SK00326780,1,0,0.001
SK00326917,1,0,0.001
SK44204035,1,0,0.001
SK00326992,1,0,0.001
SK00327018,1,0,0.001
SK36449717,4,0,0.002
SK00327158,1,0,0.001
SK00327212,1,0,0.001
SK31653537,1,0,0.001
SK00327239,1,0,0.001
SK00327379,2,0,0.001
SK00155764,4,0,0.002
SK35972297,1,0,0.001
SK00327433,1,0,0.001
SK00327581,1,0,0.001
SK00327646,3,0,0.001
SK00327689,1,0,0.000
SK00327735,2,0,0.001
SK00327794,2,0,0.001
SK00327808,3,0,0.001
SK00327972,1,0,0.001
SK00328197,1,0,0.001
SK31588506,2,0,0.001
SK00328537,1,0,0.001
SK00328596,1,0,0.001
SK36197882,2,0,0.001
SK00328693,1,0,0.001
SK00328758,2,0,0.001
SK00329061,2,0,0.001
SK31685226,4,0,0.003
SK00329207,1,0,0.001
SK00329282,1,0,0.001
SK00329347,1,0,0.001
SK00329355,1,0,0.001
SK36670707,3,0,0.002
SK00329380,2,0,0.002
SK31703470,1,0,0.001
SK36170640,1,0,0.001
SK00329398,1,0,0.001
SK00329517,1,0,0.001
SK00329533,1,0,0.001
SK00329614,4,0,0.002
SK00329631,1,0,0.001
SK00329681,1,0,0.001
SK00329754,1,0,0.001
SK00329924,1,0,0.001
SK00330035,3,0,0.002
SK00330086,1,0,0.001
SK36454290,1,0,0.001
SK00330116,1,0,0.001
SK00330132,1,0,0.001
SK00330167,2,0,0.002
SK00188034,1,0,0.001
SK31712673,1,0,0.001
SK00330213,1,0,0.001
SK00331007,3,0,0.002
SK31708722,1,0,0.001
SK31732704,1,0,0.001
SK00331023,1,0,0.001
SK00331163,1,0,0.001
SK36464261,3,0,0.001
SK00331970,1,0,0.001
SK00332038,1,0,0.001
SK00332097,1,0,0.001
SK36449598,1,0,0.001
SK00332275,1,0,0.001
SK00332291,1,0,0.001
SK00332399,1,0,0.001
SK00332810,1,0,0.001
SK00332861,1,0,0.001
SK00332933,2,0,0.001
SK00365327,1,0,0.001
SK36380458,1,0,0.001
SK00397440,2,0,0.001
SK00895920,2,0,0.001
SK00397474,1,0,0.001
SK17147824,1,0,0.001
SK00397482,1,0,0.001
SK31628541,1,0,0.001
SK00397563,2,0,0.001
SK00397687,3,0,0.001
SK00397768,1,0,0.001
SK00397865,2,0,0.001
SK36192970,1,0,0.001
SK00399957,2,0,0.001
SK00587583,1,0,0.001
SK17685541,1,0,0.001
SK00590746,1,0,0.001
SK31436137,1,0,0.001
SK00603147,7,0,0.001
SK31678572,7,0,0.001
SK00603317,1,0,0.001
SK08986225,1,0,0.001
SK00603481,6,0,0.002
SK35943653,1,0,0.000
SK00606740,1,0,0.001
SK31676855,1,0,0.001
SK00612031,1,0,0.001
SK34119442,1,0,0.001
SK00613941,1,0,0.001
SK44303904,1,0,0.001
SK00620581,1,0,0.001
SK00641243,1,0,0.001
SK36412678,1,0,0.001
SK00641405,1,0,0.001
SK00647209,1,0,0.001
SK00648060,1,0,0.001
SK44361882,2,0,0.001
SK00648906,1,0,0.001
SK00650498,1,0,0.001
SK00656143,1,0,0.001
SK36803600,1,0,0.001
SK00681156,1,0,0.001
SK00682101,1,0,0.001
SK00682152,1,0,0.001
SK36041491,1,0,0.001
SK00682195,1,0,0.001
SK00691135,9,0,0.003
SK36168572,1,0,0.000
SK31648924,1,0,0.000
SK36202771,2,0,0.001
SK31730116,1,0,0.000
SK00691721,3,0,0.003
SK36581305,1,0,0.001
SK36187232,1,0,0.001
SK31736912,1,0,0.001
SK00696854,1,0,0.001
SK36548707,1,0,0.001
SK00698393,4,0,0.002
SK35758805,2,0,0.001
SK00699021,3,0,0.002
SK36545198,1,0,0.001
SKHRB110,1,0,0.001
SK00738344,1,0,0.001
SK00800210,1,0,0.001
SK36249378,1,0,0.001
SK00800236,1,0,0.001
SK17058520,1,0,0.001
SK31709257,1,0,0.001
SK17067707,1,0,0.001
SK17070775,1,0,0.001
SK17336007,1,0,0.001
SK34105620,4,0,0.002
SK17336112,1,0,0.001
SK30230365,2,0,0.001
SK36743402,2,0,0.001
SK30232295,4,0,0.001
SK36295981,4,0,0.001
SK30416094,1,0,0.001
SK36862631,1,0,0.001
SK30842344,1,0,0.001
SK30844878,1,0,0.001
SK35801514,1,0,0.001
SK30845572,1,0,0.001
SK31305547,1,0,0.000
SK31364501,3,0,0.001
SK46342796,2,0,0.001
SK45274924,1,0,0.001
SK31577920,4,0,0.001
SK34109056,4,0,0.001
SK31586392,3,0,0.002
SK37755609,1,0,0.001
SK36034932,1,0,0.001
SK31686541,1,0,0.000
SK31813861,1,0,0.001
SK36231053,1,0,0.001
SK31825249,1,0,0.001
SK31936415,1,0,0.001
SK31947000,1,0,0.000
SK35541016,10,0,0.003
SK31711561,3,0,0.001
SK36179345,2,0,0.001
SK35555777,4,0,0.001
SK35557184,2,0,0.002
SK36608556,1,0,0.001
SK36201537,1,0,0.001
SK35562340,1,0,0.001
SK35822163,1,0,0.001
SK35829052,6,0,0.003
SK47916044,1,0,0.001
SK00000000,2,0,0.001
SK17081386,1,0,0.001
SK37907611,1,0,0.001
SK35829141,1,0,0.001
SK31450474,1,0,0.001
SK35850370,2,0,0.002
SK31731244,1,0,0.001
SK35884916,1,0,0.001
SK35910739,94,0,0.026
SK36425851,4,0,0.001
SK36261157,7,0,0.002
SK35840323,9,0,0.002
SK34118152,6,0,0.002
SK36320251,1,0,0.000
SK34109391,5,0,0.001
SK11941316,1,0,0.000
SK31657095,4,0,0.001
SK00594482,2,0,0.001
SK36212415,6,0,0.002
SK33945365,1,0,0.000
SK35833106,1,0,0.000
SK14276925,5,0,0.001
SK10861050,1,0,0.000
SK36467715,1,0,0.000
SK31712851,2,0,0.001
SK36036889,2,0,0.001
SK31631487,2,0,0.001
SK35911913,1,0,0.000
SK30936535,2,0,0.001
SK31579582,1,0,0.000
SK36229709,4,0,0.001
SK34107126,1,0,0.000
SK36546941,1,0,0.000
SK31360645,1,0,0.000
SK00587826,1,0,0.000
SK36034380,1,0,0.000
SK31681212,1,0,0.000
SK35911671,1,0,0.000
SK36445495,1,0,0.000
SK36483176,1,0,0.000
SK31671212,1,0,0.000
SK36297003,3,0,0.001
SK32272227,2,0,0.001
SK17661307,1,0,0.000
SK36819085,3,0,0.001
SK36347051,2,0,0.001
SK36374326,1,0,0.000
SK36377236,1,0,0.000
SK35919001,15,0,0.004
SK25317628,1,0,0.000
SK31606458,2,0,0.001
SK35947161,1,0,0.001
SK35971126,1,0,0.001
SK36022047,3,0,0.001
SK36063606,2,0,0.002
SK34115951,1,0,0.001
SK36727211,1,0,0.001
SK36126624,3,0,0.001
SK36137952,1,0,0.001
SK36167517,1,0,0.001
SK36310743,1,0,0.001
SK36324043,1,0,0.001
SK31712088,1,0,0.001
SK36402630,1,0,0.001
SK31593313,1,0,0.001
SK36403016,2,0,0.001
SK36433420,1,0,0.001
SK31600042,1,0,0.001
SK36719170,1,0,0.001
SK36836567,4,0,0.002
SK34278532,1,0,0.001
SK36756261,1,0,0.001
SK37801279,2,0,0.001
SK37808427,43,0,0.011
SK36625604,1,0,0.000
SK34359681,1,0,0.000
SK17319285,1,0,0.000
SK37828100,4,0,0.003
SK36385808,1,0,0.001
SK36059901,1,0,0.001
SK36012238,1,0,0.001
SK37861298,6,0,0.003
SK31104266,1,0,0.001
SK37869451,1,0,0.001
SK37870475,11,0,0.004
SK10739254,3,0,0.001
SK37906160,1,0,0.001
SK37915568,2,0,0.001
SK36414263,1,0,0.001
SK37916343,1,0,0.000
SK37936859,8,0,0.002
SK37937898,2,0,0.001
SK37938126,2,0,0.001
SK37950258,1,0,0.001
SK37957937,1,0,0.001
SK36034002,1,0,0.001
SK37961608,1,0,0.001
SK37977733,1,0,0.001
SK37996380,1,0,0.001
SK31625088,1,0,0.001
SK44570783,1,0,0.001
SK35881089,1,0,0.001
