id,Contracts,Bridging Capacity,Influence
HU48107325,1,0,0.004
HU13188409,2,0,0.004
HU13426253,2,0,0.004
HU14547214,1,0,0.003
HU545387,1,0,0.004
HU62511306,1,0,0.004
HU323880,1,0,0.003
HU12208573,2,0,0.005
HU22143200,1,0,0.004
HU12833845,1,0,0.004
HU733106,1,0,0.004
HU15000275,1,0,0.004
HU733502,1,0,0.004
HU10860056,1,0,0.004
HU22868415,2,0,0.003
HU729590,1,0,0.004
HU15000411,1,0,0.004
HU731487,2,0,0.006
HU11850342,1,0,0.003
HU732693,1,0,0.004
HU20783185,1,0,0.004
HU730929,1,0,0.004
HU13181213,1,0,0.004
HU10257911,1,0,0.002
HU731773,1,0,0.004
HU10459058,1,0,0.004
HU11175281,2,0,0.004
HU14379965,1,0,0.002
HU724001,1,0,0.002
HU729062,1,0,0.004
HU13598190,1,0,0.004
HU735793,1,0,0.004
HU12009831,1,0,0.004
HU10347445,1,0,0.002
HU10362675,1,0,0.003
HU10368688,1,0,0.003
HU10893850,18,0,0.011
HU13842217,4,0,0.003
HU12021453,4,0,0.003
HU11316529,1,0,0.003
HU10388136,4,0,0.003
HU730105,1,0,0.003
HU311409,1,0,0.004
HU15000288,1,0,0.004
HU735803,3,0,0.004
HU12399266,3,0,0.004
HU587163,2,0,0.004
HU12753781,2,0,0.004
HU11861689,1,0,0.003
HU760346,4,0,0.008
HU14942310,2,0,0.004
HU11428455,1,0,0.002
HU11563192,1,0,0.003
HU47144992,1,0,0.002
HU10981959,1,0,0.003
HU308472,1,0,0.004
HU10896190,1,0,0.004
HU12594722,2,0,0.004
HU11382243,2,0,0.003
HU735595,1,0,0.003
