id,Contracts,Bridging Capacity,Influence
HU18635188,1,0,0.000
HU10337350,3,0,0.001
HU735726,26,0,0.002
HU15000267,1,0,0.000
HU13899893,97,0,0.003
HU10234116,31,0,0.001
HU18240294,57,0,0.003
HU12000980,14,0,0.001
HU727750,2,0,0.001
HU12467398,2,0,0.001
HU12380189,14,0,0.001
HU733304,1,0,0.000
HU14530603,3,0,0.001
HU12585119,9,0,0.001
HU731410,7,0,0.001
HU28362728,16,0,0.001
HU396639,1,0,0.000
HU11895051,12,0,0.001
HU396541,1,0,0.000
HU14041828,2,0,0.000
HU18471399,1,0,0.000
HU10557606,4,0,0.001
HU732187,1,0,0.000
HU11837530,3,0,0.001
HU400279,1,0,0.000
HU14511022,1,0,0.000
HU11186748,1,0,0.000
HU15000131,2,0,0.001
HU730864,2,0,0.000
HU485168,5,0,0.001
HU14008915,12,0,0.002
HU15337159,3,0,0.000
HU12867293,5,0,0.001
HU15000216,16,0,0.001
HU735650,7,0,0.001
HU15000440,1,0,0.000
HU10559024,1,0,0.001
HU11117801,1,0,0.001
HU309765,2,0,0.001
HU11242604,3,0,0.001
HU15000102,8,0,0.001
HU724012,12,0,0.001
HU729633,6,0,0.001
HU11800756,7,0,0.001
HU731597,47,0,0.005
HU11790994,4,0,0.000
HU726917,8,0,0.001
HU11392486,12,0,0.002
HU736361,1,0,0.000
HU11876511,1,0,0.000
HU12478879,5,0,0.001
HU546450,1,0,0.001
HU11581624,1,0,0.001
HU10859290,1,0,0.000
HU735782,11,0,0.002
HU13769947,2,0,0.000
HU725031,1,0,0.000
HU735188,1,0,0.000
HU12876208,6,0,0.001
HU730457,1,0,0.000
HU14426050,3,0,0.000
HU730204,2,0,0.000
HU29422942,4,0,0.001
HU379579,1,0,0.001
HU14555699,1,0,0.001
HU10462476,1,0,0.000
HU454074,5,0,0.001
HU14226087,3,0,0.000
HU734181,7,0,0.001
HU11325486,5,0,0.001
HU725756,1,0,0.001
HU11141163,1,0,0.001
HU375450,1,0,0.001
HU13975221,1,0,0.001
HU13255499,4,0,0.000
HU12154481,10,0,0.002
HU15000023,3,0,0.000
HU733568,7,0,0.001
HU11283986,1,0,0.000
HU41503809,11,0,0.001
HU15000221,1,0,0.000
HU728328,3,0,0.000
HU11794280,2,0,0.000
HU397207,2,0,0.000
HU11227405,3,0,0.001
HU503006,6,0,0.001
HU11295877,3,0,0.001
HU15000112,3,0,0.001
HU12985272,1,0,0.000
HU724199,3,0,0.000
HU10577044,1,0,0.000
HU11333593,1,0,0.000
HU725767,1,0,0.000
HU14300327,87,0,0.007
HU730644,3,0,0.000
HU11630979,5,0,0.001
HU727716,2,0,0.000
HU12936027,1,0,0.000
HU731168,1,0,0.000
HU10742833,5,0,0.001
HU10439287,1,0,0.000
HU19886662,2,0,0.001
HU11139492,1,0,0.000
HU397724,1,0,0.000
HU18680188,1,0,0.001
HU13832603,1,0,0.001
HU724924,3,0,0.000
HU732660,6,0,0.001
HU11271727,3,0,0.001
HU728504,2,0,0.001
HU10335255,1,0,0.000
HU728713,2,0,0.001
HU12509300,1,0,0.000
HU10678736,2,0,0.000
HU730918,11,0,0.001
HU12017539,7,0,0.001
HU13073381,1,0,0.000
HU724100,3,0,0.001
HU13565956,2,1,0.001
HU13658373,1,0,0.000
HU14241970,2,0,0.001
HU13282699,1,0,0.000
HU385727,1,0,0.000
HU11304016,1,0,0.000
HU10000016,1,0,0.000
HU11253525,6,0,0.001
HU726380,2,0,0.000
HU13783279,1,0,0.000
HU731157,1,0,0.001
HU13610719,1,0,0.001
HU724430,1,0,0.000
HU10684669,2,0,0.000
HU12252091,4,0,0.000
HU730831,1,0,0.000
HU13610458,4,0,0.001
HU11105862,2,0,0.000
HU14507036,1,0,0.000
HU13357175,5,0,0.001
HU381707,1,0,0.001
HU11420471,1,0,0.001
HU19774190,1,0,0.000
HU10844265,1,0,0.000
HU19187262,1,0,0.001
HU12719451,1,0,0.001
HU15000065,1,0,0.000
HU334451,1,0,0.000
HU11540445,4,0,0.001
HU727475,1,0,0.000
HU10250385,8,0,0.001
HU490342,1,0,0.000
HU729655,1,0,0.001
HU10621143,1,0,0.001
HU724902,4,0,0.001
HU10503865,1,0,0.000
HU724474,1,0,0.000
HU12480375,1,0,0.000
HU13337184,5,0,0.001
HU726599,6,0,0.001
HU12618154,2,0,0.000
HU730248,1,0,0.000
HU311487,4,0,0.001
HU730688,2,0,0.000
HU12780194,3,0,0.000
HU11273626,2,0,0.000
HU731454,3,0,0.000
HU13580069,8,0,0.001
HU597308,2,0,0.000
HU10364093,2,0,0.000
HU404035,2,0,0.001
HU15000057,1,0,0.000
HU443250,1,0,0.001
HU15000392,1,0,0.001
HU734631,1,0,0.000
HU362533,2,0,0.000
HU726984,3,0,0.000
HU324030,1,0,0.001
HU10823606,1,0,0.001
HU10670831,1,0,0.001
HU10573978,1,0,0.001
HU11812056,1,0,0.000
HU732044,3,0,0.000
HU734433,1,0,0.000
HU366959,2,0,0.001
HU11975201,2,0,0.001
HU734334,5,0,0.001
HU10301412,5,0,0.001
HU490276,19,0,0.002
HU12855900,4,0,0.000
HU734170,26,0,0.002
HU10747838,1,0,0.000
HU13676630,2,0,0.000
HU728515,2,0,0.001
HU11159782,2,0,0.001
HU15000043,1,0,0.000
HU11880466,1,0,0.001
HU10659832,1,0,0.001
HU734895,1,0,0.000
HU13602262,1,0,0.000
HU329354,1,0,0.001
HU21946495,1,0,0.001
HU727354,1,0,0.000
HU11107235,2,0,0.001
HU300014,7,0,0.001
HU10506686,2,0,0.000
HU13649564,1,0,0.000
HU366014,1,0,0.000
HU11121426,6,0,0.001
HU732505,1,0,0.000
HU10426285,4,0,0.001
HU329826,4,0,0.001
HU11347156,1,0,0.000
HU414225,1,0,0.000
HU11286305,3,0,0.001
HU10614161,1,0,0.000
HU12906989,2,0,0.000
HU729677,3,0,0.000
HU23649369,1,0,0.000
HU451051,1,0,0.000
HU12570153,2,0,0.001
HU10305344,1,0,0.000
HU13054236,2,0,0.000
HU309150,1,0,0.000
HU23254664,3,0,0.001
HU358697,1,0,0.000
HU729370,4,0,0.000
HU10683833,28,0,0.003
HU414896,2,0,0.001
HU14160592,1,0,0.000
HU729204,2,0,0.001
HU10512100,1,0,0.000
HU733755,6,0,0.001
HU728339,3,0,0.000
HU15000161,2,0,0.000
HU735386,2,0,0.000
HU379249,2,0,0.000
HU10773178,4,0,0.001
HU311498,1,0,0.000
HU10711543,5,0,0.001
HU12468935,2,0,0.000
HU311564,4,0,0.001
HU11921408,2,0,0.000
HU13243917,2,0,0.000
HU732813,1,0,0.000
HU728373,3,0,0.000
HU12198467,2,0,0.000
HU15000015,3,0,0.001
HU727453,1,0,0.000
HU10458466,4,0,0.001
HUmissing,3,0,0.001
HU727222,5,0,0.001
HU11458579,2,0,0.000
HU501101,1,0,0.000
HU12764073,5,0,0.001
HU442516,1,0,0.000
HU725800,2,0,0.000
HU11887827,13,0,0.002
HU726292,2,0,0.001
HU11246206,1,0,0.000
HU11068051,1,0,0.000
HU733502,10,0,0.001
HU724737,3,0,0.001
HU11185417,11,0,0.001
HU442747,1,0,0.001
HU11496621,1,0,0.001
HU10620764,1,0,0.000
HU11300414,3,0,0.000
HU734730,1,0,0.000
HU734697,1,0,0.001
HU10322978,1,0,0.001
HU726874,5,0,0.001
HU734477,2,0,0.000
HU12354052,2,0,0.000
HU490353,1,0,0.000
HU12634354,4,0,0.001
HU307639,1,0,0.001
HU13204929,1,0,0.001
HU13924713,3,0,0.001
HU12950490,4,0,0.001
HU736163,2,0,0.000
HU10249622,1,0,0.000
HU731805,2,0,0.000
HU726621,3,0,0.001
HU13678357,1,0,0.000
HU492061,1,0,0.000
HU10565816,5,0,0.001
HU726896,5,0,0.001
HU15000356,1,0,0.000
HU11575612,1,0,0.000
HU14329087,3,0,0.000
HU726818,1,0,0.000
HU10363315,3,0,0.000
HU10833203,1,0,0.000
HU10893850,47,0,0.004
HU11506115,1,0,0.000
HU391128,1,0,0.001
HU11902841,1,0,0.001
HU12733570,1,0,0.000
HU15000389,1,0,0.000
HU733942,2,0,0.001
HU10576074,1,0,0.000
HU10898824,6,0,0.001
HU727332,3,0,0.001
HU11147327,1,0,0.001
HU10696615,1,0,0.001
HU11585271,2,0,0.000
HU435943,1,0,0.000
HU13629229,1,0,0.000
HU10628906,6,0,0.001
HU493992,3,0,0.001
HU14662922,1,0,0.000
HU18312368,1,0,0.001
HU13997795,1,0,0.001
HU451303,1,0,0.000
HU10507656,2,0,0.001
HU731487,5,0,0.001
HU15000366,1,0,0.000
HU14909177,1,0,0.000
HU13772987,2,0,0.000
HU13215039,2,0,0.000
HU22209977,1,0,0.000
HU10499449,3,0,0.000
HU349569,1,0,0.000
HU441915,2,0,0.001
HU10825309,1,0,0.000
HU662877,1,0,0.001
HU11286525,1,0,0.001
HU11205027,2,0,0.000
HU11062206,2,0,0.001
HU545079,1,0,0.001
HU11074946,1,0,0.001
HU726830,2,0,0.000
HU728537,2,0,0.000
HU20877101,1,0,0.000
HU24554479,1,0,0.000
HU11471697,2,0,0.000
HU587064,16,0,0.001
HU11687995,4,0,0.000
HU730567,1,0,0.001
HU11376750,1,0,0.001
HU11562380,10,0,0.001
HU311476,6,0,0.001
HU12661499,3,0,0.000
HU729622,11,0,0.001
HU11485920,5,0,0.001
HU725240,6,0,0.001
HU10234037,2,0,0.000
HU11842871,1,0,0.001
HU10632301,1,0,0.001
HU15000182,1,0,0.000
HU732693,7,0,0.001
HU10680476,6,0,0.001
HU10238433,12,0,0.001
HU725394,4,0,0.001
HU10386976,5,0,0.001
HU735276,2,0,0.000
HU14400276,1,0,0.000
HU10404797,9,0,0.001
HU11017505,3,0,0.000
HU10901232,2,0,0.000
HU726225,1,0,0.000
HU12134548,12,0,0.000
HU11782636,2,0,0.000
HU724584,2,0,0.000
HU13223490,7,0,0.001
HU11864596,23,0,0.001
HU11385174,2,0,0.001
HU11581916,2,0,0.001
HU13961149,4,0,0.000
HU10381328,8,0,0.001
HU14468096,5,0,0.000
HU348375,2,0,0.001
HU725954,3,0,0.001
HU11063582,1,0,0.000
HU11097875,20,0,0.002
HU728681,1,0,0.000
HU14171073,1,0,0.000
HU724308,6,0,0.001
HU12838620,1,0,0.000
HU731047,1,0,0.000
HU467012,1,0,0.001
HU11137050,1,0,0.001
HU13598097,1,0,0.000
HU10000007,1,0,0.001
HU11653114,1,0,0.001
HU11776246,3,0,0.000
HU545211,3,0,0.001
HU13227205,3,0,0.001
HU589080,2,0,0.000
HU12376564,4,0,0.001
HU308746,6,0,0.001
HU10381469,5,0,0.000
HU732099,1,0,0.000
HU724616,2,0,0.000
HU735627,17,0,0.002
HU11031473,5,0,0.001
HU354501,1,0,0.000
HU10541869,6,0,0.000
HU732550,2,0,0.001
HU735759,13,0,0.001
HU726951,1,0,0.000
HU21454057,2,0,0.001
HU14013696,1,0,0.000
HU13026114,2,0,0.000
HU726445,2,0,0.000
HU12711453,9,0,0.000
HU726193,1,0,0.000
HU10494334,5,0,0.000
HU13995102,1,0,0.000
HU12073601,2,0,0.000
HU396189,1,0,0.000
HU308900,2,0,0.001
HU10864490,1,0,0.000
HU731409,1,0,0.001
HU25254361,1,0,0.001
HU13736514,5,0,0.000
HU729743,2,0,0.000
HU415794,1,0,0.000
HU730260,7,0,0.001
HU15000381,1,0,0.000
HU502076,1,0,0.000
HU12017340,5,0,0.001
HU11464749,2,0,0.000
HU308461,5,0,0.001
HU731234,5,0,0.001
HU728043,12,0,0.001
HU15000313,1,0,0.000
HU309732,2,0,0.001
HU20305400,2,0,0.001
HU727167,1,0,0.000
HU10451706,2,0,0.001
HU726159,2,0,0.001
HU20478276,1,0,0.000
HU10359264,2,0,0.000
HU724155,1,0,0.000
HU11221375,7,0,0.001
HU728571,3,0,0.000
HU320988,2,0,0.001
HU13541576,1,0,0.000
HU13027328,1,0,0.000
HU12610008,5,0,0.001
HU12621754,2,0,0.000
HU728560,1,0,0.000
HU348386,1,0,0.000
HU10000027,1,0,0.000
HU592479,3,0,0.001
HU15000357,2,0,0.000
HU10526622,1,0,0.001
HU11455875,1,0,0.001
HU11988337,1,0,0.000
HU15000320,2,0,0.000
HU13634137,5,0,0.001
HU732231,1,0,0.000
HU726995,16,0,0.002
HU12665905,1,0,0.000
HU10008676,2,0,0.001
HU11301934,1,0,0.000
HU727244,2,0,0.001
HU12499146,1,0,0.000
HU11108353,1,0,0.001
HU10690547,1,0,0.001
HU725745,1,0,0.001
HU11588308,1,0,0.001
HU725361,10,0,0.001
HU734499,1,0,0.000
HU14468319,1,0,0.000
HU15000158,2,0,0.000
HU726236,1,0,0.000
HU730161,1,0,0.000
HU734147,1,0,0.000
HU725503,4,0,0.000
HU15000100,12,0,0.001
HU730952,1,0,0.000
HU15000425,2,0,0.001
HU730820,1,0,0.000
HU10838411,2,0,0.000
HU735683,1,0,0.001
HU15000154,1,0,0.001
HU12350508,1,0,0.000
HU4917,1,0,0.001
HU10454871,1,0,0.001
HU728614,1,0,0.000
HU13102683,2,0,0.001
HU12907739,1,0,0.000
HU13048918,2,0,0.000
HU731827,1,0,0.001
HU10367285,1,0,0.001
HU729039,1,0,0.000
HU10764266,4,0,0.001
HU11184708,2,0,0.001
HU13559212,1,0,0.000
HU734455,24,0,0.003
HU15000438,2,0,0.000
HU731762,17,0,0.002
HU10734441,2,0,0.001
HU19803801,1,0,0.000
HU309985,3,0,0.000
HU12119600,1,0,0.000
HU387347,1,0,0.000
HU11945455,2,0,0.001
HU733689,1,0,0.000
HU10380169,3,0,0.001
HU10750029,1,0,0.000
HU732648,1,0,0.000
HU10556007,1,0,0.001
HU10806230,1,0,0.001
HU14335556,1,0,0.000
HU415750,1,0,0.000
HU733766,2,0,0.000
HU15000144,1,0,0.000
HU13190170,3,0,0.000
HU12974760,3,0,0.001
HU731542,2,0,0.000
HU730545,1,0,0.000
HU12083239,5,0,0.000
HU308812,4,0,0.001
HU11321310,5,0,0.001
HU10563247,1,0,0.000
HU308735,1,0,0.001
HU12202546,1,0,0.001
HU724650,6,0,0.001
HU15000111,6,0,0.001
HU10532328,1,0,0.000
HU11341019,1,0,0.000
HU18766633,1,0,0.001
HU11234906,1,0,0.001
HU726258,1,0,0.000
HU732769,3,0,0.000
HU15000228,4,0,0.000
HU734169,2,0,0.000
HU11391069,4,0,0.001
HU11153872,2,0,0.000
HU11392259,3,0,0.000
HU321150,1,0,0.000
HU13565884,5,0,0.001
HU11232399,1,0,0.000
HU11302605,1,0,0.000
HU733744,2,0,0.000
HU12643417,9,0,0.002
HU12386305,2,0,0.000
HU12494787,1,0,0.000
HU726588,1,0,0.000
HU11397388,3,0,0.001
HU14668612,2,0,0.000
HU727101,1,0,0.001
HU13375236,1,0,0.001
HU11751391,1,0,0.000
HU728010,3,0,0.001
HU13980335,7,0,0.001
HU13762036,3,0,0.000
HU26858126,1,0,0.000
HU726852,2,0,0.001
HU11080673,2,0,0.001
HU728845,1,0,0.001
HU13739139,1,0,0.001
HU726566,1,0,0.001
HU21739433,1,0,0.001
HU12176168,1,0,0.000
HU21114146,1,0,0.001
HU12699944,1,0,0.001
HU13986104,1,0,0.000
HU14459050,1,0,0.000
HU14168370,2,0,0.000
HU14493421,4,0,0.001
HU10644883,1,0,0.000
HU10526945,1,0,0.001
HU11003588,1,0,0.001
HU13425960,4,0,0.000
HU12629738,1,0,0.000
HU13220521,1,0,0.000
HU726731,6,0,0.001
HU493398,2,0,0.001
HU22212027,2,0,0.001
HU733041,2,0,0.000
HU11253611,7,0,0.001
HU10579503,3,0,0.001
HU731245,2,0,0.000
HU730424,1,0,0.000
HU730370,3,0,0.000
HU11933090,8,0,0.001
HU10362747,1,0,0.000
HU13992855,1,0,0.000
HU11829382,2,0,0.000
HU729392,14,0,0.001
HU14772492,6,0,0.001
HU734291,4,0,0.001
HU11320663,3,0,0.000
HU323868,2,0,0.001
HU12919321,1,0,0.000
HU11841870,2,0,0.000
HU11123851,1,0,0.001
HU12483031,1,0,0.001
HU730721,1,0,0.000
HU13968926,1,0,0.000
HU729260,1,0,0.000
HU767950,1,0,0.001
HU15000045,1,0,0.001
HU15000157,1,0,0.000
HU14457962,1,0,0.000
HU11799034,6,0,0.001
HU372833,1,0,0.001
HU11554596,1,0,0.001
HU730138,2,0,0.000
HU13126276,1,0,0.000
HU11767327,1,0,0.000
HU14465299,1,0,0.000
HU735704,1,0,0.000
HU14044797,1,0,0.000
HU403599,1,0,0.001
HU14309515,1,0,0.001
HU10715420,1,0,0.000
HU14467291,1,0,0.000
HU11049566,1,0,0.000
HU11611226,14,0,0.001
HU732264,1,0,0.000
HU405043,1,0,0.000
HU15000058,2,0,0.000
HU726939,1,0,0.000
HU20682974,1,0,0.000
HU300553,1,0,0.001
HU12984006,1,0,0.001
HU730095,1,0,0.000
HU732891,7,0,0.001
HU11273169,4,0,0.001
HU728021,3,0,0.001
HU451392,1,0,0.000
HU725327,4,0,0.000
HU731849,2,0,0.000
HU18922060,7,0,0.001
HU11474243,1,0,0.000
HU12803721,1,0,0.000
HU432755,2,0,0.001
HU11531801,1,0,0.000
HU11376846,1,0,0.000
HU733591,1,0,0.000
HU14564477,2,0,0.001
HU726500,15,0,0.002
HU11043883,1,0,0.001
HU11059840,1,0,0.001
HU427636,2,0,0.000
HU729590,2,0,0.000
HU10646328,3,0,0.001
HU15000231,1,0,0.000
HU405317,1,0,0.001
HU13222121,1,0,0.001
HU722744,1,0,0.000
HU12036172,9,0,0.001
HU12675588,3,0,0.000
HU19818142,1,0,0.000
HU403807,1,0,0.000
HU25658019,3,0,0.001
HU18405857,1,0,0.000
HU12464780,2,0,0.000
HU10935532,3,0,0.001
HU493310,2,0,0.001
HU10343331,2,0,0.001
HU11068226,2,0,0.000
HU736536,1,0,0.000
HU15000142,2,0,0.000
HU11868806,2,0,0.000
HU726456,6,0,0.001
HU11983624,2,0,0.000
HU347192,1,0,0.000
HU14759996,4,0,0.001
HU10887271,2,0,0.000
HU13713537,4,0,0.001
HU358686,1,0,0.000
HU11264790,1,0,0.000
HU10088173,2,0,0.001
HU397548,1,0,0.001
HU12030925,1,0,0.001
HU765868,1,0,0.001
HU15000249,1,0,0.001
HU728746,2,0,0.001
HU15000330,1,0,0.000
HU11096317,1,0,0.000
HU14273072,1,0,0.000
HU11273853,2,0,0.000
HU11081423,2,0,0.000
HU12988732,6,0,0.000
HU11186580,1,0,0.000
HU10778654,3,0,0.000
HU14161531,1,0,0.001
HU15000191,1,0,0.001
HU13804983,51,0,0.002
HU12007107,3,0,0.000
HU10974582,16,0,0.001
HU730590,2,0,0.000
HU724188,1,0,0.000
HU12272192,18,0,0.001
HU26463490,1,0,0.001
HU12789832,1,0,0.001
HU12794726,1,0,0.000
HU10353048,1,0,0.000
HU336444,2,0,0.001
HU71253844,2,0,0.001
HU726687,2,0,0.000
HU15000340,1,0,0.000
HU10343678,3,0,0.000
HU735869,4,0,0.001
HU12252338,4,0,0.001
HU12998353,3,0,0.000
HU11392668,7,0,0.001
HU11066877,3,0,0.000
HU724429,3,0,0.000
HU15000211,1,0,0.000
HU733612,2,0,0.000
HU11315535,1,0,0.000
HU732022,1,0,0.000
HU12341012,1,0,0.000
HU18081613,30,11,0.003
HU15000351,2,0,0.000
HU651174,1,0,0.001
HU24463920,1,0,0.001
HU730677,5,0,0.001
HU13125811,5,0,0.001
HU10568015,6,0,0.001
HU730491,2,0,0.001
HU10826386,1,0,0.000
HU13003522,2,0,0.000
HU10569827,1,0,0.000
HU12705616,14,0,0.001
HU11858649,2,0,0.000
HU731278,4,0,0.001
HU373380,1,0,0.000
HU14682913,6,0,0.001
HU13300946,2,0,0.000
HU731508,1,0,0.000
HU730974,1,0,0.000
HU15000271,2,0,0.000
HU735737,18,0,0.002
HU13839129,6,0,0.001
HU15000196,3,0,0.001
HU10667396,1,0,0.000
HU12015843,1,0,0.000
HU10797675,7,0,0.000
HU14498866,16,0,0.001
HU12100066,1,0,0.000
HU12266025,1,0,0.000
HU11963877,2,0,0.000
