id,Contracts,Bridging Capacity,Influence
CZ25337220,5,0,0.001
CZ00284301,2,0,0.000
CZ64509745,4,0,0.001
CZ00291561,1,0,0.000
CZ45274924,102,0,0.013
CZ46956484,8,0,0.001
CZ46342796,41,0,0.007
CZ00287113,2,0,0.001
CZ00287385,1,0,0.000
CZ64508510,2,0,0.001
CZ70891508,11,0,0.002
CZ40233308,8,0,0.002
CZ13643886,3,0,0.001
CZ64651151,1,0,0.000
CZ00236021,4,0,0.001
CZ25261282,2,0,0.001
CZ64791220,2,0,0.000
CZ26095203,2,0,0.001
CZ45021309,3,0,0.001
CZ00064581,49,0,0.009
CZ27195147,14,0,0.002
CZ00209813,1,0,0.000
CZ44961219,8,0,0.001
CZ00254061,6,0,0.001
CZ00296643,19,0,0.003
CZ70889660,3,0,0.001
CZ49551281,3,0,0.001
CZ48391212,1,0,0.000
CZ27473295,3,0,0.001
CZ41197518,4,0,0.001
CZ60838744,111,0,0.016
CZ00268321,13,0,0.002
CZ25956019,10,0,0.001
CZ41432037,3,0,0.001
CZ00245836,4,0,0.001
CZ60077344,2,0,0.001
CZ48203351,2,0,0.001
CZ49623061,6,0,0.001
CZ00260428,4,0,0.001
CZ25890981,2,0,0.000
CZ27256537,1,0,0.000
CZ00262978,17,0,0.002
CZ46975616,13,0,0.002
CZ48145122,1,0,0.001
CZ46504303,1,0,0.001
CZ00843989,7,0,0.002
CZ63322731,1,0,0.000
CZ00262340,17,0,0.003
CZ25038192,3,0,0.001
CZ44961367,4,0,0.001
CZ25702556,6,0,0.002
CZ62161172,2,0,0.001
CZ00284220,1,0,0.000
CZ26229455,2,0,0.001
CZ62305620,2,0,0.000
CZ75123924,3,0,0.001
CZ27102246,2,0,0.001
CZ00845451,54,0,0.009
CZ25864092,2,0,0.000
CZ00297488,8,0,0.001
CZ25607618,8,0,0.001
CZ00278360,5,0,0.001
CZ26227525,2,0,0.000
CZ00270059,3,0,0.002
CZ25284959,1,0,0.001
CZ25488627,3,0,0.001
CZ00297437,5,0,0.001
CZ42864771,3,0,0.001
CZ00020478,94,0,0.013
CZ00216305,15,0,0.002
CZ18565832,1,0,0.000
CZ27265480,2,0,0.000
CZ25117947,3,0,0.001
CZ00293881,12,0,0.002
CZ46980318,4,0,0.001
CZ16355822,2,0,0.000
CZ00216275,5,0,0.001
CZ27481107,2,0,0.000
CZ12085936,2,0,0.000
CZ00285455,2,0,0.000
CZ47471174,3,0,0.001
CZ00669806,5,0,0.001
CZ25045997,7,0,0.001
CZ45192286,18,0,0.003
CZ70883521,4,0,0.001
CZ45274649,2,0,0.001
CZ46900829,1,0,0.001
CZ45146802,11,0,0.002
CZ25014391,1,0,0.000
CZ25407317,4,0,0.001
CZ41601645,3,0,0.001
CZ00250627,9,0,0.001
CZ60851546,5,0,0.001
CZ00284459,5,0,0.001
CZ65993390,75,0,0.009
CZ27371522,1,0,0.000
CZ28580001,2,0,0.001
CZ25342100,4,0,0.001
CZ42407559,3,0,0.001
CZ00006963,4,0,0.001
CZ62242105,5,0,0.001
CZ27442438,2,0,0.000
CZ26419823,7,0,0.001
CZ48589829,1,0,0.000
CZ26508583,4,0,0.001
CZ70889546,25,0,0.003
CZ25671464,6,0,0.001
CZ00241687,16,0,0.002
CZ45244618,1,0,0.000
CZ25837982,5,0,0.001
CZ25957481,1,0,0.000
CZ25640623,1,0,0.000
CZ00579661,1,0,0.001
CZ16210956,1,0,0.001
CZ00064467,1,0,0.000
CZ48026921,13,0,0.002
CZ00260771,2,0,0.001
CZ26768607,8,0,0.002
CZ70994234,18,0,0.003
CZ48029483,5,0,0.001
CZ00276227,5,0,0.001
CZ00304387,6,0,0.001
CZ25692810,4,0,0.001
CZ46995803,3,0,0.000
CZ00092096,3,0,0.001
CZ00207608,2,0,0.001
CZ00254657,11,0,0.002
CZ28954874,9,0,0.002
CZ25686011,1,0,0.000
CZ00244899,3,0,0.001
CZ00837237,1,0,0.001
CZ25860852,1,0,0.001
CZ00303836,1,0,0.001
CZ46578463,2,0,0.001
CZ60555530,1,0,0.001
CZ48027511,1,0,0.001
CZ61989592,22,0,0.004
CZ13642464,4,0,0.001
CZ00266027,3,0,0.001
CZ25019171,3,0,0.001
CZ00256552,3,0,0.001
CZ25201506,1,0,0.000
CZ00639524,6,0,0.001
CZ26196662,6,0,0.001
CZ00277908,1,0,0.000
CZ00277177,5,0,0.001
CZ15034682,5,0,0.001
CZ00255645,1,0,0.000
CZ62509641,6,0,0.001
CZ00288772,2,0,0.001
CZ25374311,5,0,0.001
CZ67981801,10,0,0.001
CZ00233129,2,0,0.001
CZ00279846,2,0,0.001
CZ00063941,7,0,0.001
CZ64653137,1,0,0.000
CZ63834197,50,0,0.006
CZ45273910,30,0,0.004
CZ49766929,2,0,0.000
CZ00286010,14,0,0.002
CZ46978194,7,0,0.001
CZ00293199,2,0,0.000
CZ60701455,6,0,0.001
CZ00279102,2,0,0.001
CZ48150347,4,0,0.001
CZ60749393,1,0,0.000
CZ00288934,1,0,0.000
CZ70883611,1,0,0.001
CZ25206729,1,0,0.001
CZ25527380,5,0,0.001
CZ00245267,2,0,0.001
CZ00635901,2,0,0.000
CZ25878778,8,0,0.002
CZ00292923,1,0,0.000
CZ25317628,18,0,0.002
CZ70892156,32,0,0.005
CZ25004638,3,0,0.001
CZ49969111,1,0,0.001
CZ26035782,1,0,0.001
CZ00285030,2,0,0.000
CZ63839407,1,0,0.000
CZ18630197,5,0,0.001
CZ00063703,4,0,0.001
CZ48036315,4,0,0.001
CZ60193468,2,0,0.001
CZ25721551,1,0,0.001
CZ00303461,10,0,0.002
CZ25385551,7,0,0.001
CZ00081531,6,0,0.001
CZ00006947,28,0,0.005
CZ25547631,2,0,0.000
CZ00272876,1,0,0.000
CZ00297577,3,0,0.001
CZ27765857,2,0,0.001
CZ00262871,2,0,0.000
CZ00290629,8,0,0.001
CZ00259586,5,0,0.001
CZ00303640,1,0,0.000
CZ25898671,4,0,0.001
CZ00287172,3,0,0.001
CZ27752771,3,0,0.001
CZ46992138,3,0,0.001
CZ00007536,8,0,0.002
CZ44569769,1,0,0.000
CZ00252069,1,0,0.000
CZ26374919,10,0,0.002
CZ00277444,3,0,0.001
CZ64618951,5,0,0.001
CZ00231126,8,0,0.002
CZ47813059,2,0,0.001
CZ65142756,1,0,0.001
CZ45245053,1,0,0.000
CZ00236977,6,0,0.001
CZ27677109,9,0,0.001
CZ63886464,2,0,0.001
CZ00246875,5,0,0.001
CZ00286753,1,0,0.000
CZ25183052,4,0,0.001
CZ46967184,1,0,0.001
CZ25172654,1,0,0.001
CZ00264474,1,0,0.001
CZ27956377,2,0,0.001
CZ00098892,3,0,0.001
CZ60609460,26,0,0.005
CZ26385759,4,0,0.001
CZ00283924,2,0,0.001
CZ28302371,1,0,0.001
CZ00063584,5,0,0.001
CZ29011299,3,0,0.001
CZ00164801,2,0,0.001
CZ61061557,1,0,0.001
CZ00244732,16,0,0.003
CZ00006572,1,0,0.001
CZ27455777,1,0,0.001
CZ00063410,3,0,0.001
CZ60753013,3,0,0.001
CZ41190840,4,0,0.001
CZ70891320,21,0,0.003
CZ49790480,1,0,0.001
CZ41692292,1,0,0.001
CZ25226801,1,0,0.000
CZ00002739,10,0,0.002
CZ60360844,1,0,0.001
CZ70889988,33,0,0.005
CZ25033514,11,0,0.002
CZ46356967,1,0,0.000
CZ62156489,3,0,0.001
CZ25520059,2,0,0.001
CZ70890021,16,0,0.003
CZ00567892,3,0,0.001
CZ45357269,2,0,0.001
CZ46747885,3,0,0.001
CZ00499838,1,0,0.000
CZ00262854,15,0,0.002
CZ27732037,1,0,0.000
CZ00270211,8,0,0.002
CZ46994955,1,0,0.000
CZ25110977,6,0,0.001
CZ00299308,18,0,0.003
CZ26380340,5,0,0.001
CZ47781734,4,0,0.001
CZ46980059,6,0,0.001
CZ00638994,1,0,0.000
CZ00274046,10,0,0.002
CZ00064211,2,0,0.001
CZ42196868,29,0,0.004
CZ00272868,6,0,0.001
CZ25275062,2,0,0.000
CZ25649868,1,0,0.001
CZ28420403,7,0,0.001
CZ46346741,2,0,0.000
CZ70960399,24,0,0.003
CZ00239453,2,0,0.001
CZ25917838,2,0,0.001
CZ47310588,1,0,0.000
CZ00063517,6,0,0.001
CZ27283933,1,0,0.000
CZ00278955,2,0,0.001
CZ63220369,1,0,0.000
CZ61388963,3,0,0.001
CZ60460580,4,0,0.001
CZ00240702,3,0,0.001
CZ48392855,1,0,0.000
CZ70885869,1,0,0.000
CZ45797072,1,0,0.000
CZ45309612,16,0,0.003
CZ25504487,2,0,0.001
CZ46578617,2,0,0.000
CZ15047784,1,0,0.000
CZ00000582,4,0,0.001
CZ27243591,2,0,0.001
CZ70890650,11,0,0.002
CZ25406523,5,0,0.001
CZ70889953,25,0,0.004
CZ61324230,4,0,0.001
CZ00565679,8,0,0.001
CZ00253014,8,0,0.001
CZ00295841,5,0,0.001
CZ25344447,4,0,0.001
CZ62360213,11,0,0.002
CZ28455401,1,0,0.000
CZ00216224,9,0,0.002
CZ25337009,5,0,0.001
CZ00842001,1,0,0.001
CZ13649710,1,0,0.001
CZ14501678,1,0,0.000
CZ00291471,7,0,0.001
CZ26908387,1,0,0.000
CZ60826851,2,0,0.001
CZ26026279,3,0,0.001
CZ00301825,6,0,0.002
CZ27769585,1,0,0.000
CZ10466452,4,0,0.001
CZ25105825,1,0,0.000
CZ63493675,7,0,0.001
CZ00023272,2,0,0.001
CZ25686763,2,0,0.001
CZ44567022,4,0,0.001
CZ42407133,1,0,0.000
CZ00261904,6,0,0.001
CZ49101927,2,0,0.001
CZ25016695,3,0,0.001
CZ28618891,7,0,0.001
CZ45195706,5,0,0.001
CZ00298077,8,0,0.001
CZ00261912,6,0,0.001
CZ25506820,6,0,0.001
CZ00296562,9,0,0.002
CZ26792770,1,0,0.000
CZ47906898,4,0,0.001
CZ61989100,13,0,0.003
CZ47785977,4,0,0.001
CZ25151541,2,0,0.000
CZ72051612,3,0,0.001
CZ60460709,7,0,0.002
CZ00023001,4,0,0.001
CZ18198074,3,0,0.001
CZ49710371,2,0,0.001
CZ25018094,3,0,0.001
CZ00256129,3,0,0.001
CZ40526151,2,0,0.001
CZ47672234,1,0,0.001
CZ62300911,1,0,0.001
CZ26177005,27,0,0.004
CZ26212005,6,0,0.001
CZ25581058,4,0,0.001
CZ69797111,1,0,0.001
CZ49708708,1,0,0.001
CZ25524241,5,0,0.001
CZ70890013,18,0,0.003
CZ63147165,6,0,0.001
CZ26138891,1,0,0.000
CZ15544451,1,0,0.000
CZ47536586,2,0,0.001
CZ63144719,4,0,0.001
CZ15058620,2,0,0.000
CZ40614948,12,0,0.001
CZ45538093,3,0,0.001
CZ27789012,2,0,0.001
CZ46347542,2,0,0.000
CZ64511359,6,0,0.001
CZ44569432,1,0,0.000
CZ70890692,9,0,0.002
CZ25519786,1,0,0.000
CZ75032333,10,0,0.002
CZ25001787,1,0,0.000
CZ26802015,1,0,0.000
CZ26950421,1,0,0.000
CZ25627376,1,0,0.000
CZ70890005,12,0,0.002
CZ18227015,2,0,0.000
CZ27713130,2,0,0.000
CZ25606468,6,0,0.001
CZ27756971,1,0,0.000
CZ00063461,8,0,0.002
CZ45193118,5,0,0.001
CZ25519760,1,0,0.000
CZ49023977,1,0,0.000
CZ60469226,2,0,0.000
CZ00267449,6,0,0.001
CZ60932171,6,0,0.001
CZ25896873,3,0,0.001
CZ47114444,5,0,0.001
CZ43875572,1,0,0.000
CZ25302809,3,0,0.001
CZ26510634,1,0,0.000
CZ00259349,2,0,0.001
CZ40523284,4,0,0.001
CZ45474281,2,0,0.000
CZ60076658,15,0,0.003
CZ26799375,2,0,0.000
CZ60323825,2,0,0.000
CZ27744892,3,0,0.001
CZ45192464,4,0,0.001
CZ60733098,4,0,0.001
CZ46904859,1,0,0.000
CZ25410946,2,0,0.000
CZ26728435,1,0,0.000
CZ28232836,1,0,0.000
CZ25335545,13,0,0.002
CZ11452072,2,0,0.001
CZ28335830,2,0,0.000
CZ00676853,1,0,0.000
CZ25028316,5,0,0.001
CZ00000205,4,0,0.001
CZ00063797,13,0,0.003
CZ18826016,1,0,0.000
CZ62954181,1,0,0.000
CZ47239701,4,0,0.001
CZ64617874,1,0,0.000
CZ28184343,1,0,0.000
CZ00558010,2,0,0.000
CZ62414402,3,0,0.001
CZ25385747,2,0,0.000
CZ45357307,8,0,0.001
CZ12615498,3,0,0.000
CZ25485024,1,0,0.000
CZ29112133,2,0,0.000
CZ46900918,3,0,0.001
CZ49436589,2,0,0.000
CZ25172328,6,0,0.001
CZ26874130,2,0,0.001
CZ00234877,2,0,0.001
CZ25023829,2,0,0.001
CZ00262781,4,0,0.001
CZ00209805,2,0,0.000
CZ46504788,5,0,0.001
CZ46974687,3,0,0.001
CZ25844849,2,0,0.000
CZ26792222,1,0,0.000
CZ46980989,2,0,0.000
CZ00075370,18,0,0.004
CZ64833852,2,0,0.000
CZ00023337,2,0,0.001
CZ46960180,2,0,0.001
CZ70946078,12,0,0.002
CZ41609620,1,0,0.000
CZ47911182,4,0,0.001
CZ28042484,1,0,0.000
CZ46995480,1,0,0.000
CZ27349187,2,0,0.000
CZ27449416,3,0,0.000
CZ25793349,2,0,0.000
CZ25367501,4,0,0.001
CZ13690299,2,0,0.000
CZ26255618,1,0,0.000
CZ60162694,10,0,0.002
CZ27762157,1,0,0.000
CZ27142094,2,0,0.000
CZ00007064,1,0,0.001
CZ25101137,1,0,0.001
CZ47676175,2,0,0.000
CZ27356876,1,0,0.000
CZ00266094,43,0,0.004
CZ47286334,10,0,0.001
CZ00204382,2,0,0.000
CZ26961474,4,0,0.001
CZ44567987,1,0,0.000
CZ10600833,2,0,0.000
CZ26330890,1,0,0.000
CZ47215275,3,0,0.000
CZ00277037,7,0,0.001
CZ27736962,2,0,0.000
CZ18628966,1,0,0.000
CZ45804371,1,0,0.000
CZ25352679,1,0,0.000
CZ41084900,4,0,0.001
CZ61383082,4,0,0.001
CZ25636332,3,0,0.001
CZ46904395,4,0,0.001
CZ43792553,2,0,0.000
CZ70891095,27,0,0.004
CZ45798290,4,0,0.001
CZ64615391,2,0,0.000
CZ48585955,1,0,0.000
CZ25532219,1,0,0.000
CZ27092348,1,0,0.000
CZ26198827,1,0,0.000
CZ26849437,1,0,0.000
CZ26906953,1,0,0.000
CZ45193509,1,0,0.000
CZ27557235,1,0,0.000
CZ25512111,1,0,0.000
CZ26230470,3,0,0.001
CZ26750066,1,0,0.000
CZ60193531,3,0,0.002
CZ26937077,1,0,0.001
CZ44847548,1,0,0.000
CZ00272841,1,0,0.000
CZ25397087,8,0,0.002
CZ00027014,1,0,0.001
CZ25219685,1,0,0.001
CZ00234516,6,0,0.001
CZ49458892,1,0,0.000
CZ72050250,2,0,0.001
CZ45537585,2,0,0.001
CZ00253979,4,0,0.001
CZ27720161,1,0,0.000
CZ00272566,2,0,0.000
CZ00303747,1,0,0.000
CZ47973749,2,0,0.001
CZ44555601,2,0,0.000
CZ00300063,2,0,0.001
CZ64610225,4,0,0.001
CZ47813750,1,0,0.000
CZ25656635,1,0,0.000
CZ00301311,4,0,0.001
CZ00576832,1,0,0.000
CZ47452081,1,0,0.000
CZ00260444,2,0,0.001
CZ00276944,2,0,0.000
CZ00231401,1,0,0.000
CZ00282707,1,0,0.001
CZ46964541,1,0,0.001
CZ00271632,5,0,0.001
CZ00252000,1,0,0.001
CZ47239743,1,0,0.001
CZ63145057,1,0,0.000
CZ00294900,3,0,0.001
CZ26908930,1,0,0.000
CZ46961062,1,0,0.000
CZ25244833,1,0,0.000
CZ00095711,5,0,0.001
CZ00023299,2,0,0.000
CZ43227864,1,0,0.000
CZ00005886,2,0,0.000
CZ75125285,4,0,0.001
CZ00027006,1,0,0.000
CZ00237051,1,0,0.000
CZ64581764,1,0,0.000
CZ45355886,1,0,0.000
CZ45311005,1,0,0.000
CZ49433431,1,0,0.001
CZ00231312,5,0,0.001
CZ60779969,5,0,0.001
CZ46992707,1,0,0.000
CZ26843528,1,0,0.000
CZ00291463,7,0,0.002
CZ00147389,1,0,0.000
CZ26244918,2,0,0.000
CZ28575431,1,0,0.000
CZ28317122,1,0,0.000
CZ49454501,9,0,0.001
CZ60071346,1,0,0.000
CZ47697121,1,0,0.000
CZ25869523,10,0,0.001
CZ00276987,1,0,0.000
CZ00287351,2,0,0.001
CZ00260231,3,0,0.001
CZ25219740,2,0,0.001
CZ00251810,3,0,0.001
CZ00282979,1,0,0.001
CZ19012985,1,0,0.001
CZ00258628,1,0,0.001
CZ46883037,1,0,0.001
CZ27478246,1,0,0.001
CZ49814851,1,0,0.001
CZ00575917,3,0,0.001
CZ70883378,1,0,0.000
CZ45356815,3,0,0.001
CZ70947023,1,0,0.000
CZ27256456,1,0,0.001
CZ28202937,1,0,0.001
CZ00023221,2,0,0.000
CZ00296481,1,0,0.000
CZ00288659,4,0,0.001
CZ00844641,2,0,0.001
CZ25357603,5,0,0.001
CZ00231223,3,0,0.001
CZ27233944,2,0,0.001
CZ00304271,2,0,0.001
CZ41035933,1,0,0.001
CZ27653277,1,0,0.000
CZ00299529,5,0,0.001
CZ00283061,2,0,0.001
CZ00239402,2,0,0.001
CZ00243132,6,0,0.001
CZ27430979,1,0,0.000
CZ00248789,1,0,0.000
CZ26015889,6,0,0.001
CZ00282481,1,0,0.000
CZ00235334,1,0,0.001
CZ25075543,1,0,0.001
CZ13694341,2,0,0.001
CZ00271888,3,0,0.001
CZ25672894,1,0,0.000
CZ00534242,1,0,0.000
CZ26807947,2,0,0.001
CZ18248675,3,0,0.001
CZ27376516,2,0,0.001
CZ00268577,1,0,0.001
CZ00272680,2,0,0.001
CZ25283383,1,0,0.000
CZ00298450,1,0,0.000
CZ47545445,1,0,0.000
CZ24729035,3,0,0.001
CZ00159816,1,0,0.000
CZ00236195,3,0,0.001
CZ00279072,1,0,0.001
CZ15030741,1,0,0.001
CZ26356503,2,0,0.000
CZ63323524,1,0,0.000
CZ00216208,5,0,0.001
CZ15050050,5,0,0.001
CZ70892822,15,0,0.003
CZ49295934,2,0,0.001
CZ25862758,1,0,0.000
CZ25903101,1,0,0.000
CZ00210145,1,0,0.000
CZ26373611,1,0,0.000
CZ00244309,1,0,0.001
CZ48531235,1,0,0.001
CZ45770174,6,0,0.001
CZ00298221,2,0,0.001
CZ25385127,1,0,0.000
CZ00219169,1,0,0.000
CZ61058548,2,0,0.001
CZ48399477,2,0,0.000
CZ64834042,6,0,0.001
CZ10442481,1,0,0.000
CZ00300870,1,0,0.001
CZ44738773,1,0,0.001
CZ26863154,1,0,0.001
CZ27800393,1,0,0.001
CZ00271811,1,0,0.001
CZ49287851,1,0,0.001
CZ00295671,2,0,0.001
CZ42196451,39,0,0.006
CZ16669711,4,0,0.001
CZ00246174,2,0,0.001
CZ25160168,1,0,0.001
CZ25385691,1,0,0.000
CZ62300652,2,0,0.001
CZ25719611,1,0,0.000
CZ00240079,2,0,0.000
CZ49777513,1,0,0.000
CZ00279943,4,0,0.001
CZ46993223,1,0,0.000
CZ72496991,1,0,0.001
CZ41604041,1,0,0.001
CZ00844781,1,0,0.001
CZ48393835,1,0,0.001
CZ25943367,2,0,0.000
CZ00064459,2,0,0.001
CZ43960065,1,0,0.000
CZ00085031,6,0,0.001
CZ60732610,1,0,0.000
CZ27263827,3,0,0.001
CZ27354601,22,0,0.002
CZ25911368,1,0,0.001
CZ25907042,1,0,0.001
CZ00285315,2,0,0.001
CZ18182267,1,0,0.001
CZ00296317,3,0,0.001
CZ00247618,3,0,0.001
CZ47239328,4,0,0.001
CZ26287579,2,0,0.000
CZ00268861,1,0,0.001
CZ25953818,1,0,0.001
CZ00250821,1,0,0.001
CZ60647621,2,0,0.001
CZ00088455,1,0,0.000
CZ64617912,1,0,0.001
CZ00242381,1,0,0.000
CZ00064190,3,0,0.001
CZ00291251,1,0,0.001
CZ25343891,1,0,0.001
CZ00250805,1,0,0.001
CZ75151499,2,0,0.001
CZ00297569,5,0,0.001
CZ44915225,2,0,0.001
CZ00240931,1,0,0.000
CZ18629628,3,0,0.001
CZ61384399,3,0,0.001
CZ48201774,1,0,0.001
CZ43841252,2,0,0.000
CZ00262170,2,0,0.001
CZ27262405,1,0,0.000
CZ00238295,2,0,0.000
CZ49971379,3,0,0.001
CZ68378050,1,0,0.001
CZ29019605,1,0,0.001
CZ26437741,2,0,0.001
CZ00255661,6,0,0.001
CZ10327991,2,0,0.001
CZ00479365,1,0,0.000
CZ27232425,1,0,0.001
CZ64610080,1,0,0.001
CZ00254843,7,0,0.002
CZ70934860,7,0,0.001
CZ25826603,1,0,0.000
CZ27532208,2,0,0.000
CZ42637899,1,0,0.000
CZ27216136,1,0,0.000
CZ75151537,4,0,0.001
CZ25460625,8,0,0.001
CZ28436024,6,0,0.001
CZ00255513,6,0,0.002
CZ25219090,2,0,0.001
CZ25925768,1,0,0.000
CZ25655558,1,0,0.001
CZ63671760,1,0,0.000
CZ13694758,1,0,0.000
CZ47310979,1,0,0.000
CZ26025256,1,0,0.000
CZ49285203,1,0,0.001
CZ25008196,1,0,0.000
CZ26342812,2,0,0.000
CZ25941127,2,0,0.000
CZ26068338,1,0,0.000
CZ41549007,1,0,0.000
CZ25046098,1,0,0.000
CZ25047787,1,0,0.000
CZ42324254,1,0,0.000
CZ42228573,1,0,0.000
CZ28627156,1,0,0.000
CZ26347741,1,0,0.000
CZ25836625,1,0,0.000
CZ46509283,1,0,0.000
CZ27259544,1,0,0.000
CZ25863703,2,0,0.000
CZ47785233,1,0,0.000
CZ47451742,1,0,0.000
CZ00279773,3,0,0.001
CZ15029956,1,0,0.000
CZ00286192,1,0,0.000
CZ49618555,2,0,0.001
CZ27283518,1,0,0.000
CZ25391453,1,0,0.001
CZ25570722,1,0,0.001
CZ00232963,1,0,0.000
CZ00253901,5,0,0.001
CZ26849631,6,0,0.001
CZ00100595,1,0,0.000
CZ00276529,3,0,0.001
CZ27742741,4,0,0.001
CZ00274968,1,0,0.000
CZ27471748,2,0,0.001
CZ00275905,1,0,0.000
CZ46683046,2,0,0.000
CZ48172928,1,0,0.000
CZ00239640,3,0,0.001
CZ41157834,2,0,0.001
CZ25951190,2,0,0.001
CZ14705877,1,0,0.000
CZ72053119,7,0,0.001
CZ45359164,3,0,0.001
CZ00272728,2,0,0.001
CZ25968807,5,0,0.001
CZ27240088,2,0,0.000
CZ00297534,2,0,0.000
CZ00249998,4,0,0.001
CZ25593161,2,0,0.001
CZ25267329,2,0,0.000
CZ26105128,2,0,0.000
CZ16681436,1,0,0.000
CZ62063634,1,0,0.000
CZ28692811,3,0,0.000
CZ45193673,1,0,0.000
CZ25638955,3,0,0.001
CZ63489163,1,0,0.000
CZ00236951,1,0,0.001
CZ28177851,1,0,0.001
CZ48535834,2,0,0.001
CZ25396544,3,0,0.001
CZ25825071,2,0,0.000
CZ00090450,5,0,0.001
CZ60775530,3,0,0.001
CZ28173279,1,0,0.001
CZ60461373,1,0,0.000
CZ00236667,1,0,0.000
CZ62028081,1,0,0.000
CZ00237680,1,0,0.001
CZ24656348,1,0,0.001
CZ49458841,1,0,0.001
CZ25556568,1,0,0.001
CZ47438541,2,0,0.001
CZ00266621,8,0,0.001
CZ63321238,1,0,0.000
CZ63217139,1,0,0.000
CZ26908298,1,0,0.000
CZ48024481,1,0,0.000
CZ00297313,1,0,0.001
CZ10602429,1,0,0.001
CZ00235440,1,0,0.000
CZ72051795,1,0,0.001
CZ29231639,1,0,0.001
CZ00298212,8,0,0.002
CZ47671416,5,0,0.001
CZ75151502,6,0,0.002
CZ25836129,1,0,0.000
CZ68378271,2,0,0.001
CZ28510011,1,0,0.000
CZ26354870,1,0,0.000
CZ25548531,1,0,0.000
CZ72080043,2,0,0.001
CZ00027383,4,0,0.001
CZ48038792,4,0,0.001
CZ63495678,1,0,0.000
CZ46708111,1,0,0.000
CZ25615203,1,0,0.000
CZ25297899,3,0,0.001
CZ64618897,3,0,0.001
CZ61680346,1,0,0.000
CZ45479437,1,0,0.000
CZ42324149,1,0,0.000
CZ00001678,1,0,0.000
CZ00259047,1,0,0.000
CZ43378480,1,0,0.000
CZ27761126,2,0,0.000
CZ63145251,1,0,0.000
CZ25260766,1,0,0.000
CZ63080087,3,0,0.001
CZ00294845,1,0,0.000
CZ00304476,1,0,0.000
CZ00240851,1,0,0.000
CZ26395746,1,0,0.000
CZ25479296,1,0,0.000
CZ27946576,1,0,0.001
CZ25630440,1,0,0.001
CZ00266299,1,0,0.000
CZ44797958,1,0,0.000
CZ70971641,6,0,0.001
CZ00673552,1,0,0.000
CZ60851724,1,0,0.000
CZ25512285,2,0,0.001
CZ27472922,1,0,0.000
CZ48951862,1,0,0.000
CZ00272591,1,0,0.000
CZ64946126,1,0,0.000
CZ27253236,1,0,0.000
CZ49285289,4,0,0.001
CZ26318563,1,0,0.000
CZ25395653,1,0,0.000
CZ00438341,1,0,0.000
CZ00275191,2,0,0.001
CZ25470825,1,0,0.000
CZ27466701,1,0,0.000
CZ00288497,1,0,0.000
CZ25543512,1,0,0.000
CZ60931736,2,0,0.000
