id,Contracts,Bridging Capacity,Influence
CZ42766991,2,0,0.000
CZ46578021,2,0,0.000
CZ00296457,2,0,0.001
CZ25335545,7,0,0.001
CZ00669806,5,0,0.001
CZ00234842,1,0,0.001
CZ49550616,1,0,0.001
CZ43005667,1,0,0.000
CZ15526542,1,0,0.000
CZ65737393,1,0,0.000
CZ28240821,4,0,0.001
CZ49618555,1,0,0.000
CZ00284301,2,0,0.001
CZ42339839,3,0,0.001
CZ00064459,2,0,0.000
CZ26437741,2,0,0.001
CZ00260177,2,0,0.001
CZ60749393,1,0,0.000
CZ70898219,1,0,0.001
CZ64255352,1,0,0.001
CZ42407559,4,0,0.001
CZ75125285,1,0,0.001
CZ15504140,1,0,0.001
CZ00253871,1,0,0.001
CZ26363747,1,0,0.001
CZ00286753,2,0,0.000
CZ00272949,1,0,0.000
CZ27128164,1,0,0.000
CZ68081731,1,0,0.000
CZ00288497,1,0,0.000
CZ46974687,5,0,0.001
CZ47470984,1,0,0.000
CZ27756971,1,0,0.000
CZ70889660,5,0,0.001
CZ25395653,1,0,0.000
CZ00271632,5,0,0.001
CZ25542737,2,0,0.000
CZ60827394,1,0,0.001
CZ49975358,1,0,0.001
CZ00274739,1,0,0.000
CZ60418885,4,0,0.001
CZ41549007,1,0,0.000
CZ00241849,1,0,0.000
CZ00300870,1,0,0.000
CZ46112286,1,0,0.000
CZ00005886,3,0,0.000
CZ25527380,3,0,0.001
CZ46679626,6,0,0.001
CZ25337220,6,0,0.001
CZ15233944,1,0,0.000
CZ63026112,3,0,0.001
CZ26861178,2,0,0.001
CZ48535834,1,0,0.000
CZ00266094,7,0,0.001
CZ00248801,5,0,0.001
CZ00576832,2,0,0.000
CZ00278653,1,0,0.000
CZ25385691,1,0,0.001
CZ70892822,18,0,0.003
CZ15034682,1,0,0.000
CZ00238295,6,0,0.001
CZ25636332,2,0,0.001
CZ46356967,1,0,0.001
CZ15058786,1,0,0.001
CZ25141139,1,0,0.000
CZ25640623,1,0,0.000
CZ26224178,2,0,0.000
CZ26792397,2,0,0.000
CZ25006169,1,0,0.000
CZ48391867,2,0,0.000
CZ61580856,1,0,0.000
CZ49356089,4,0,0.001
CZ46101420,1,0,0.000
CZ00259497,1,0,0.000
CZ26979136,2,0,0.001
CZ62363476,1,0,0.001
CZ49454587,1,0,0.000
CZ67779999,5,0,0.001
CZ00063894,6,0,0.001
CZ18188001,1,0,0.000
CZ67985823,1,0,0.000
CZ00285668,1,0,0.000
CZ10121765,2,0,0.001
CZ00236021,3,0,0.001
CZ25261282,4,0,0.001
CZ25309536,2,0,0.000
CZ27729591,1,0,0.000
CZ00255661,6,0,0.001
CZ48036315,3,0,0.001
CZ00064211,1,0,0.000
CZ00261238,7,0,0.001
CZ00279846,3,0,0.001
CZ60109360,2,0,0.001
CZ60323132,2,0,0.000
CZ00275808,3,0,0.001
CZ00245941,3,0,0.001
CZ00521086,1,0,0.000
CZ00231321,2,0,0.001
CZ00261891,3,0,0.001
CZ00278637,1,0,0.000
CZ00294900,1,0,0.000
CZ26908930,2,0,0.001
CZ49282107,1,0,0.000
CZ27256537,2,0,0.001
CZ00233242,2,0,0.000
CZ27354601,2,0,0.000
CZ00534188,1,0,0.000
CZ43383513,5,0,0.001
CZ47052945,3,0,0.001
CZ26906953,1,0,0.000
CZ00006891,2,0,0.000
CZ00235661,6,0,0.002
CZ25692275,1,0,0.000
CZ00243132,6,0,0.001
CZ00259438,1,0,0.000
CZ25571834,1,0,0.000
CZ00255645,1,0,0.000
CZ62509641,2,0,0.001
CZ45538093,3,0,0.001
CZ48133990,1,0,0.001
CZ48390470,1,0,0.001
CZ00073679,6,0,0.001
CZ45359164,5,0,0.001
CZ25337009,4,0,0.001
CZ25136127,1,0,0.000
CZ26769611,1,0,0.000
CZ00231355,2,0,0.001
CZ00232947,1,0,0.001
CZ27110176,1,0,0.001
CZ45274649,1,0,0.001
CZ25350617,1,0,0.001
CZ42417473,1,0,0.000
CZ47911182,1,0,0.000
CZ25385747,1,0,0.000
CZ27243591,1,0,0.000
CZ25966251,2,0,0.000
CZ25917838,2,0,0.001
CZ00291463,8,0,0.001
CZ26374919,6,0,0.001
CZ00074870,3,0,0.000
CZ25874870,1,0,0.000
CZ00261289,2,0,0.001
CZ47283858,2,0,0.001
CZ00291269,1,0,0.000
CZ00279129,1,0,0.000
CZ25649868,1,0,0.000
CZ25283383,1,0,0.000
CZ00239402,3,0,0.001
CZ00226637,2,0,0.001
CZ26921677,2,0,0.001
CZ00297755,2,0,0.000
CZ00277819,2,0,0.000
CZ00234214,1,0,0.000
CZ47541733,2,0,0.001
CZ47117125,1,0,0.000
CZ28440412,1,0,0.000
CZ00295841,3,0,0.001
CZ00600733,2,0,0.001
CZ10600833,2,0,0.000
CZ00270580,1,0,0.000
CZ15049752,2,0,0.001
CZ26765306,1,0,0.000
CZ63981882,1,0,0.000
CZ25538543,1,0,0.000
CZ00250571,1,0,0.001
CZ47731478,1,0,0.001
CZ49021117,1,0,0.001
CZ60071371,1,0,0.001
CZ00241318,1,0,0.001
CZ26119374,1,0,0.001
CZ00023221,1,0,0.000
CZ00231371,1,0,0.001
CZ27892476,1,0,0.001
CZ00260444,1,0,0.001
CZ40232191,1,0,0.001
CZ25558145,1,0,0.000
CZ00266621,3,0,0.001
CZ47471174,3,0,0.001
CZ25615203,1,0,0.000
CZ49285203,1,0,0.000
CZ26876574,6,0,0.001
CZ25657526,1,0,0.000
CZ00255513,3,0,0.001
CZ49551281,3,0,0.001
CZ45787247,1,0,0.000
CZ75151545,3,0,0.001
CZ60112174,1,0,0.001
CZ40233324,1,0,0.000
CZ00297569,7,0,0.001
CZ44915225,3,0,0.000
CZ27779874,2,0,0.000
CZ00239453,4,0,0.001
CZ00275905,2,0,0.000
CZ28673042,1,0,0.000
CZ00236195,1,0,0.000
CZ00334561,1,0,0.000
CZ00240117,3,0,0.001
CZ63217139,1,0,0.000
CZ64358844,2,0,0.000
CZ00635430,1,0,0.000
CZ25042751,1,0,0.000
CZ00075957,2,0,0.000
CZ61775932,3,0,0.001
CZ46679120,2,0,0.000
CZ00020699,4,0,0.001
CZ47307340,2,0,0.001
CZ26121603,1,0,0.000
CZ72029455,1,0,0.000
CZ62028081,2,0,0.000
CZ25935275,1,0,0.000
CZ00296562,1,0,0.000
CZ60696052,1,0,0.000
CZ25479296,1,0,0.000
CZ75059151,1,0,0.001
CZ27995771,1,0,0.001
CZ46506934,1,0,0.000
CZ00298212,9,0,0.002
CZ25824783,2,0,0.000
CZ27376516,1,0,0.001
CZ27384276,1,0,0.001
CZ27216136,1,0,0.000
CZ25652150,2,0,0.000
CZ45800995,1,0,0.000
CZ12177288,1,0,0.000
CZ00298221,2,0,0.001
CZ46578463,1,0,0.001
CZ63080087,2,0,0.000
CZ25504011,1,0,0.000
CZ00244686,1,0,0.001
CZ14499924,1,0,0.001
CZ00287351,2,0,0.001
CZ61383082,3,0,0.001
CZ28359216,1,0,0.000
CZ26230470,3,0,0.001
CZ25512285,2,0,0.001
CZ26961873,1,0,0.000
CZ00241202,2,0,0.000
CZ60077344,1,0,0.001
CZ48203351,1,0,0.001
CZ43965865,1,0,0.000
CZ27430774,3,0,0.001
CZ00567884,3,0,0.001
CZ26302497,1,0,0.000
CZ00299634,6,0,0.001
CZ00296139,3,0,0.001
CZ00085031,8,0,0.001
CZ27240088,3,0,0.001
CZ25397087,1,0,0.000
CZ25001787,1,0,0.000
CZ45537585,1,0,0.000
CZ25560271,2,0,0.000
CZ00212920,1,0,0.001
CZ27666671,1,0,0.001
CZ42196451,26,0,0.005
