id,Contracts,Bridging Capacity,Influence
CZ00064190,2,0,0.001
CZ18629628,4,0,0.001
CZ70892156,34,0,0.005
CZ25004638,11,0,0.001
CZ00257125,1,0,0.000
CZ62028081,2,0,0.000
CZ45770174,11,0,0.001
CZ47785977,8,0,0.001
CZ70890692,30,0,0.004
CZ00023001,7,0,0.001
CZ70934860,15,0,0.002
CZ40614948,10,0,0.001
CZ00268097,2,0,0.001
CZ16978307,1,0,0.000
CZ00064211,2,0,0.000
CZ64946134,5,0,0.001
CZ00233242,2,0,0.000
CZ62933591,3,0,0.001
CZ00298441,5,0,0.001
CZ47676175,8,0,0.001
CZ72051612,1,0,0.000
CZ26297086,4,0,0.001
CZ00293881,6,0,0.001
CZ45537585,6,0,0.001
CZ26437741,2,0,0.000
CZ00209813,1,0,0.001
CZ15240720,1,0,0.001
CZ25357603,5,0,0.001
CZ00276227,1,0,0.000
CZ42192153,2,0,0.001
CZ41031024,1,0,0.000
CZ43227864,5,0,0.001
CZ27520579,3,0,0.001
CZ45538875,2,0,0.000
CZ00297577,15,0,0.002
CZ26026279,9,0,0.001
CZ00262340,3,0,0.001
CZ63145057,3,0,0.001
CZ25937499,5,0,0.001
CZ27473295,3,0,0.000
CZ29011299,2,0,0.000
CZ25033514,16,0,0.002
CZ63908701,2,0,0.000
CZ61989592,21,0,0.003
CZ00283924,10,0,0.001
CZ42339839,7,0,0.001
CZ28633113,3,0,0.001
CZ00262781,1,0,0.000
CZ40232549,4,0,0.001
CZ00002739,27,0,0.004
CZ44567022,4,0,0.001
CZ18198074,4,0,0.001
CZ25410946,2,0,0.000
CZ00287113,1,0,0.000
CZ25567225,4,0,0.001
CZ49454501,19,0,0.002
CZ70946078,18,0,0.002
CZ75042860,6,0,0.001
CZ25543512,1,0,0.000
CZ62414402,3,0,0.001
CZ60733098,3,0,0.000
CZ63493675,3,0,0.001
CZ63147165,5,0,0.001
CZ00000205,14,0,0.002
CZ18565832,2,0,0.000
CZ18385958,6,0,0.001
CZ26385759,3,0,0.001
CZ70891320,11,0,0.002
CZ47906898,3,0,0.001
CZ25548484,2,0,0.000
CZ26373611,2,0,0.000
CZ27349187,3,0,0.000
CZ45311005,2,0,0.000
CZ10466452,5,0,0.001
CZ28237978,1,0,0.000
CZ25014111,3,0,0.000
CZ25524241,7,0,0.001
CZ25151541,4,0,0.001
CZ46900918,8,0,0.001
CZ48393835,5,0,0.001
CZ25593161,3,0,0.001
CZ00020478,157,0,0.015
CZ25335545,17,0,0.002
CZ64651151,1,0,0.000
CZ46683046,1,0,0.000
CZ48150347,3,0,0.000
CZ27736962,1,0,0.000
CZ00297534,4,0,0.001
CZ41601645,3,0,0.000
CZ44961219,2,0,0.000
CZ00843989,7,0,0.002
CZ42864771,1,0,0.000
CZ45788677,3,0,0.000
CZ10084673,3,0,0.000
CZ62300652,2,0,0.000
CZ60793716,2,0,0.000
CZ25018094,4,0,0.000
CZ26966212,1,0,0.000
CZ00254657,6,0,0.001
CZ26958635,2,0,0.000
CZ42340802,3,0,0.000
CZ14705877,4,0,0.000
CZ25008196,4,0,0.001
CZ45474281,6,0,0.001
CZ28455401,1,0,0.000
CZ40765903,1,0,0.000
CZ46678298,6,0,0.001
CZ26285932,1,0,0.000
CZ70890013,19,0,0.002
CZ00299308,24,0,0.004
CZ27800466,4,0,0.001
CZ46679189,1,0,0.000
CZ47052121,2,0,0.000
CZ25896873,4,0,0.001
CZ47239701,3,0,0.000
CZ26856140,1,0,0.000
CZ00575381,6,0,0.001
CZ26018055,7,0,0.001
CZ00006947,23,0,0.003
CZ15890465,1,0,0.000
CZ25692810,7,0,0.001
CZ25508571,2,0,0.000
CZ45357307,11,0,0.001
CZ44961367,6,0,0.001
CZ47239328,18,0,0.002
CZ27713130,1,0,0.000
CZ25297899,4,0,0.000
CZ27083250,2,0,0.000
CZ26071584,3,0,0.000
CZ10609059,1,0,0.000
CZ00261904,2,0,0.000
CZ27449416,3,0,0.000
CZ46992715,3,0,0.001
CZ27713725,1,0,0.000
CZ28317122,1,0,0.000
CZ62743881,5,0,0.001
CZ46345507,1,0,0.000
CZ25597710,6,0,0.001
CZ00297313,5,0,0.001
CZ25396196,2,0,0.001
CZ42228573,1,0,0.000
CZ00204382,3,0,0.001
CZ16355822,1,0,0.000
CZ25864092,5,0,0.001
CZ27127010,1,0,0.000
CZ26058855,2,0,0.000
CZ27677109,3,0,0.000
CZ00583171,1,0,0.000
CZ47536586,3,0,0.001
CZ25733699,2,0,0.000
CZ60609460,20,0,0.002
CZ25357352,4,0,0.000
CZ25869523,15,0,0.001
CZ27336301,1,0,0.000
CZ13690299,1,0,0.000
CZ42196451,163,0,0.019
CZ26068338,3,0,0.000
CZ40525007,6,0,0.001
CZ28580001,3,0,0.000
CZ25019171,1,0,0.000
CZ00081531,4,0,0.000
CZ24296597,1,0,0.000
CZ46975616,5,0,0.001
CZ28812191,1,0,0.000
CZ26230470,7,0,0.001
CZ49959883,2,0,0.000
CZ64615391,6,0,0.001
CZ27532208,6,0,0.001
CZ49241567,3,0,0.000
CZ64508510,9,0,0.001
CZ60162694,15,0,0.003
CZ48534595,1,0,0.000
CZ25560271,1,0,0.000
CZ44567961,1,0,0.000
CZ26863057,3,0,0.000
CZ63080087,1,0,0.000
CZ19012985,2,0,0.000
CZ44569432,4,0,0.000
CZ12615498,3,0,0.000
CZ65140559,1,0,0.000
CZ64577252,1,0,0.000
CZ40523802,2,0,0.000
CZ45192260,1,0,0.000
CZ26895455,1,0,0.000
CZ46900021,1,0,0.000
CZ45193118,6,0,0.001
CZ45193631,1,0,0.000
CZ27761126,2,0,0.000
CZ29264049,2,0,0.000
CZ25898175,2,0,0.000
CZ25671464,1,0,0.000
CZ25863703,4,0,0.001
CZ27092348,2,0,0.000
CZ45313814,2,0,0.000
CZ26216906,1,0,0.000
CZ25110977,5,0,0.001
CZ62954181,3,0,0.000
CZ63079704,1,0,0.000
CZ65120035,3,0,0.000
CZ15044921,1,0,0.000
CZ25317300,2,0,0.001
CZ47781734,3,0,0.000
CZ62366670,1,0,0.000
CZ25039733,2,0,0.000
CZ60733276,2,0,0.000
CZ00064203,3,0,0.000
CZ25003810,2,0,0.000
CZ47667036,1,0,0.000
CZ25096702,1,0,0.000
CZ60752149,1,0,0.000
CZ45306028,1,0,0.000
CZ27356876,1,0,0.000
CZ27921891,1,0,0.000
CZ63144719,2,0,0.000
CZ00639711,1,0,0.001
CZ25263382,1,0,0.001
CZ00268321,3,0,0.001
CZ47813059,1,0,0.001
CZ65410777,1,0,0.001
CZ28711777,1,0,0.000
CZ00264334,2,0,0.000
CZ25045997,3,0,0.001
CZ61388971,2,0,0.001
CZ49444875,1,0,0.000
CZ00254061,3,0,0.000
CZ00253014,9,0,0.001
CZ42407559,2,0,0.000
CZ00304476,1,0,0.000
CZ25385747,6,0,0.001
CZ00179906,2,0,0.001
CZ25686011,2,0,0.000
CZ00296317,2,0,0.000
CZ26875080,2,0,0.000
CZ61388963,1,0,0.000
CZ60724463,1,0,0.000
CZ64610225,8,0,0.001
CZ00290823,2,0,0.001
CZ72045230,3,0,0.000
CZ70892822,12,0,0.002
CZ45536040,1,0,0.000
CZ25581708,3,0,0.001
CZ46747885,7,0,0.001
CZ24128376,4,0,0.001
CZ26936453,1,0,0.000
CZ63321238,2,0,0.000
CZ00282120,2,0,0.000
CZ46980318,4,0,0.001
CZ48168190,1,0,0.001
CZ15059391,1,0,0.001
CZ00253316,3,0,0.001
CZ64834042,3,0,0.000
CZ00238295,4,0,0.001
CZ25636332,1,0,0.000
CZ00297861,1,0,0.000
CZ00241121,2,0,0.000
CZ00282103,1,0,0.000
CZ00301825,7,0,0.001
CZ60775530,5,0,0.001
CZ00479705,2,0,0.000
CZ28244532,2,0,0.000
CZ00023736,1,0,0.000
CZ28428161,1,0,0.000
CZ00300063,2,0,0.000
CZ47671416,9,0,0.001
CZ70565759,1,0,0.001
CZ41192168,1,0,0.001
CZ47115921,1,0,0.000
CZ00298221,1,0,0.000
CZ00159816,2,0,0.000
CZ00263958,2,0,0.000
CZ48036315,3,0,0.000
CZ00295841,3,0,0.000
CZ25615203,1,0,0.000
CZ49777513,4,0,0.001
CZ00292427,3,0,0.001
CZ00299634,1,0,0.001
CZ64087883,1,0,0.001
CZ60460709,3,0,0.001
CZ26416247,1,0,0.000
CZ68407700,8,0,0.001
CZ26807947,6,0,0.001
CZ28627156,3,0,0.000
CZ25556568,3,0,0.000
CZ26863154,6,0,0.002
CZ62582844,1,0,0.000
CZ27119432,1,0,0.000
CZ27756971,2,0,0.000
CZ00248801,2,0,0.001
CZ25183052,4,0,0.001
CZ00005886,8,0,0.001
CZ44264321,1,0,0.000
CZ48029483,2,0,0.000
CZ45274517,3,0,0.001
CZ71183299,1,0,0.000
CZ00271632,2,0,0.001
CZ70884099,3,0,0.001
CZ25309536,2,0,0.000
CZ00253464,1,0,0.001
CZ25200631,1,0,0.001
CZ45333009,1,0,0.000
CZ26015889,4,0,0.001
CZ47543442,1,0,0.000
CZ00287351,2,0,0.001
CZ00219169,1,0,0.000
CZ00277819,3,0,0.001
CZ46904395,1,0,0.000
CZ00249998,6,0,0.001
CZ00239437,1,0,0.000
CZ00296139,1,0,0.001
CZ73168238,1,0,0.001
CZ00283070,2,0,0.001
CZ25878778,7,0,0.001
CZ00063894,5,0,0.001
CZ45671745,3,0,0.001
CZ00290904,1,0,0.000
CZ75151481,6,0,0.001
CZ26211726,3,0,0.001
CZ00262871,1,0,0.000
CZ00284891,5,0,0.001
CZ25904612,1,0,0.000
CZ00234516,6,0,0.001
CZ25145959,1,0,0.000
CZ00296562,1,0,0.000
CZ26792770,2,0,0.001
CZ62690094,1,0,0.000
CZ00251810,6,0,0.001
CZ62509641,1,0,0.000
CZ00260177,1,0,0.000
CZ00260428,4,0,0.001
CZ00284301,2,0,0.001
CZ26954532,2,0,0.001
CZ00232645,4,0,0.001
CZ25652362,2,0,0.000
CZ75046962,2,0,0.001
CZ44738773,2,0,0.001
CZ00241202,3,0,0.000
CZ00239640,2,0,0.001
CZ42396182,1,0,0.001
CZ25160168,1,0,0.001
CZ72050250,24,0,0.004
CZ47452081,4,0,0.001
CZ61384399,1,0,0.000
CZ45193509,1,0,0.000
CZ44739494,3,0,0.000
CZ60838531,3,0,0.000
CZ25038192,2,0,0.000
CZ00212423,4,0,0.001
CZ25888595,1,0,0.000
CZ00246433,1,0,0.000
CZ25848461,1,0,0.000
CZ00183024,5,0,0.001
CZ62060881,1,0,0.000
CZ10442481,8,0,0.001
CZ71009396,1,0,0.000
CZ42766991,2,0,0.001
CZ46975764,1,0,0.000
CZ25787012,1,0,0.000
CZ62906127,1,0,0.000
CZ25292315,1,0,0.000
CZ25945793,1,0,0.000
CZ43227317,1,0,0.001
CZ25947273,1,0,0.001
CZ00256552,2,0,0.000
CZ25201506,1,0,0.000
CZ00286192,2,0,0.000
CZ00297569,5,0,0.001
CZ25890981,4,0,0.001
CZ72048972,1,0,0.000
CZ00534188,1,0,0.001
CZ26874130,1,0,0.001
CZ60193468,5,0,0.002
CZ25649868,1,0,0.000
CZ00298077,7,0,0.001
CZ00291471,8,0,0.001
CZ28337271,1,0,0.000
CZ00241610,1,0,0.001
CZ60194294,1,0,0.001
CZ00264474,2,0,0.000
CZ72053119,8,0,0.001
CZ00095711,8,0,0.001
CZ14799634,3,0,0.000
CZ18628419,1,0,0.000
CZ72051795,3,0,0.001
CZ26821834,1,0,0.000
CZ00250821,2,0,0.001
CZ60647621,2,0,0.001
CZ00299529,1,0,0.000
CZ46972021,3,0,0.001
CZ00024007,1,0,0.001
CZ26004852,1,0,0.001
CZ49710371,2,0,0.001
CZ00215660,1,0,0.001
CZ48108545,1,0,0.001
CZ00236977,1,0,0.000
CZ00023221,1,0,0.000
CZ00481483,1,0,0.000
CZ00275191,2,0,0.001
CZ60040459,1,0,0.000
CZ00255513,1,0,0.000
CZ70840105,1,0,0.000
CZ62243136,1,0,0.000
CZ27283518,1,0,0.000
CZ27376516,2,0,0.001
CZ00268577,3,0,0.001
CZ00231401,5,0,0.001
CZ60826053,3,0,0.000
CZ29060109,1,0,0.001
CZ25569554,1,0,0.001
CZ00296007,1,0,0.001
CZ25585142,1,0,0.001
CZ46504621,2,0,0.000
CZ00283509,1,0,0.001
CZ27772179,2,0,0.001
CZ00088455,17,0,0.002
CZ61389013,1,0,0.001
CZ25092553,1,0,0.001
CZ47306581,1,0,0.000
CZ25274368,1,0,0.000
CZ00235300,1,0,0.000
CZ48951081,2,0,0.001
CZ00582158,1,0,0.000
CZ25186973,2,0,0.000
CZ00231355,1,0,0.001
CZ48589829,1,0,0.001
CZ62303970,2,0,0.001
CZ00299847,1,0,0.001
CZ27804721,1,0,0.001
CZ72496991,4,0,0.001
CZ00260169,1,0,0.000
CZ27977951,2,0,0.001
CZ25360779,1,0,0.000
CZ00262170,2,0,0.001
CZ25966251,4,0,0.001
CZ00669792,1,0,0.001
CZ25215566,1,0,0.001
CZ00288659,5,0,0.001
CZ00297755,5,0,0.001
CZ27106942,1,0,0.000
CZ44567987,1,0,0.000
CZ00283061,2,0,0.001
CZ26264081,1,0,0.000
CZ25862758,2,0,0.000
CZ28538862,1,0,0.000
CZ25397087,4,0,0.001
CZ46713158,3,0,0.000
CZ49904884,3,0,0.000
CZ28430484,1,0,0.000
CZ25598643,1,0,0.000
CZ12669750,2,0,0.000
CZ00085031,1,0,0.000
CZ24742023,2,0,0.000
CZ28294670,1,0,0.000
CZ16638778,1,0,0.000
CZ27936333,1,0,0.000
CZ64084256,2,0,0.000
CZ28692403,1,0,0.000
CZ75151499,12,0,0.002
CZ00261718,5,0,0.001
CZ47470712,1,0,0.000
CZ00239402,2,0,0.001
CZ60916478,1,0,0.001
CZ00007536,4,0,0.001
CZ44569769,2,0,0.001
CZ10476920,2,0,0.001
CZ00236411,1,0,0.000
CZ47052945,1,0,0.001
CZ49295934,1,0,0.000
CZ25014391,2,0,0.000
CZ00248266,1,0,0.000
CZ28252217,5,0,0.001
CZ00252654,1,0,0.000
CZ44797958,3,0,0.001
CZ75151529,4,0,0.001
CZ64358844,6,0,0.001
CZ25062425,1,0,0.000
CZ00023281,1,0,0.001
CZ61974731,1,0,0.001
CZ00236195,3,0,0.001
CZ45144788,1,0,0.000
CZ00250546,1,0,0.000
CZ00304387,2,0,0.001
CZ47973749,1,0,0.000
CZ47471174,1,0,0.000
CZ00246972,1,0,0.000
CZ00279943,2,0,0.000
CZ27751422,1,0,0.001
CZ27666425,1,0,0.001
CZ25380117,2,0,0.000
CZ61389005,1,0,0.000
CZ00244309,2,0,0.000
CZ00245836,3,0,0.001
CZ49971379,1,0,0.000
CZ00025429,1,0,0.000
CZ00291463,1,0,0.000
CZ00253901,1,0,0.001
CZ47282312,1,0,0.001
CZ00240915,1,0,0.000
CZ26115875,2,0,0.001
CZ61056596,1,0,0.000
CZ00302724,3,0,0.001
CZ43960219,2,0,0.001
CZ60461373,9,0,0.002
CZ27481107,5,0,0.001
CZ25547631,1,0,0.000
CZ00063631,1,0,0.001
CZ49357999,1,0,0.001
CZ28614321,1,0,0.000
CZ00232947,2,0,0.001
CZ26072912,1,0,0.000
CZ70889660,3,0,0.001
CZ49551281,1,0,0.001
CZ25396544,1,0,0.000
CZ18384501,1,0,0.000
CZ25727362,1,0,0.000
CZ00023817,1,0,0.000
CZ00672068,5,0,0.001
CZ63886464,1,0,0.000
CZ00240702,4,0,0.001
CZ00303551,1,0,0.001
CZ15503771,1,0,0.001
CZ27661989,2,0,0.000
CZ64791220,3,0,0.000
CZ46679375,2,0,0.000
CZ25041738,3,0,0.000
CZ25402188,1,0,0.000
CZ65141385,1,0,0.000
CZ00297488,4,0,0.001
CZ00276111,2,0,0.000
CZ44797320,1,0,0.000
CZ27253236,1,0,0.000
CZ00063461,4,0,0.001
CZ00842001,1,0,0.001
CZ26908930,1,0,0.001
CZ28573668,2,0,0.001
CZ46357653,1,0,0.000
CZ44566565,3,0,0.000
CZ25385551,2,0,0.000
CZ00260746,1,0,0.000
CZ45245053,3,0,0.001
CZ46678832,1,0,0.000
CZ49976311,1,0,0.000
CZ28570227,1,0,0.000
CZ00063797,4,0,0.001
CZ25342100,3,0,0.000
CZ63072238,1,0,0.000
CZ61944840,2,0,0.000
CZ45244618,2,0,0.000
CZ25871773,1,0,0.000
CZ25028685,1,0,0.000
CZ25638955,2,0,0.000
CZ25427229,1,0,0.000
CZ00299138,1,0,0.001
CZ25385615,1,0,0.001
CZ25142691,1,0,0.000
CZ00283916,1,0,0.001
CZ15528588,1,0,0.001
CZ26826437,2,0,0.000
CZ25650751,2,0,0.001
CZ25953818,1,0,0.000
CZ25329219,1,0,0.000
CZ25836625,2,0,0.000
CZ00297291,1,0,0.001
CZ25260766,1,0,0.001
CZ00277444,1,0,0.000
CZ60193531,4,0,0.001
CZ46345957,1,0,0.000
CZ28107306,1,0,0.000
CZ47731478,1,0,0.000
CZ25344447,20,0,0.002
CZ60088613,3,0,0.000
CZ47215275,4,0,0.000
CZ47451742,2,0,0.000
CZ47905913,4,0,0.000
CZ26375699,1,0,0.000
CZ26242915,1,0,0.000
CZ00303038,2,0,0.001
CZ27466701,3,0,0.000
CZ41549007,1,0,0.000
CZ26316919,1,0,0.000
CZ25349023,1,0,0.000
CZ25077155,1,0,0.000
CZ70971641,4,0,0.001
CZ00128198,2,0,0.001
CZ64509745,1,0,0.001
CZ27240088,1,0,0.000
CZ27342093,1,0,0.000
CZ60851724,1,0,0.000
CZ47674539,2,0,0.001
CZ28084136,1,0,0.000
CZ67779999,3,0,0.001
CZ47286334,6,0,0.001
CZ00244899,1,0,0.001
CZ26076748,1,0,0.001
CZ76585077,1,0,0.000
CZ28184343,1,0,0.000
CZ00844853,1,0,0.000
CZ48136450,1,0,0.001
CZ25131770,1,0,0.001
CZ25725459,1,0,0.000
CZ00298212,6,0,0.001
CZ00567892,1,0,0.000
CZ27283933,4,0,0.001
