id,Contracts,Bridging Capacity,Influence
HU21019845,1,0,0.000
HU14344633,1,0,0.000
HU732725,7,0,0.001
HU732318,2,0,0.000
HU329190,1,0,0.000
HU15000041,2,0,0.001
HU430960,2,0,0.000
HU11121158,1,0,0.000
HU752138,2,0,0.001
HU10561049,1,0,0.000
HU10678736,13,0,0.001
HU11263225,3,0,0.000
HU729325,35,0,0.004
HU11062811,3,0,0.000
HU13901987,2,0,0.000
HU730358,1,0,0.000
HU11426628,42,0,0.003
HU11183185,1,0,0.000
HU730347,3,0,0.000
HU734158,8,0,0.001
HU15000237,1,0,0.000
HU733634,13,0,0.002
HU13872403,2,0,0.000
HU729446,1,0,0.000
HU360023,1,0,0.000
HU725514,4,0,0.001
HU11042851,6,0,0.001
HU10081798,2,0,0.000
HU15000129,2,0,0.000
HU18055342,10,0,0.001
HU10759884,1,0,0.000
HU15000382,2,0,0.000
HU10893850,70,0,0.006
HU726489,4,0,0.001
HU15000281,3,0,0.001
HU15000198,1,0,0.000
HU428886,4,0,0.001
HU10773381,1,0,0.000
HU731333,4,0,0.001
HU15000387,1,0,0.000
HU336060,3,0,0.000
HU15000004,4,0,0.001
HU11185417,4,0,0.000
HU732044,4,0,0.001
HU10260308,1,0,0.000
HU15000066,2,0,0.000
HU308373,4,0,0.001
HU10477676,1,0,0.000
HU336280,2,0,0.000
HU15000051,2,0,0.000
HU729370,4,0,0.001
HU12852749,1,0,0.000
HU728702,2,0,0.000
HU12119600,7,0,0.001
HU725723,4,0,0.001
HU13750774,1,0,0.000
HU730381,4,0,0.001
HU733591,6,0,0.001
HU14564477,5,0,0.001
HU725349,1,0,0.000
HU729754,3,0,0.001
HU11169987,3,0,0.000
HU311344,2,0,0.001
HU14842997,1,0,0.000
HU724540,11,0,0.001
HU15000099,2,0,0.000
HU728405,5,0,0.001
HU11157553,2,0,0.000
HU724913,6,0,0.001
HU728339,3,0,0.001
HU15000121,1,0,0.000
HU15000192,2,0,0.000
HU734334,3,0,0.001
HU23277548,1,0,0.000
HU14622854,1,0,0.000
HU734477,4,0,0.001
HU10702136,4,0,0.001
HU725097,9,0,0.001
HU13961149,37,0,0.003
HU730798,1,0,0.000
HU11815011,1,0,0.000
HU14829996,2,0,0.000
HU789938,1,0,0.000
HU10392380,4,0,0.001
HU13749183,2,0,0.000
HU21866197,2,0,0.000
HU727145,4,0,0.001
HU22043265,1,0,0.000
HU735287,3,0,0.000
HU15000227,3,0,0.000
HU726917,13,0,0.001
HU11392486,7,0,0.001
HU14569355,1,0,0.000
HU15000335,1,0,0.000
HU15000092,3,0,0.000
HU735793,17,0,0.002
HU12998353,4,0,0.000
HU732824,3,0,0.000
HU11878063,3,0,0.000
HU728351,7,0,0.001
HU724319,19,0,0.002
HU15000114,12,0,0.001
HU325785,1,0,0.000
HU11286305,9,0,0.001
HU728043,23,0,0.002
HU14857496,1,0,0.000
HU724429,9,0,0.001
HU10642166,8,0,0.001
HU728328,10,0,0.001
HU14298903,3,0,0.000
HU14605749,99,29,0.008
HU725954,1,0,0.000
HU308900,9,0,0.002
HU15000261,1,0,0.000
HU734455,34,0,0.004
HU10429257,8,0,0.001
HU735649,12,0,0.002
HU10452556,19,0,0.002
HU490650,16,0,0.001
HU10247091,1,0,0.000
HU11058832,1,0,0.000
HU15000307,1,0,0.000
HU63012422,2,0,0.000
HU728735,6,0,0.001
HU13643843,1,0,0.000
HU587163,3,0,0.000
HU11017505,6,0,0.001
HU726906,14,0,0.002
HU11596532,1,0,0.000
HU12936027,4,0,0.000
HU726456,6,0,0.001
HU11983624,4,0,0.001
HU729820,5,0,0.001
HU22671190,1,0,0.000
HU19897253,2,0,0.000
HU15000428,2,0,0.000
HU358686,5,0,0.001
HU15000279,1,0,0.000
HU493958,1,0,0.000
HU10763540,1,0,0.000
HU10678750,1,0,0.000
HU734202,17,0,0.002
HU10578863,14,0,0.002
HU728922,2,0,0.000
HU13695802,1,0,0.000
HU726599,2,0,0.000
HU14522163,4,0,0.001
HU11799034,3,0,0.000
HU731245,9,0,0.001
HU22678922,1,0,0.000
HU515135,3,0,0.001
HU13295206,1,0,0.000
HU735605,31,0,0.003
HU11892577,2,0,0.000
HU15000318,2,0,0.000
HU11392668,6,0,0.001
HU726445,4,0,0.001
HU23075102,1,0,0.000
HU46438713,1,0,0.000
HU735704,2,0,0.000
HU308955,1,0,0.000
HU15000025,1,0,0.000
HU479228,1,0,0.000
HU20072320,1,0,0.000
HU14784675,1,0,0.000
HU10646328,2,0,0.000
HU731487,5,0,0.001
HU15000149,1,0,0.000
HU484996,45,0,0.004
HU13754606,2,0,0.000
HU724045,3,0,0.001
HU15000058,2,0,0.000
HU22157382,3,0,0.000
HU734059,3,0,0.001
HU20208918,1,0,0.000
HU11346966,1,0,0.000
HU728032,6,0,0.001
HU13825937,1,0,0.000
HU734378,3,0,0.001
HU14760381,1,0,0.000
HU454074,1,0,0.000
HU14765018,2,0,0.001
HU14823495,2,0,0.001
HU10352841,1,0,0.000
HU13020163,1,0,0.000
HU10224038,4,0,0.001
HU22609030,1,0,0.000
HU20693448,1,0,0.000
HU21740251,1,0,0.000
HU453208,3,0,0.001
HU49257162,1,0,0.000
HU598646,5,0,0.001
HU11779225,1,0,0.000
HU10816772,63,0,0.004
HU10887219,2,0,0.000
HU726973,1,0,0.000
HU12984381,1,0,0.000
HU308438,14,0,0.002
HU12402179,1,0,0.000
HU13910796,9,0,0.001
HU329398,4,0,0.001
HU11451077,1,0,0.000
HU735616,9,0,0.001
HU12006436,2,0,0.000
HU597045,7,0,0.001
HU14598492,4,0,0.001
HU12971671,7,0,0.001
HU724638,1,0,0.000
HU731542,3,0,0.001
HU14376869,1,0,0.000
HU492676,4,0,0.000
HU14794863,4,0,0.000
HU730084,2,0,0.001
HU13261731,1,0,0.000
HU25670198,1,0,0.000
HU11935944,2,0,0.000
HU13788164,1,0,0.000
HU724012,16,0,0.001
HU13276072,2,0,0.000
HU11906522,11,0,0.001
HU501024,1,0,0.000
HU12216013,1,0,0.000
HU14836569,2,0,0.000
HU11196912,3,0,0.000
HU731904,1,0,0.000
HU22390608,3,0,0.001
HU308791,24,0,0.003
HU14444427,1,0,0.000
HU10818183,4,0,0.000
HU395171,8,0,0.001
HU13426868,2,0,0.000
HU10473500,3,0,0.000
HU733656,18,0,0.002
HU14779554,3,0,0.000
HU729392,3,0,0.000
HU10683833,10,0,0.001
HU14004296,1,0,0.000
HU12468681,1,0,0.000
HU14205947,1,0,0.000
HU11842132,1,0,0.000
HU10815410,1,0,0.000
HU22757937,3,0,0.000
HU23061659,1,0,0.000
HU21764291,2,0,0.000
HU11522638,1,0,0.000
HU10898824,124,0,0.006
HU13186256,7,0,0.000
HU12460377,2,0,0.000
HU12037575,3,0,0.000
HU10617690,2,0,0.000
HU327888,2,0,0.000
HU10579503,7,0,0.001
HU14776355,1,0,0.000
HU727002,9,0,0.001
HU10484500,1,0,0.000
HU735627,15,0,0.002
HU12199341,1,0,0.000
HU735771,6,0,0.001
HU20692722,1,0,0.000
HU11863557,4,0,0.001
HU329804,2,0,0.001
HU13360421,1,0,0.000
HU22298393,9,0,0.001
HU735858,77,0,0.006
HU12594605,9,0,0.001
HU11812111,2,0,0.000
HU735584,72,0,0.005
HU22875624,13,0,0.001
HU14702365,1,0,0.000
HU12548604,1,0,0.000
HU13392932,2,0,0.000
HU734301,4,0,0.001
HU10570140,1,0,0.000
HU11205027,7,0,0.001
HU10601633,4,0,0.001
HU11882190,1,0,0.000
HU10845462,1,0,0.000
HU545321,3,0,0.000
HU20964247,3,0,0.000
HU729347,2,0,0.000
HU10435537,2,0,0.000
HU728692,1,0,0.000
HU339214,1,0,0.000
HU724858,1,0,0.000
HU10233809,2,0,0.001
HU726313,1,0,0.000
HU11493051,1,0,0.000
HU12685776,8,0,0.001
HU13621616,3,0,0.001
HU730545,2,0,0.000
HU726632,1,0,0.000
HU14755105,1,0,0.000
HU334770,2,0,0.001
HU11995539,1,0,0.000
HU442781,1,0,0.000
HU11498874,3,0,0.001
HU325763,12,0,0.002
HU12773497,1,0,0.000
HU733623,4,0,0.001
HU14904134,13,0,0.001
HU727200,3,0,0.000
HU10335712,2,0,0.000
HU490638,2,0,0.001
HU13854799,1,0,0.000
HU726423,1,0,0.000
HU45222704,1,0,0.000
HU728450,2,0,0.000
HU404947,1,0,0.000
HU11983899,1,0,0.000
HU727091,1,0,0.000
HU12590261,1,0,0.000
HU728504,8,0,0.001
HU11826884,1,0,0.000
HU10738885,10,0,0.001
HU732329,2,0,0.000
HU10600948,2,0,0.000
HU726193,4,0,0.001
HU739713,1,0,0.000
HU12561997,1,0,0.000
HU735715,23,0,0.002
HU11266101,15,0,0.002
HU428215,1,0,0.000
HU12487712,1,0,0.000
HU726027,1,0,0.000
HU430014,7,0,0.001
HU724199,1,0,0.000
HU11540445,2,0,0.000
HU726687,1,0,0.000
HU10600120,2,0,0.001
HU451677,1,0,0.000
HU11736116,1,0,0.000
HU10941362,14,0,0.001
HU15000254,2,0,0.000
HU725976,3,0,0.001
HU21230769,3,0,0.001
HU726049,1,0,0.000
HU13792679,33,0,0.002
HU11099004,15,0,0.001
HU13690807,2,0,0.000
HU726247,1,0,0.000
HU21777619,3,0,0.000
HU22298317,1,0,0.000
HU12864836,1,0,0.000
HU312747,2,0,0.000
HU10317314,2,0,0.000
HU734169,4,0,0.000
HU12656189,11,0,0.001
HU10442540,4,0,0.000
HU722722,4,0,0.001
HU11321310,3,0,0.001
HU735276,2,0,0.000
HU13875475,4,0,0.001
HU735803,8,0,0.001
HU14095377,1,0,0.000
HU726281,2,0,0.001
HU22638744,1,0,0.000
HU725129,1,0,0.000
HU13250573,1,0,0.000
HU733469,1,0,0.000
HU14530603,4,0,0.001
HU376765,1,0,0.000
HU11354286,2,0,0.001
HU11186580,1,0,0.000
HU10454871,8,0,0.001
HU18533093,1,0,0.000
HU10621143,3,0,0.000
HU18549878,1,0,0.000
HU726346,1,0,0.000
HU13196358,2,0,0.000
HU10845761,3,0,0.000
HU730161,1,0,0.000
HU10660612,3,0,0.000
