id,Contracts,Bridging Capacity,Influence
HU10898903,1,0,0.003
HU10941362,1,0,0.005
HU12369692,1,0,0.005
HU728571,1,0,0.005
HU15000177,1,0,0.005
HU10375165,2,0,0.004
HU10746820,1,0,0.003
HU308427,2,0,0.007
HU14016905,1,0,0.004
HU13978798,1,0,0.003
HU725361,1,0,0.005
HU15000325,1,0,0.005
HU10640126,1,0,0.004
HU320988,1,0,0.004
HU329552,1,0,0.005
HU12201521,1,0,0.005
HU309820,1,0,0.005
HU11710741,1,0,0.005
HU328995,1,0,0.005
HU12949641,1,0,0.005
HU308746,2,0,0.005
HU12305924,2,0,0.005
HU329749,1,0,0.005
HU10715578,1,0,0.005
HU336060,1,0,0.005
HU11942548,1,0,0.005
HU329826,1,0,0.005
HU12315899,1,0,0.005
HU12166602,2,0,0.006
HU20963631,1,0,0.005
HU15000103,1,0,0.005
HU10908679,1,0,0.002
HU14168820,2,0,0.007
HU14540767,1,0,0.004
HU14706479,1,0,0.004
HU10935013,1,0,0.003
HU309754,1,0,0.004
HU18455058,1,0,0.005
HU14803370,1,0,0.005
HU732703,1,0,0.005
HU14115547,1,0,0.005
HU11867355,1,0,0.002
HU329969,1,0,0.005
HU15000290,1,0,0.005
HU775113,1,0,0.005
HU13938376,1,0,0.005
HU21097216,1,0,0.004
HU22188823,1,0,0.005
HU15000191,1,0,0.005
HU576734,1,0,0.005
HU12272738,1,0,0.005
HU18091715,1,0,0.005
HU10260793,1,0,0.005
HU354545,1,0,0.003
HU329859,1,0,0.005
HU12592751,1,0,0.005
HU735616,1,0,0.005
HU13733102,1,0,0.005
HU735704,1,0,0.005
HU13776974,1,0,0.005
HU308988,1,0,0.005
HU14363764,1,0,0.005
HU308812,1,0,0.005
HU12669789,1,0,0.005
HU490782,1,0,0.005
HU12786293,1,0,0.005
HU731762,1,0,0.005
HU13874357,1,0,0.005
HU14409158,1,0,0.005
HU12676785,1,0,0.005
HU734158,2,0,0.005
HU15000178,2,0,0.005
HU21508211,1,0,0.005
HU14592245,1,0,0.005
HU14863477,1,0,0.005
HU18574210,1,0,0.005
HU598646,1,0,0.005
HU12580327,1,0,0.005
HU735715,1,0,0.004
HU10973581,2,0,0.007
HU727222,1,0,0.005
HU13245579,1,0,0.005
HU490210,1,0,0.005
HU10304491,1,0,0.005
HU728032,1,0,0.005
HU14152492,1,0,0.005
HU725327,1,0,0.005
HU13912341,1,0,0.005
HU13851325,1,0,0.005
HU10921285,1,0,0.005
HU735287,1,0,0.005
HU13866958,1,0,0.005
HU308450,1,0,0.005
HU13596583,1,0,0.005
HU327888,1,0,0.005
HU49269503,1,0,0.005
HU732879,2,0,0.007
HU13011660,1,0,0.004
HU22628374,1,0,0.003
HU735418,1,0,0.005
HU14189379,1,0,0.005
HU728339,1,0,0.005
HU22882156,1,0,0.005
HU11859633,1,0,0.003
HU14329977,1,0,0.004
HU725536,1,0,0.005
HU11056139,1,0,0.005
HU733557,1,0,0.004
