id,Contracts,Bridging Capacity,Influence
HU18665161,2,0,0.000
HU12252091,6,0,0.001
HU729073,1,0,0.000
HU13961149,24,0,0.002
HU734466,3,0,0.001
HU15000243,3,0,0.001
HU733722,2,0,0.000
HU734224,6,0,0.001
HU12656189,6,0,0.001
HU735847,20,0,0.002
HU10778654,4,0,0.000
HU10898824,77,0,0.005
HU11585271,4,0,0.000
HU730886,2,0,0.000
HU11426628,68,0,0.005
HU308449,15,0,0.001
HU13844776,5,0,0.000
HU735616,7,0,0.001
HU13104795,2,0,0.000
HU345000,2,0,0.000
HU11053985,6,0,0.001
HU14459050,1,0,0.000
HU724100,5,0,0.001
HU11025052,4,0,0.001
HU735771,32,0,0.003
HU22622392,1,0,0.000
HU725383,3,0,0.000
HU12688274,6,0,0.001
HU11202983,3,0,0.000
HU11266101,27,0,0.002
HU728692,5,0,0.001
HU12509300,7,0,0.001
HU727617,1,0,0.000
HU11113625,3,0,0.001
HU726577,1,0,0.000
HU11776246,2,0,0.000
HU732022,5,0,0.001
HU10591998,4,0,0.001
HU11611226,12,0,0.001
HU10263806,3,0,0.000
HU731663,6,0,0.001
HU728504,6,0,0.001
HU730259,4,0,0.001
HU11425139,1,0,0.000
HU731256,6,0,0.001
HU379249,1,0,0.000
HU15000116,1,0,0.000
HU735913,2,0,0.001
HU10648698,1,0,0.000
HU10008676,4,0,0.001
HU15000352,3,0,0.000
HU726984,6,0,0.001
HU11458579,2,0,0.000
HU12943968,2,0,0.000
HU728757,1,0,0.000
HU12752065,1,0,0.000
HU726609,6,0,0.001
HU11952035,3,0,0.000
HU735386,4,0,0.001
HU10699003,2,0,0.000
HU427834,1,0,0.000
HU54187766,1,0,0.000
HU21064467,2,0,0.000
HU10488511,1,0,0.000
HU14421392,1,0,0.000
HU10578863,8,0,0.001
HU10863877,3,0,0.001
HU15000201,1,0,0.000
HU391601,1,0,0.000
HU10804908,2,0,0.000
HU493091,4,0,0.000
HU11906508,14,0,0.001
HU734202,17,0,0.002
HU724407,1,0,0.000
HU10642166,30,0,0.003
HU731531,2,0,0.000
HU11225427,4,0,0.001
HU724012,15,0,0.001
HU731234,3,0,0.000
HU720124,2,0,0.000
HU13565884,13,0,0.001
HU764058,1,0,0.000
HU11794280,6,0,0.001
HU15000249,2,0,0.000
HU724540,38,0,0.002
HU577027,1,0,0.000
HU15000130,1,0,0.000
HU501024,22,0,0.001
HU12810370,3,0,0.000
HU329013,1,0,0.000
HU12036172,13,0,0.001
HU735638,33,0,0.003
HU15000275,1,0,0.000
HU15000320,1,0,0.000
HU379579,1,0,0.000
HU14555699,4,0,0.001
HU548344,1,0,0.000
HU12950490,2,0,0.001
HU735715,18,0,0.002
HU15000112,6,0,0.001
HU732769,4,0,0.001
HU10584363,1,0,0.000
HU728548,3,0,0.001
HU13271565,1,0,0.000
HU726885,5,0,0.001
HU733469,3,0,0.001
HU14530603,3,0,0.001
HU18088074,1,0,0.000
HU12004269,2,0,0.001
HU15000364,2,0,0.000
HU308416,4,0,0.001
HU15000103,1,0,0.000
HU15000099,25,0,0.001
HU733591,7,0,0.001
HU10941362,30,0,0.002
HU12606816,1,0,0.000
HU12464780,5,0,0.000
HU10935532,5,0,0.000
HU443041,1,0,0.000
HU13206471,1,0,0.000
HU308427,2,0,0.001
HU15000171,2,0,0.001
HU300081,3,0,0.000
HU11017505,2,0,0.000
HU726906,10,0,0.001
HU15000216,20,0,0.001
HU724319,37,0,0.002
HU15000114,26,0,0.001
HU728339,4,0,0.001
HU346470,1,0,0.000
HU44387185,1,0,0.000
HU492313,3,0,0.000
HU10735576,2,0,0.000
HU332864,1,0,0.000
HU725415,3,0,0.001
HU12503847,1,0,0.000
HU15000074,2,0,0.000
HU14147058,1,0,0.000
HU728922,5,0,0.001
HU72472257,2,0,0.000
HU376864,1,0,0.000
HU21358195,4,0,0.001
HU725503,12,0,0.001
HU15000140,1,0,0.000
HU730127,6,0,0.001
HU732693,11,0,0.001
HU15000225,2,0,0.000
HU734334,4,0,0.000
HU329794,7,0,0.001
HU15000198,3,0,0.000
HU730864,7,0,0.001
HU13523398,9,0,0.001
HU731289,6,0,0.001
HU15000177,3,0,0.000
HU308472,4,0,0.000
HU15000003,4,0,0.001
HU492917,1,0,0.000
HU22329006,1,0,0.000
HU15000317,1,0,0.000
HU388959,12,0,0.001
HU13357175,1,0,0.000
HU734301,9,0,0.001
HU11157625,1,0,0.000
HU735649,16,0,0.002
HU15000093,3,0,0.000
HU729325,41,0,0.004
HU15000070,2,0,0.000
HU10532603,1,0,0.000
HU735650,17,0,0.001
HU12913480,29,0,0.001
HU362874,1,0,0.000
HU29422942,12,0,0.001
HU726467,5,0,0.001
HU15000397,2,0,0.000
HU10520798,5,0,0.001
HU560267,1,0,0.000
HU15000437,3,0,0.000
HU726083,10,0,0.001
HU11887827,17,0,0.002
HU728746,3,0,0.001
HU11974413,1,0,0.000
HU11833196,1,0,0.000
HU15000102,10,0,0.001
HU11630979,6,0,0.001
HU15000440,2,0,0.000
HU727189,3,0,0.000
HU11117320,3,0,0.000
HU15000120,2,0,0.000
HU15000161,2,0,0.000
HU768100,1,0,0.000
HU13748429,2,0,0.000
HU309435,1,0,0.000
HU11124845,1,0,0.000
HU731267,7,0,0.001
HU730424,2,0,0.000
HU10322978,1,0,0.000
HU735793,40,0,0.003
HU12998353,9,0,0.001
HU331153,1,0,0.000
HU13994431,1,0,0.000
HU724474,1,0,0.000
HU735364,3,0,0.000
HU10683833,24,0,0.002
HU11829382,1,0,0.000
HU12675588,3,0,0.000
HU13026114,3,0,0.000
HU14077340,1,0,0.000
HU10785234,9,0,0.001
HU735803,5,0,0.001
HU10582378,2,0,0.000
HU731025,2,0,0.000
HU308405,4,0,0.001
HU735825,19,0,0.002
HU13985969,1,0,0.000
HU14904134,38,0,0.003
HU13750774,4,0,0.000
HU733964,5,0,0.001
HU12558593,2,0,0.000
HU729611,11,0,0.001
HU12581799,8,0,0.001
HU597308,6,0,0.001
HU14677342,3,0,0.000
HU329772,2,0,0.001
HU15000224,1,0,0.000
HU47805240,1,0,0.000
HU50904095,1,0,0.000
HU730929,4,0,0.000
HU12017539,11,0,0.001
HU730105,28,0,0.002
HU12562091,5,0,0.001
HU734390,5,0,0.001
HU733656,21,0,0.002
HU15000342,12,0,0.001
HU12017340,4,0,0.000
HU726445,1,0,0.000
HU12610008,2,0,0.000
HU490760,3,0,0.000
HU13054999,3,0,0.000
HU736536,2,0,0.000
HU15000142,1,0,0.000
HU726731,10,0,0.001
HU10557606,3,0,0.000
HU724517,1,0,0.000
HU10459340,2,0,0.001
HU325774,1,0,0.000
HU443502,7,0,0.001
HU12523326,10,0,0.001
HU733436,1,0,0.000
HU14317251,2,0,0.000
HU592172,2,0,0.000
HU10458466,4,0,0.001
HU11893932,1,0,0.000
HU323880,6,0,0.001
HU43984071,4,0,0.000
HU735605,24,0,0.002
HU728032,16,0,0.002
HU733304,1,0,0.000
HU729435,3,0,0.001
HU11925804,2,0,0.000
HU14249882,3,0,0.000
HU735595,8,0,0.001
HU11129091,2,0,0.000
HU730402,1,0,0.000
HU11379210,1,0,0.000
HU358763,1,0,0.000
HU11392668,8,0,0.001
HU12495630,1,0,0.000
HU721538,9,0,0.001
HU15000094,1,0,0.000
HU729215,3,0,0.000
HU13161174,1,0,0.000
HU732660,5,0,0.001
HU10322851,1,0,0.000
HU14465299,1,0,0.000
HU18309108,1,0,0.000
HU18159422,6,0,0.001
HU13307455,6,0,0.001
HU15000115,8,0,0.001
HU724045,5,0,0.001
HU11009436,3,0,0.000
HU13455060,1,0,0.000
HU49424111,3,0,0.000
HU10773381,1,0,0.000
HU10845761,12,0,0.001
HU732758,2,0,0.000
HU11501268,4,0,0.001
HU735573,1,0,0.000
HU729699,10,0,0.001
HU14605749,117,154,0.009
HU349569,2,0,0.000
HU12926743,2,0,0.000
HU726511,4,0,0.001
HU15000028,1,0,0.000
HU26052911,5,0,0.001
HU726830,2,0,0.000
HU10602311,2,0,0.000
HU728373,3,0,0.000
HU10499449,3,0,0.001
HU430960,3,0,0.001
HU11121158,1,0,0.000
HU733634,8,0,0.001
HU11795360,4,0,0.000
HU21764291,2,0,0.000
HU733007,9,0,0.001
HU21527184,1,0,0.000
HU13023915,1,0,0.000
HU730194,5,0,0.001
HU13617077,1,0,0.000
HU10759358,2,0,0.000
HU13889674,1,0,0.000
HU14772492,1,0,0.000
HU10623293,4,0,0.000
HU10362747,1,0,0.000
HU732329,8,0,0.001
HU15000176,1,0,0.000
HU10856417,17,0,0.002
HU10902154,1,0,0.000
HU10601633,6,0,0.001
HU12380189,13,0,0.001
HU10568015,3,0,0.000
HU11319962,1,0,0.000
HU13108586,4,0,0.001
HU13592730,2,0,0.000
HU735627,23,0,0.003
HU10483341,1,0,0.000
HU504003,11,0,0.001
HU10435070,6,0,0.000
HU724430,3,0,0.000
HU728537,3,0,0.001
HU300014,8,0,0.001
HU10706398,6,0,0.001
HU15000254,1,0,0.000
HU354501,2,0,0.000
HU11593003,2,0,0.000
HU725053,9,0,0.001
HU15000126,5,0,0.001
HU725031,2,0,0.000
HU490650,50,0,0.002
HU15000255,2,0,0.000
HU11304047,1,0,0.000
HU18240294,53,0,0.002
HU11074946,8,0,0.001
HU732989,2,0,0.001
HU11724115,1,0,0.000
HU12000980,11,0,0.001
HU12585119,10,0,0.000
HU725349,8,0,0.001
HU10241837,5,0,0.000
HU729798,9,0,0.001
HU10647972,1,0,0.000
HU13401906,2,0,0.000
HU14951356,1,0,0.000
HU25690299,11,0,0.000
HU12128086,2,0,0.000
HU730941,3,0,0.000
HU13629229,1,0,0.000
HU726292,2,0,0.000
HU10706587,2,0,0.000
HU10442540,6,0,0.000
HU729622,13,0,0.002
HU10562318,3,0,0.000
HU13792679,36,0,0.002
HU11099004,17,0,0.001
HU733810,3,0,0.000
HU731409,4,0,0.001
HU25254361,1,0,0.000
HU366465,5,0,0.001
HU11404549,3,0,0.000
HU10482254,2,0,0.000
HU521118,1,0,0.000
HU11137799,1,0,0.000
HU730754,2,0,0.000
HU13471899,8,0,0.001
HU13199052,3,0,0.000
HU11553526,1,0,0.000
HU11247599,4,0,0.001
HU20849986,3,0,0.000
HU730226,4,0,0.001
HU10362998,5,0,0.001
HU340225,1,0,0.000
HU11034452,1,0,0.000
HU10724789,5,0,0.001
HU14021992,3,0,0.001
HU726522,4,0,0.001
HU11392486,15,0,0.002
HU366696,3,0,0.000
HU12640342,2,0,0.000
HU14515552,4,0,0.000
HU14743836,4,0,0.000
HU321226,4,0,0.001
HU24618797,1,0,0.000
HU730808,1,0,0.000
HU10032275,1,0,0.000
HU12506321,1,0,0.000
HU727354,1,0,0.000
HU11107235,1,0,0.000
HU724375,1,0,0.000
HU732318,2,0,0.000
HU11494117,2,0,0.000
HU725910,3,0,0.000
HU10250385,20,0,0.002
HU14426050,2,0,0.000
HU724924,2,0,0.000
HU429739,1,0,0.000
HU728636,3,0,0.000
HU13992477,4,0,0.001
HU11250199,1,0,0.000
HU10600948,5,0,0.001
HU728328,7,0,0.001
HU15000062,1,0,0.000
HU10742833,5,0,0.001
HU10727201,3,0,0.001
HU490210,4,0,0.000
HU13206983,9,0,0.001
HU733612,3,0,0.000
HU732219,2,0,0.000
HU11493051,1,0,0.000
HU419242,3,0,0.000
HU12621754,4,0,0.001
HU735704,9,0,0.001
HU15000288,5,0,0.000
HU492324,4,0,0.001
HU11603717,1,0,0.000
HU12166602,24,0,0.003
HU11166946,1,0,0.000
HU10804771,1,0,0.000
HU372383,4,0,0.001
HU10681831,2,0,0.000
HU733623,1,0,0.000
HU26866336,1,0,0.000
HU13519869,2,0,0.000
HU11325486,4,0,0.001
HU734730,2,0,0.000
HU13875475,7,0,0.001
HU729600,16,0,0.001
HU15000338,5,0,0.000
HU15000098,1,0,0.000
HU10364093,2,0,0.000
HU11246206,4,0,0.000
HU760346,7,0,0.001
HU11121426,4,0,0.000
HU726391,4,0,0.001
HU15000372,1,0,0.000
HU490331,5,0,0.001
HU12634354,12,0,0.001
HU372877,1,0,0.000
HU10660368,1,0,0.000
HU734477,5,0,0.001
HU10702136,5,0,0.001
HU731311,9,0,0.001
HU10729571,5,0,0.001
HU397395,5,0,0.001
HU50954007,9,0,0.001
HU730271,1,0,0.000
HU10814172,1,0,0.000
HU11898872,1,0,0.000
HU731487,4,0,0.001
HU11232399,3,0,0.001
HU726434,1,0,0.000
HU11066901,10,0,0.001
HU10405949,1,0,0.000
HU324041,1,0,0.000
HU14939741,4,0,0.001
HU730369,17,0,0.002
HU11149422,3,0,0.000
HU728010,5,0,0.001
HU597045,6,0,0.001
HU13854476,1,0,0.000
HU12238051,29,0,0.002
HU10684669,5,0,0.000
HU730677,5,0,0.001
HU13979919,1,0,0.000
HU731322,11,0,0.001
HU13516880,1,0,0.000
HU11841870,4,0,0.001
HU15379913,2,0,0.000
HU11263225,1,0,0.000
HU358213,2,0,0.000
HU10448041,1,0,0.000
HU730918,8,0,0.001
HU11253611,8,0,0.001
HU192,1,0,0.000
HU726401,2,0,0.000
HU10497746,2,0,0.000
HU730381,3,0,0.001
HU20378523,1,0,0.000
HU14731677,2,0,0.000
HU730930,4,0,0.000
HU726995,6,0,0.001
HU11600666,1,0,0.000
HU12493274,3,0,0.000
HU398556,2,0,0.000
HU11524812,2,0,0.000
HU13600356,2,0,0.000
HU12665905,1,0,0.000
HU11052393,5,0,0.000
HU349921,3,0,0.000
HU21866197,4,0,0.001
HU15000340,2,0,0.001
HU725097,10,0,0.001
HU11863557,5,0,0.000
HU729918,2,0,0.000
HU10229703,2,0,0.000
HU12098336,130,0,0.004
HU11243131,1,0,0.000
HU732440,2,0,0.000
HU13099103,3,0,0.001
HU729633,3,0,0.001
HU11195258,1,0,0.000
HU730116,1,0,0.000
HU10927865,6,0,0.001
HU728571,4,0,0.001
HU11153872,1,0,0.000
HU13074430,6,0,0.001
HU730611,3,0,0.000
HU24488208,3,0,0.000
HU729370,14,0,0.001
HU11264408,1,0,0.000
HU730248,2,0,0.000
HU731861,7,0,0.001
HU10305344,2,0,0.000
HU385563,4,0,0.001
HU10262609,4,0,0.000
HU396552,1,0,0.000
HU11221375,1,0,0.000
HU14759996,16,0,0.002
HU726973,4,0,0.001
HU13899893,82,0,0.004
HU11864596,21,0,0.001
HU675804,1,0,0.000
HU11106454,3,0,0.000
HU336169,1,0,0.000
HU50206108,1,0,0.000
HU10734441,7,0,0.000
HU10234116,26,0,0.001
HU726456,20,0,0.002
HU13739366,2,0,0.000
HU11564234,3,0,0.000
HU726753,2,0,0.000
HU732671,6,0,0.001
HU11380409,2,0,0.000
HU734158,5,0,0.001
HU15000075,2,0,0.000
HU14916348,5,0,0.000
HU12711453,8,0,0.000
HU10628906,3,0,0.000
HU727705,2,0,0.000
HU11973319,3,0,0.001
HU726896,12,0,0.001
HU11392259,3,0,0.000
HU366618,3,0,0.000
HU11614889,5,0,0.001
HU15000005,4,0,0.000
HU13839129,11,0,0.001
HU726588,3,0,0.001
HU15000442,1,0,0.000
HU11554596,2,0,0.000
HU728933,2,0,0.001
HU14577194,1,0,0.000
HU542276,4,0,0.001
HU13102683,1,0,0.000
HU731333,4,0,0.001
HU733502,21,0,0.002
HU13119115,8,0,0.001
HU11004242,2,0,0.000
HU11002525,1,0,0.000
HU13895734,1,0,0.000
HU725679,2,0,0.000
HU728450,1,0,0.000
HU728713,4,0,0.001
HU764993,1,0,0.000
HU10747838,3,0,0.000
HU10824346,1,0,0.000
HU10711543,3,0,0.001
HU729226,1,0,0.000
HU11273169,1,0,0.000
HU732187,1,0,0.000
HU11837530,1,0,0.000
HU308384,2,0,0.000
HU14544723,1,0,0.000
HU338019,4,0,0.001
HU10470174,1,0,0.000
HU15000131,1,0,0.000
HU22757937,1,0,0.000
HU485168,5,0,0.001
HU12965047,2,0,0.000
HU11964768,1,0,0.000
HU10903894,4,0,0.000
HU12764073,11,0,0.001
HU490342,5,0,0.001
HU10729227,1,0,0.000
HU731597,36,0,0.003
HU14023509,1,0,0.000
HU454074,9,0,0.001
HU11347606,1,0,0.000
HU720092,8,0,0.001
HU11513104,6,0,0.001
HU398589,5,0,0.001
HU10502840,1,0,0.000
HU13113016,1,0,0.000
HU14108390,20,0,0.002
HU10320880,5,0,0.000
HU379591,2,0,0.000
HU10337350,2,0,0.000
HU14668612,4,0,0.001
HU13754606,2,0,0.000
HU735836,8,0,0.001
HU10953538,8,0,0.001
HU11291938,1,0,0.000
HU733568,6,0,0.001
HU11286305,1,0,0.000
HU15000273,1,0,0.000
HU724584,2,0,0.000
HU11945149,1,0,0.000
HU731762,25,0,0.002
HU11876566,2,0,0.000
HU724034,4,0,0.000
HU13772987,6,0,0.001
HU725107,2,0,0.000
HU325763,3,0,0.000
HU724595,2,0,0.000
HU348386,1,0,0.000
HU15000181,9,0,0.001
HU15000100,4,0,0.000
HU12903436,1,0,0.000
HU490276,19,0,0.002
HU12855900,4,0,0.000
HU12134548,11,0,0.001
HU733513,1,0,0.000
HU11283986,1,0,0.000
HU14498866,10,0,0.001
HU15000337,1,0,0.000
HU729820,3,0,0.000
HU729293,3,0,0.001
HU12602427,2,0,0.000
HU730952,6,0,0.001
HU12942644,1,0,0.000
HU15000398,2,0,0.000
HU728944,3,0,0.000
HU11174242,3,0,0.001
HU11062811,2,0,0.000
HU71254072,1,0,0.000
HU726490,7,0,0.001
HU727903,2,0,0.000
HU10355954,2,0,0.000
HU730545,3,0,0.000
HU10947344,1,0,0.000
HU730842,5,0,0.001
HU10869639,1,0,0.000
HU727716,1,0,0.000
HU13469049,1,0,0.000
HU12452181,4,0,0.000
HU12467398,4,0,0.000
HU15000065,1,0,0.000
HU734455,47,0,0.003
HU11535771,12,0,0.001
HU15000085,3,0,0.000
HU735881,2,0,0.000
HU11385703,1,0,0.000
HU12974760,1,0,0.000
HU726917,15,0,0.002
HU11069186,1,0,0.000
HU10840649,1,0,0.000
HU11933090,8,0,0.001
HU329749,8,0,0.001
HU12818574,2,0,0.000
HU11313100,3,0,0.000
HU329750,18,0,0.001
HU15000241,8,0,0.001
HU14624337,1,0,0.000
HU323868,3,0,0.001
HU15000004,2,0,0.001
HU11151502,1,0,0.000
HU11182177,2,0,0.000
HU735584,16,0,0.002
HU15000080,1,0,0.000
HU45473285,3,0,0.001
HU366894,4,0,0.001
HU11466648,2,0,0.000
HU733052,4,0,0.000
HU725536,4,0,0.000
HU10624854,4,0,0.000
HU734532,2,0,0.000
HU729314,1,0,0.000
HU11167026,1,0,0.000
HU14468096,4,0,0.000
HU442857,3,0,0.000
HU727750,1,0,0.000
HU735683,4,0,0.001
HU15000059,1,0,0.000
HU724793,2,0,0.000
HU11878252,2,0,0.000
HU727332,2,0,0.000
HU10417311,3,0,0.000
HU14703768,1,0,0.000
HU10381328,7,0,0.001
HU11831572,1,0,0.000
HU724782,2,0,0.000
HU10495995,2,0,0.000
HU10381603,7,0,0.001
HU15000375,2,0,0.000
HU11485920,6,0,0.001
HU11097875,14,0,0.001
HU11292537,2,0,0.000
HU15000370,1,0,0.000
HU728405,6,0,0.001
HU11895051,5,0,0.000
HU768836,1,0,0.000
HU15000006,2,0,0.000
HU730260,3,0,0.001
HU728021,4,0,0.001
HU11938796,3,0,0.000
HU11223308,3,0,0.000
HU10541869,3,0,0.000
HU10381469,3,0,0.000
HU13958604,1,0,0.000
HU12154481,6,0,0.001
HU10620764,1,0,0.000
HU10322837,2,0,0.000
HU10247091,1,0,0.000
HU732879,5,0,0.001
HU10494334,4,0,0.000
HU10275584,1,0,0.000
HU730578,6,0,0.001
HU10451706,3,0,0.000
HU329859,2,0,0.000
HU14179181,3,0,0.000
HU587273,6,0,0.000
HU10577044,6,0,0.000
HU15000367,1,0,0.000
HU28073435,1,0,0.000
HU728043,11,0,0.001
HU11931146,1,0,0.000
HU734181,8,0,0.001
HU10621143,4,0,0.000
HU13044866,1,0,0.000
HU731245,3,0,0.000
HU730523,3,0,0.001
HU10826386,2,0,0.000
HU726357,1,0,0.000
HU13609874,1,0,0.000
HU13283762,8,0,0.001
HU11144946,1,0,0.000
HU10490165,2,0,0.000
HU14535017,1,0,0.000
HU430289,4,0,0.001
HU11185417,4,0,0.001
HU493309,1,0,0.000
HU12231755,1,0,0.000
HU14791918,2,0,0.001
HU329343,1,0,0.000
HU379128,2,0,0.000
HU13919001,4,0,0.001
HU15000247,3,0,0.000
HU13980335,3,0,0.000
HU10364938,2,0,0.000
HU11440211,3,0,0.001
HU14671463,1,0,0.000
HU10626825,4,0,0.000
HU11123851,1,0,0.000
HU13758538,1,0,0.000
HU730875,2,0,0.001
HU13045726,2,0,0.000
HU13028367,1,0,0.000
HU10579503,6,0,0.001
HU10673250,15,0,0.000
HU12927153,1,0,0.000
HU730370,5,0,0.000
HU14153101,3,0,0.000
HU724650,3,0,0.000
HU15000111,3,0,0.000
HU440194,1,0,0.000
HU62645586,1,0,0.000
HU11301745,1,0,0.000
HU15000031,1,0,0.000
HU300146,7,0,0.001
HU11945455,1,0,0.000
HU14857496,1,0,0.000
HU15000281,3,0,0.000
HU765978,2,0,0.000
HU727222,5,0,0.000
HU752127,1,0,0.000
HU10400937,1,0,0.000
HU14714490,1,0,0.000
HU10340857,3,0,0.000
HU728559,1,0,0.000
HU14925889,2,0,0.000
HU14006229,2,0,0.000
HU728296,1,0,0.000
HU727190,2,0,0.000
HU10924848,1,0,0.000
HU398590,1,0,0.000
HU10462562,2,0,0.001
HU28113830,1,0,0.000
HU10349210,3,0,0.000
HU11906522,33,0,0.003
HU15000002,5,0,0.001
HU15000346,1,0,0.000
HU11009948,2,0,0.000
HU11981031,2,0,0.000
HU12626704,14,0,0.000
HU732703,4,0,0.001
HU734378,4,0,0.000
HU11355256,4,0,0.000
HU10974582,9,0,0.001
HU730095,2,0,0.000
HU725790,2,0,0.001
HU11388036,1,0,0.000
HU13337184,1,0,0.000
HU734631,1,0,0.000
HU10431148,4,0,0.001
HU15000244,1,0,0.000
HU348308,3,0,0.000
HU732813,2,0,0.000
HU12319020,4,0,0.000
HU735661,11,0,0.001
HU12329452,4,0,0.000
HU729204,2,0,0.000
HU11178167,1,0,0.000
HU12794726,1,0,0.000
HU11239444,3,0,0.000
HU724737,6,0,0.001
HU11425902,2,0,0.000
HU11064686,3,2,0.000
HU15000219,2,0,0.000
HU12299290,3,0,0.000
HU11071596,2,0,0.000
HU395171,3,0,0.000
HU14329087,3,0,0.000
HU19255349,1,0,0.000
HU735869,2,0,0.001
HU12252338,1,0,0.000
HU732473,3,0,0.000
HU730721,3,0,0.000
HU10772153,1,0,0.000
HU726094,2,0,0.000
HU10363401,3,0,0.000
HU11869106,4,0,0.000
HU11800756,10,0,0.001
HU308450,10,0,0.001
HU11279361,5,0,0.000
HU734170,9,0,0.001
HU12487712,2,0,0.000
HU18922060,4,0,0.001
HU11799034,2,0,0.001
HU11070052,2,0,0.000
HU12147715,35,0,0.003
HU10359264,9,0,0.001
HU735265,4,0,0.001
HU11201250,2,0,0.000
HU10930245,15,0,0.000
HU11868806,2,0,0.000
HU12677418,3,0,0.000
HU494351,17,0,0.002
HU49934926,7,0,0.001
HU10429532,3,0,0.001
HU15000076,1,0,0.000
HU13974251,2,0,0.000
HU14598492,1,0,0.000
HU729655,4,0,0.000
HU10573978,4,0,0.000
HU726939,1,0,0.000
HU11142463,1,0,0.000
HU726247,2,0,0.000
HU14299526,2,0,0.000
HU11975201,4,0,0.001
HU15000020,2,0,0.000
HU73412270,15,0,0.000
HU61995778,3,0,0.000
HU726478,6,0,0.001
HU14927393,2,0,0.000
HU485201,4,0,0.000
HU733041,3,0,0.000
HU11268323,1,0,0.000
HU736163,4,0,0.000
HU11126995,1,0,0.000
HU12814783,1,0,0.000
HU14760381,1,0,0.000
HU308746,32,0,0.003
HU10353048,3,0,0.000
HU12971671,2,0,0.000
HU12484836,1,0,0.000
HU21523049,13,0,0.000
HU733744,1,0,0.000
HU11300414,4,0,0.000
HU13107262,12,0,0.001
HU10645671,7,0,0.000
HU10659461,5,0,0.000
HU735319,9,0,0.001
HU28492674,5,0,0.000
HU61697700,20,0,0.001
HU729765,3,0,0.001
HU23474381,1,0,0.000
HU22205856,6,0,0.000
HU309820,2,0,0.000
HU10576555,4,0,0.000
HU10279447,4,0,0.000
HU725262,2,0,0.000
HU451062,1,0,0.000
HU10218679,1,0,0.000
HU12724163,1,0,0.000
HU14815443,1,0,0.000
HU732264,4,0,0.000
HU13215039,3,0,0.000
HU724221,2,0,0.000
HU726829,2,0,0.000
HU10404797,6,0,0.001
HU11392634,4,0,0.000
HU731070,3,0,0.001
HU12453948,2,0,0.000
HU15000387,2,0,0.000
HU397692,3,0,0.001
HU21800630,6,0,0.000
HU12907739,6,0,0.000
HU13805214,45,0,0.003
HU12272192,12,0,0.001
HU728494,1,0,0.000
HU14588204,1,0,0.000
HU490902,5,0,0.000
HU11183185,1,0,0.000
HU732044,3,0,0.000
HU726928,10,0,0.001
HU57033972,1,0,0.000
HU11124742,2,0,0.000
HU733371,2,0,0.000
HU10227660,5,0,0.001
HU731508,4,0,0.000
HU11484170,1,0,0.000
HU13044938,3,0,0.000
HU309963,1,0,0.000
